Task 120/1800: --problem pollu --model mlp --profile fast --seed 120 --pretraining derivmatch --training shooting
Logging to /home/txenakis/projects/BVPsolver/logs/run_main_23493023_120.log
┌ Warning: Verbosity toggle: dt_epsilon 
│  Initial timestep too small (near machine epsilon), using default: dt = 1.0e-6
└ @ OrdinaryDiffEqCore ~/.julia/packages/OrdinaryDiffEqCore/NVUZl/src/initdt.jl:222
pollu  model=mlp width=40 d=20 tlen=50 profile=fast seed=120  solver=Rodas5  N=4940
  derivmatch lr=0.01 iter=510/10200 loss=293.9
  derivmatch lr=0.01 iter=1020/10200 loss=295.3
  derivmatch lr=0.01 iter=1530/10200 loss=302.2
  derivmatch lr=0.01 iter=2040/10200 loss=292.5
  derivmatch lr=0.01 iter=2550/10200 loss=313.2
  derivmatch lr=0.01 iter=3060/10200 loss=348.1
  derivmatch lr=0.01 iter=3570/10200 loss=331.9
  derivmatch lr=0.01 iter=4080/10200 loss=351.3
  derivmatch lr=0.01 iter=4590/10200 loss=283.8
  derivmatch lr=0.01 iter=5100/10200 loss=307.8
  derivmatch lr=0.01 iter=5610/10200 loss=284.3
  derivmatch lr=0.01 iter=6120/10200 loss=288.5
  derivmatch lr=0.01 iter=6630/10200 loss=336.5
  derivmatch lr=0.01 iter=7140/10200 loss=358.8
  derivmatch lr=0.01 iter=7650/10200 loss=303.5
  derivmatch lr=0.01 iter=8160/10200 loss=273.5
  derivmatch lr=0.01 iter=8670/10200 loss=292.2
  derivmatch lr=0.01 iter=9180/10200 loss=287.3
  derivmatch lr=0.01 iter=9690/10200 loss=309.4
  derivmatch lr=0.01 iter=10200/10200 loss=333.1
  derivmatch lr=0.01 iter=10200/10200 loss=216.8
  derivmatch lr=0.003 iter=375/7500 loss=274.0
  derivmatch lr=0.003 iter=750/7500 loss=260.8
  derivmatch lr=0.003 iter=1125/7500 loss=278.7
  derivmatch lr=0.003 iter=1500/7500 loss=255.6
  derivmatch lr=0.003 iter=1875/7500 loss=234.0
  derivmatch lr=0.003 iter=2250/7500 loss=237.0
  derivmatch lr=0.003 iter=2625/7500 loss=242.2
  derivmatch lr=0.003 iter=3000/7500 loss=244.3
  derivmatch lr=0.003 iter=3375/7500 loss=249.7
  derivmatch lr=0.003 iter=3750/7500 loss=259.8
  derivmatch lr=0.003 iter=4125/7500 loss=261.6
  derivmatch lr=0.003 iter=4500/7500 loss=258.7
  derivmatch lr=0.003 iter=4875/7500 loss=243.3
  derivmatch lr=0.003 iter=5250/7500 loss=251.1
  derivmatch lr=0.003 iter=5625/7500 loss=246.8
  derivmatch lr=0.003 iter=6000/7500 loss=255.3
  derivmatch lr=0.003 iter=6375/7500 loss=243.7
  derivmatch lr=0.003 iter=6750/7500 loss=249.3
  derivmatch lr=0.003 iter=7125/7500 loss=244.6
  derivmatch lr=0.003 iter=7500/7500 loss=276.0
  derivmatch lr=0.003 iter=7500/7500 loss=202.3
  derivmatch lr=0.001 iter=375/7500 loss=223.5
  derivmatch lr=0.001 iter=750/7500 loss=272.7
  derivmatch lr=0.001 iter=1125/7500 loss=268.2
  derivmatch lr=0.001 iter=1500/7500 loss=263.5
  derivmatch lr=0.001 iter=1875/7500 loss=236.3
  derivmatch lr=0.001 iter=2250/7500 loss=254.3
  derivmatch lr=0.001 iter=2625/7500 loss=229.7
  derivmatch lr=0.001 iter=3000/7500 loss=221.0
  derivmatch lr=0.001 iter=3375/7500 loss=209.7
  derivmatch lr=0.001 iter=3750/7500 loss=230.2
  derivmatch lr=0.001 iter=4125/7500 loss=201.1
  derivmatch lr=0.001 iter=4500/7500 loss=199.9
  derivmatch lr=0.001 iter=4875/7500 loss=199.0
  derivmatch lr=0.001 iter=5250/7500 loss=211.6
  derivmatch lr=0.001 iter=5625/7500 loss=207.8
  derivmatch lr=0.001 iter=6000/7500 loss=204.3
  derivmatch lr=0.001 iter=6375/7500 loss=223.1
  derivmatch lr=0.001 iter=6750/7500 loss=215.6
  derivmatch lr=0.001 iter=7125/7500 loss=221.1
  derivmatch lr=0.001 iter=7500/7500 loss=204.9
  derivmatch lr=0.001 iter=7500/7500 loss=175.4
  derivmatch lr=0.0003 iter=240/4800 loss=160.1
  derivmatch lr=0.0003 iter=480/4800 loss=174.0
  derivmatch lr=0.0003 iter=720/4800 loss=189.5
  derivmatch lr=0.0003 iter=960/4800 loss=189.7
  derivmatch lr=0.0003 iter=1200/4800 loss=174.4
  derivmatch lr=0.0003 iter=1440/4800 loss=177.7
  derivmatch lr=0.0003 iter=1680/4800 loss=192.0
  derivmatch lr=0.0003 iter=1920/4800 loss=185.2
  derivmatch lr=0.0003 iter=2160/4800 loss=189.4
  derivmatch lr=0.0003 iter=2400/4800 loss=175.6
  derivmatch lr=0.0003 iter=2640/4800 loss=183.7
  derivmatch lr=0.0003 iter=2880/4800 loss=201.4
  derivmatch lr=0.0003 iter=3120/4800 loss=208.2
  derivmatch lr=0.0003 iter=3360/4800 loss=199.5
  derivmatch lr=0.0003 iter=3600/4800 loss=195.1
  derivmatch lr=0.0003 iter=3840/4800 loss=195.3
  derivmatch lr=0.0003 iter=4080/4800 loss=191.3
  derivmatch lr=0.0003 iter=4320/4800 loss=210.7
  derivmatch lr=0.0003 iter=4560/4800 loss=211.1
  derivmatch lr=0.0003 iter=4800/4800 loss=180.8
  derivmatch lr=0.0003 iter=4800/4800 loss=147.3
derivative matching [35s]  fitloss=147.0
  [derivative matching]  nrmse=2.855e17  l2=186.6
  shooting iter=50/1000 loss=1.34e15
