Task 237/1800: --problem pollu --model GELU-scaled --profile fast --seed 137 --pretraining derivmatch --training shooting
Logging to /home/txenakis/projects/BVPsolver/logs/run_main_23493023_237.log
┌ Warning: Verbosity toggle: dt_epsilon 
│  Initial timestep too small (near machine epsilon), using default: dt = 1.0e-6
└ @ OrdinaryDiffEqCore ~/.julia/packages/OrdinaryDiffEqCore/NVUZl/src/initdt.jl:222
pollu  model=GELU-scaled width=40 d=20 tlen=50 profile=fast seed=137  solver=Rodas5  N=4940
  derivmatch lr=0.01 iter=510/10200 loss=7.801
  derivmatch lr=0.01 iter=1020/10200 loss=6.839
  derivmatch lr=0.01 iter=1530/10200 loss=5.235
  derivmatch lr=0.01 iter=2040/10200 loss=4.364
  derivmatch lr=0.01 iter=2550/10200 loss=3.878
  derivmatch lr=0.01 iter=3060/10200 loss=4.118
  derivmatch lr=0.01 iter=3570/10200 loss=2.47
  derivmatch lr=0.01 iter=4080/10200 loss=2.453
  derivmatch lr=0.01 iter=4590/10200 loss=2.835
  derivmatch lr=0.01 iter=5100/10200 loss=2.732
  derivmatch lr=0.01 iter=5610/10200 loss=1.878
  derivmatch lr=0.01 iter=6120/10200 loss=2.55
  derivmatch lr=0.01 iter=6630/10200 loss=1.642
  derivmatch lr=0.01 iter=7140/10200 loss=2.123
  derivmatch lr=0.01 iter=7650/10200 loss=1.587
  derivmatch lr=0.01 iter=8160/10200 loss=1.444
  derivmatch lr=0.01 iter=8670/10200 loss=1.713
  derivmatch lr=0.01 iter=9180/10200 loss=1.29
  derivmatch lr=0.01 iter=9690/10200 loss=1.291
  derivmatch lr=0.01 iter=10200/10200 loss=1.215
  derivmatch lr=0.01 iter=10200/10200 loss=0.8963
  derivmatch lr=0.003 iter=375/7500 loss=0.7735
  derivmatch lr=0.003 iter=750/7500 loss=0.6585
  derivmatch lr=0.003 iter=1125/7500 loss=0.5598
  derivmatch lr=0.003 iter=1500/7500 loss=0.5767
  derivmatch lr=0.003 iter=1875/7500 loss=0.6476
  derivmatch lr=0.003 iter=2250/7500 loss=0.4989
  derivmatch lr=0.003 iter=2625/7500 loss=0.5865
  derivmatch lr=0.003 iter=3000/7500 loss=0.5432
  derivmatch lr=0.003 iter=3375/7500 loss=0.6325
  derivmatch lr=0.003 iter=3750/7500 loss=0.4724
  derivmatch lr=0.003 iter=4125/7500 loss=0.6316
