Task 133/1800: --problem pollu --model mlp --profile fast --seed 133 --pretraining derivmatch --training shooting
Logging to /home/txenakis/projects/BVPsolver/logs/run_main_23493023_133.log
┌ Warning: Verbosity toggle: dt_epsilon 
│  Initial timestep too small (near machine epsilon), using default: dt = 1.0e-6
└ @ OrdinaryDiffEqCore ~/.julia/packages/OrdinaryDiffEqCore/NVUZl/src/initdt.jl:222
pollu  model=mlp width=40 d=20 tlen=50 profile=fast seed=133  solver=Rodas5  N=4940
  derivmatch lr=0.01 iter=510/10200 loss=254.2
  derivmatch lr=0.01 iter=1020/10200 loss=340.4
  derivmatch lr=0.01 iter=1530/10200 loss=288.8
  derivmatch lr=0.01 iter=2040/10200 loss=306.7
  derivmatch lr=0.01 iter=2550/10200 loss=328.3
  derivmatch lr=0.01 iter=3060/10200 loss=284.5
  derivmatch lr=0.01 iter=3570/10200 loss=317.6
  derivmatch lr=0.01 iter=4080/10200 loss=289.4
  derivmatch lr=0.01 iter=4590/10200 loss=331.6
  derivmatch lr=0.01 iter=5100/10200 loss=332.0
  derivmatch lr=0.01 iter=5610/10200 loss=290.3
  derivmatch lr=0.01 iter=6120/10200 loss=319.4
  derivmatch lr=0.01 iter=6630/10200 loss=349.8
  derivmatch lr=0.01 iter=7140/10200 loss=336.8
  derivmatch lr=0.01 iter=7650/10200 loss=360.1
  derivmatch lr=0.01 iter=8160/10200 loss=287.9
  derivmatch lr=0.01 iter=8670/10200 loss=339.4
  derivmatch lr=0.01 iter=9180/10200 loss=318.2
  derivmatch lr=0.01 iter=9690/10200 loss=307.9
  derivmatch lr=0.01 iter=10200/10200 loss=312.5
  derivmatch lr=0.01 iter=10200/10200 loss=218.3
  derivmatch lr=0.003 iter=375/7500 loss=224.7
  derivmatch lr=0.003 iter=750/7500 loss=231.7
  derivmatch lr=0.003 iter=1125/7500 loss=239.4
  derivmatch lr=0.003 iter=1500/7500 loss=237.5
  derivmatch lr=0.003 iter=1875/7500 loss=251.2
  derivmatch lr=0.003 iter=2250/7500 loss=248.4
  derivmatch lr=0.003 iter=2625/7500 loss=239.4
  derivmatch lr=0.003 iter=3000/7500 loss=283.9
  derivmatch lr=0.003 iter=3375/7500 loss=285.8
  derivmatch lr=0.003 iter=3750/7500 loss=276.4
  derivmatch lr=0.003 iter=4125/7500 loss=258.4
  derivmatch lr=0.003 iter=4500/7500 loss=281.8
  derivmatch lr=0.003 iter=4875/7500 loss=233.6
  derivmatch lr=0.003 iter=5250/7500 loss=284.2
  derivmatch lr=0.003 iter=5625/7500 loss=339.7
  derivmatch lr=0.003 iter=6000/7500 loss=298.0
  derivmatch lr=0.003 iter=6375/7500 loss=286.3
  derivmatch lr=0.003 iter=6750/7500 loss=306.8
  derivmatch lr=0.003 iter=7125/7500 loss=276.8
  derivmatch lr=0.003 iter=7500/7500 loss=257.6
  derivmatch lr=0.003 iter=7500/7500 loss=189.6
  derivmatch lr=0.001 iter=375/7500 loss=229.6
  derivmatch lr=0.001 iter=750/7500 loss=245.9
  derivmatch lr=0.001 iter=1125/7500 loss=238.8
  derivmatch lr=0.001 iter=1500/7500 loss=215.7
  derivmatch lr=0.001 iter=1875/7500 loss=224.6
  derivmatch lr=0.001 iter=2250/7500 loss=233.2
  derivmatch lr=0.001 iter=2625/7500 loss=212.0
  derivmatch lr=0.001 iter=3000/7500 loss=244.4
  derivmatch lr=0.001 iter=3375/7500 loss=231.4
  derivmatch lr=0.001 iter=3750/7500 loss=220.7
  derivmatch lr=0.001 iter=4125/7500 loss=236.2
  derivmatch lr=0.001 iter=4500/7500 loss=228.3
  derivmatch lr=0.001 iter=4875/7500 loss=219.1
  derivmatch lr=0.001 iter=5250/7500 loss=233.0
  derivmatch lr=0.001 iter=5625/7500 loss=218.7
  derivmatch lr=0.001 iter=6000/7500 loss=218.4
  derivmatch lr=0.001 iter=6375/7500 loss=207.9
  derivmatch lr=0.001 iter=6750/7500 loss=219.4
  derivmatch lr=0.001 iter=7125/7500 loss=233.9
  derivmatch lr=0.001 iter=7500/7500 loss=243.5
  derivmatch lr=0.001 iter=7500/7500 loss=173.9
  derivmatch lr=0.0003 iter=240/4800 loss=213.0
  derivmatch lr=0.0003 iter=480/4800 loss=194.9
  derivmatch lr=0.0003 iter=720/4800 loss=197.6
  derivmatch lr=0.0003 iter=960/4800 loss=184.7
  derivmatch lr=0.0003 iter=1200/4800 loss=177.7
  derivmatch lr=0.0003 iter=1440/4800 loss=180.8
  derivmatch lr=0.0003 iter=1680/4800 loss=169.9
  derivmatch lr=0.0003 iter=1920/4800 loss=177.7
  derivmatch lr=0.0003 iter=2160/4800 loss=200.8
  derivmatch lr=0.0003 iter=2400/4800 loss=172.3
  derivmatch lr=0.0003 iter=2640/4800 loss=196.2
  derivmatch lr=0.0003 iter=2880/4800 loss=195.6
  derivmatch lr=0.0003 iter=3120/4800 loss=183.0
  derivmatch lr=0.0003 iter=3360/4800 loss=182.0
  derivmatch lr=0.0003 iter=3600/4800 loss=179.5
  derivmatch lr=0.0003 iter=3840/4800 loss=195.5
  derivmatch lr=0.0003 iter=4080/4800 loss=209.5
  derivmatch lr=0.0003 iter=4320/4800 loss=199.4
  derivmatch lr=0.0003 iter=4560/4800 loss=198.8
  derivmatch lr=0.0003 iter=4800/4800 loss=185.7
  derivmatch lr=0.0003 iter=4800/4800 loss=152.9
derivative matching [34s]  fitloss=153.0
  [derivative matching]  nrmse=2.685e17  l2=179.4
  shooting iter=50/1000 loss=6.25e15
