Task 229/1800: --problem pollu --model GELU-scaled --profile fast --seed 129 --pretraining derivmatch --training shooting
Logging to /home/txenakis/projects/BVPsolver/logs/run_main_23493023_229.log
┌ Warning: Verbosity toggle: dt_epsilon 
│  Initial timestep too small (near machine epsilon), using default: dt = 1.0e-6
└ @ OrdinaryDiffEqCore ~/.julia/packages/OrdinaryDiffEqCore/NVUZl/src/initdt.jl:222
pollu  model=GELU-scaled width=40 d=20 tlen=50 profile=fast seed=129  solver=Rodas5  N=4940
  derivmatch lr=0.01 iter=510/10200 loss=7.366
  derivmatch lr=0.01 iter=1020/10200 loss=5.904
  derivmatch lr=0.01 iter=1530/10200 loss=5.447
  derivmatch lr=0.01 iter=2040/10200 loss=4.706
  derivmatch lr=0.01 iter=2550/10200 loss=3.735
  derivmatch lr=0.01 iter=3060/10200 loss=3.206
  derivmatch lr=0.01 iter=3570/10200 loss=2.656
  derivmatch lr=0.01 iter=4080/10200 loss=3.284
  derivmatch lr=0.01 iter=4590/10200 loss=2.651
  derivmatch lr=0.01 iter=5100/10200 loss=3.72
  derivmatch lr=0.01 iter=5610/10200 loss=1.772
  derivmatch lr=0.01 iter=6120/10200 loss=1.995
  derivmatch lr=0.01 iter=6630/10200 loss=2.307
  derivmatch lr=0.01 iter=7140/10200 loss=2.251
  derivmatch lr=0.01 iter=7650/10200 loss=1.689
  derivmatch lr=0.01 iter=8160/10200 loss=2.472
  derivmatch lr=0.01 iter=8670/10200 loss=1.939
  derivmatch lr=0.01 iter=9180/10200 loss=1.429
  derivmatch lr=0.01 iter=9690/10200 loss=1.765
  derivmatch lr=0.01 iter=10200/10200 loss=1.447
  derivmatch lr=0.01 iter=10200/10200 loss=0.9904
  derivmatch lr=0.003 iter=375/7500 loss=0.7542
  derivmatch lr=0.003 iter=750/7500 loss=0.7082
  derivmatch lr=0.003 iter=1125/7500 loss=0.6045
  derivmatch lr=0.003 iter=1500/7500 loss=0.609
  derivmatch lr=0.003 iter=1875/7500 loss=0.558
  derivmatch lr=0.003 iter=2250/7500 loss=0.5931
  derivmatch lr=0.003 iter=2625/7500 loss=0.5717
