Task 239/1800: --problem pollu --model GELU-scaled --profile fast --seed 139 --pretraining derivmatch --training shooting
Logging to /home/txenakis/projects/BVPsolver/logs/run_main_23493023_239.log
┌ Warning: Verbosity toggle: dt_epsilon 
│  Initial timestep too small (near machine epsilon), using default: dt = 1.0e-6
└ @ OrdinaryDiffEqCore ~/.julia/packages/OrdinaryDiffEqCore/NVUZl/src/initdt.jl:222
pollu  model=GELU-scaled width=40 d=20 tlen=50 profile=fast seed=139  solver=Rodas5  N=4940
  derivmatch lr=0.01 iter=510/10200 loss=7.495
  derivmatch lr=0.01 iter=1020/10200 loss=6.176
  derivmatch lr=0.01 iter=1530/10200 loss=5.12
  derivmatch lr=0.01 iter=2040/10200 loss=4.908
  derivmatch lr=0.01 iter=2550/10200 loss=4.29
  derivmatch lr=0.01 iter=3060/10200 loss=3.657
  derivmatch lr=0.01 iter=3570/10200 loss=3.795
  derivmatch lr=0.01 iter=4080/10200 loss=3.346
  derivmatch lr=0.01 iter=4590/10200 loss=2.719
  derivmatch lr=0.01 iter=5100/10200 loss=2.505
  derivmatch lr=0.01 iter=5610/10200 loss=2.364
  derivmatch lr=0.01 iter=6120/10200 loss=1.762
  derivmatch lr=0.01 iter=6630/10200 loss=2.502
  derivmatch lr=0.01 iter=7140/10200 loss=1.49
  derivmatch lr=0.01 iter=7650/10200 loss=1.791
  derivmatch lr=0.01 iter=8160/10200 loss=1.708
  derivmatch lr=0.01 iter=8670/10200 loss=1.29
  derivmatch lr=0.01 iter=9180/10200 loss=1.435
  derivmatch lr=0.01 iter=9690/10200 loss=1.339
  derivmatch lr=0.01 iter=10200/10200 loss=1.322
  derivmatch lr=0.01 iter=10200/10200 loss=0.9166
  derivmatch lr=0.003 iter=375/7500 loss=0.6783
  derivmatch lr=0.003 iter=750/7500 loss=0.6184
  derivmatch lr=0.003 iter=1125/7500 loss=0.6934
  derivmatch lr=0.003 iter=1500/7500 loss=0.6552
  derivmatch lr=0.003 iter=1875/7500 loss=0.6339
  derivmatch lr=0.003 iter=2250/7500 loss=0.6751
  derivmatch lr=0.003 iter=2625/7500 loss=0.6442
  derivmatch lr=0.003 iter=3000/7500 loss=0.6911
  derivmatch lr=0.003 iter=3375/7500 loss=0.6785
  derivmatch lr=0.003 iter=3750/7500 loss=0.6411
  derivmatch lr=0.003 iter=4125/7500 loss=0.6508
  derivmatch lr=0.003 iter=4500/7500 loss=0.6769
  derivmatch lr=0.003 iter=4875/7500 loss=0.6894
  derivmatch lr=0.003 iter=5250/7500 loss=0.5389
  derivmatch lr=0.003 iter=5625/7500 loss=0.5571
  derivmatch lr=0.003 iter=6000/7500 loss=0.7256
  derivmatch lr=0.003 iter=6375/7500 loss=0.4747
  derivmatch lr=0.003 iter=6750/7500 loss=0.5311
  derivmatch lr=0.003 iter=7125/7500 loss=0.4569
  derivmatch lr=0.003 iter=7500/7500 loss=0.4278
  derivmatch lr=0.003 iter=7500/7500 loss=0.3998
  derivmatch lr=0.001 iter=375/7500 loss=0.36
  derivmatch lr=0.001 iter=750/7500 loss=0.3515
  derivmatch lr=0.001 iter=1125/7500 loss=0.3498
  derivmatch lr=0.001 iter=1500/7500 loss=0.3437
  derivmatch lr=0.001 iter=1875/7500 loss=0.3726
  derivmatch lr=0.001 iter=2250/7500 loss=0.3349
  derivmatch lr=0.001 iter=2625/7500 loss=0.3458
  derivmatch lr=0.001 iter=3000/7500 loss=0.3355
  derivmatch lr=0.001 iter=3375/7500 loss=0.3258
  derivmatch lr=0.001 iter=3750/7500 loss=0.3323
  derivmatch lr=0.001 iter=4125/7500 loss=0.3271
  derivmatch lr=0.001 iter=4500/7500 loss=0.3273
  derivmatch lr=0.001 iter=4875/7500 loss=0.3211
  derivmatch lr=0.001 iter=5250/7500 loss=0.3831
  derivmatch lr=0.001 iter=5625/7500 loss=0.3207
  derivmatch lr=0.001 iter=6000/7500 loss=0.3166
  derivmatch lr=0.001 iter=6375/7500 loss=0.3257
  derivmatch lr=0.001 iter=6750/7500 loss=0.347
  derivmatch lr=0.001 iter=7125/7500 loss=0.3527
  derivmatch lr=0.001 iter=7500/7500 loss=0.308
  derivmatch lr=0.001 iter=7500/7500 loss=0.3056
  derivmatch lr=0.0003 iter=240/4800 loss=0.301
  derivmatch lr=0.0003 iter=480/4800 loss=0.2996
  derivmatch lr=0.0003 iter=720/4800 loss=0.2995
  derivmatch lr=0.0003 iter=960/4800 loss=0.2964
  derivmatch lr=0.0003 iter=1200/4800 loss=0.2944
  derivmatch lr=0.0003 iter=1440/4800 loss=0.2933
  derivmatch lr=0.0003 iter=1680/4800 loss=0.294
  derivmatch lr=0.0003 iter=1920/4800 loss=0.2909
  derivmatch lr=0.0003 iter=2160/4800 loss=0.2867
  derivmatch lr=0.0003 iter=2400/4800 loss=0.2855
  derivmatch lr=0.0003 iter=2640/4800 loss=0.2849
  derivmatch lr=0.0003 iter=2880/4800 loss=0.2835
  derivmatch lr=0.0003 iter=3120/4800 loss=0.2826
  derivmatch lr=0.0003 iter=3360/4800 loss=0.2769
  derivmatch lr=0.0003 iter=3600/4800 loss=0.2742
  derivmatch lr=0.0003 iter=3840/4800 loss=0.2727
  derivmatch lr=0.0003 iter=4080/4800 loss=0.2686
  derivmatch lr=0.0003 iter=4320/4800 loss=0.264
  derivmatch lr=0.0003 iter=4560/4800 loss=0.263
  derivmatch lr=0.0003 iter=4800/4800 loss=0.2562
  derivmatch lr=0.0003 iter=4800/4800 loss=0.2558
derivative matching [36s]  fitloss=0.256
  [derivative matching]  nrmse=0.4524  l2=0.001733
