Task 49/360: --problem pollu --model GELU-scaled --profile fast --seed 29 --pretraining derivmatch --training shooting
Logging to /home/txenakis/projects/BVPsolver/logs/run_main_22227913_49.log
┌ Warning: Verbosity toggle: dt_epsilon 
│  Initial timestep too small (near machine epsilon), using default: dt = 1.0e-6
└ @ OrdinaryDiffEqCore ~/.julia/packages/OrdinaryDiffEqCore/NVUZl/src/initdt.jl:222
pollu  model=GELU-scaled width=40 d=20 tlen=50 profile=fast seed=29  solver=Rodas5  N=4940
  derivmatch lr=0.01 iter=510/10200 loss=6.723
  derivmatch lr=0.01 iter=1020/10200 loss=6.082
  derivmatch lr=0.01 iter=1530/10200 loss=5.313
  derivmatch lr=0.01 iter=2040/10200 loss=4.19
  derivmatch lr=0.01 iter=2550/10200 loss=3.488
  derivmatch lr=0.01 iter=3060/10200 loss=3.79
  derivmatch lr=0.01 iter=3570/10200 loss=2.713
  derivmatch lr=0.01 iter=4080/10200 loss=3.365
  derivmatch lr=0.01 iter=4590/10200 loss=2.645
  derivmatch lr=0.01 iter=5100/10200 loss=2.747
  derivmatch lr=0.01 iter=5610/10200 loss=2.75
  derivmatch lr=0.01 iter=6120/10200 loss=1.988
  derivmatch lr=0.01 iter=6630/10200 loss=2.419
  derivmatch lr=0.01 iter=7140/10200 loss=2.193
  derivmatch lr=0.01 iter=7650/10200 loss=2.207
  derivmatch lr=0.01 iter=8160/10200 loss=2.153
  derivmatch lr=0.01 iter=8670/10200 loss=1.946
  derivmatch lr=0.01 iter=9180/10200 loss=1.322
  derivmatch lr=0.01 iter=9690/10200 loss=1.692
  derivmatch lr=0.01 iter=10200/10200 loss=1.209
  derivmatch lr=0.01 iter=10200/10200 loss=0.8825
  derivmatch lr=0.003 iter=375/7500 loss=0.7202
  derivmatch lr=0.003 iter=750/7500 loss=0.657
  derivmatch lr=0.003 iter=1125/7500 loss=0.6814
  derivmatch lr=0.003 iter=1500/7500 loss=0.6582
  derivmatch lr=0.003 iter=1875/7500 loss=0.7746
  derivmatch lr=0.003 iter=2250/7500 loss=0.7201
  derivmatch lr=0.003 iter=2625/7500 loss=0.6214
  derivmatch lr=0.003 iter=3000/7500 loss=0.6237
  derivmatch lr=0.003 iter=3375/7500 loss=0.5617
  derivmatch lr=0.003 iter=3750/7500 loss=0.6949
  derivmatch lr=0.003 iter=4125/7500 loss=0.6583
  derivmatch lr=0.003 iter=4500/7500 loss=0.5885
  derivmatch lr=0.003 iter=4875/7500 loss=0.7142
  derivmatch lr=0.003 iter=5250/7500 loss=0.5377
  derivmatch lr=0.003 iter=5625/7500 loss=0.6295
  derivmatch lr=0.003 iter=6000/7500 loss=0.5537
  derivmatch lr=0.003 iter=6375/7500 loss=0.5675
  derivmatch lr=0.003 iter=6750/7500 loss=0.6884
  derivmatch lr=0.003 iter=7125/7500 loss=0.5087
  derivmatch lr=0.003 iter=7500/7500 loss=0.5469
  derivmatch lr=0.003 iter=7500/7500 loss=0.4217
  derivmatch lr=0.001 iter=375/7500 loss=0.3884
