┌ Warning: Verbosity toggle: dt_epsilon 
│  Initial timestep too small (near machine epsilon), using default: dt = 1.0e-6
└ @ OrdinaryDiffEqCore ~/.julia/packages/OrdinaryDiffEqCore/NVUZl/src/initdt.jl:222
pollu  model=mlp width=40 d=20 tlen=50 profile=fast seed=26  solver=Rodas5  N=4940
  derivmatch lr=0.01 iter=510/10200 loss=289.5
  derivmatch lr=0.01 iter=1020/10200 loss=314.1
  derivmatch lr=0.01 iter=1530/10200 loss=266.4
  derivmatch lr=0.01 iter=2040/10200 loss=277.3
  derivmatch lr=0.01 iter=2550/10200 loss=290.0
  derivmatch lr=0.01 iter=3060/10200 loss=301.6
  derivmatch lr=0.01 iter=3570/10200 loss=332.7
  derivmatch lr=0.01 iter=4080/10200 loss=352.4
  derivmatch lr=0.01 iter=4590/10200 loss=315.5
  derivmatch lr=0.01 iter=5100/10200 loss=294.5
  derivmatch lr=0.01 iter=5610/10200 loss=303.3
  derivmatch lr=0.01 iter=6120/10200 loss=310.5
  derivmatch lr=0.01 iter=6630/10200 loss=284.6
  derivmatch lr=0.01 iter=7140/10200 loss=299.4
  derivmatch lr=0.01 iter=7650/10200 loss=323.0
  derivmatch lr=0.01 iter=8160/10200 loss=320.6
  derivmatch lr=0.01 iter=8670/10200 loss=308.6
  derivmatch lr=0.01 iter=9180/10200 loss=349.0
  derivmatch lr=0.01 iter=9690/10200 loss=298.7
  derivmatch lr=0.01 iter=10200/10200 loss=335.0
  derivmatch lr=0.01 iter=10200/10200 loss=208.3
  derivmatch lr=0.003 iter=375/7500 loss=248.1
  derivmatch lr=0.003 iter=750/7500 loss=220.8
  derivmatch lr=0.003 iter=1125/7500 loss=221.4
  derivmatch lr=0.003 iter=1500/7500 loss=281.5
  derivmatch lr=0.003 iter=1875/7500 loss=286.1
  derivmatch lr=0.003 iter=2250/7500 loss=266.2
  derivmatch lr=0.003 iter=2625/7500 loss=253.8
  derivmatch lr=0.003 iter=3000/7500 loss=238.5
  derivmatch lr=0.003 iter=3375/7500 loss=227.1
  derivmatch lr=0.003 iter=3750/7500 loss=260.7
  derivmatch lr=0.003 iter=4125/7500 loss=267.0
  derivmatch lr=0.003 iter=4500/7500 loss=237.0
  derivmatch lr=0.003 iter=4875/7500 loss=269.1
  derivmatch lr=0.003 iter=5250/7500 loss=254.3
  derivmatch lr=0.003 iter=5625/7500 loss=264.2
  derivmatch lr=0.003 iter=6000/7500 loss=295.1
  derivmatch lr=0.003 iter=6375/7500 loss=261.5
  derivmatch lr=0.003 iter=6750/7500 loss=256.2
  derivmatch lr=0.003 iter=7125/7500 loss=237.5
  derivmatch lr=0.003 iter=7500/7500 loss=262.8
  derivmatch lr=0.003 iter=7500/7500 loss=204.8
  derivmatch lr=0.001 iter=375/7500 loss=209.0
  derivmatch lr=0.001 iter=750/7500 loss=219.7
  derivmatch lr=0.001 iter=1125/7500 loss=243.4
  derivmatch lr=0.001 iter=1500/7500 loss=249.1
  derivmatch lr=0.001 iter=1875/7500 loss=218.2
  derivmatch lr=0.001 iter=2250/7500 loss=218.1
  derivmatch lr=0.001 iter=2625/7500 loss=206.9
  derivmatch lr=0.001 iter=3000/7500 loss=205.5
  derivmatch lr=0.001 iter=3375/7500 loss=220.2
  derivmatch lr=0.001 iter=3750/7500 loss=218.1
  derivmatch lr=0.001 iter=4125/7500 loss=230.0
  derivmatch lr=0.001 iter=4500/7500 loss=236.9
  derivmatch lr=0.001 iter=4875/7500 loss=245.1
  derivmatch lr=0.001 iter=5250/7500 loss=236.7
  derivmatch lr=0.001 iter=5625/7500 loss=217.4
  derivmatch lr=0.001 iter=6000/7500 loss=229.4
  derivmatch lr=0.001 iter=6375/7500 loss=210.2
  derivmatch lr=0.001 iter=6750/7500 loss=233.9
  derivmatch lr=0.001 iter=7125/7500 loss=208.0
  derivmatch lr=0.001 iter=7500/7500 loss=211.1
  derivmatch lr=0.001 iter=7500/7500 loss=178.2
  derivmatch lr=0.0003 iter=240/4800 loss=170.8
  derivmatch lr=0.0003 iter=480/4800 loss=220.3
  derivmatch lr=0.0003 iter=720/4800 loss=217.3
  derivmatch lr=0.0003 iter=960/4800 loss=215.6
  derivmatch lr=0.0003 iter=1200/4800 loss=164.7
  derivmatch lr=0.0003 iter=1440/4800 loss=172.8
  derivmatch lr=0.0003 iter=1680/4800 loss=182.8
  derivmatch lr=0.0003 iter=1920/4800 loss=199.1
  derivmatch lr=0.0003 iter=2160/4800 loss=201.1
  derivmatch lr=0.0003 iter=2400/4800 loss=188.8
  derivmatch lr=0.0003 iter=2640/4800 loss=189.7
  derivmatch lr=0.0003 iter=2880/4800 loss=173.9
  derivmatch lr=0.0003 iter=3120/4800 loss=203.7
  derivmatch lr=0.0003 iter=3360/4800 loss=205.1
  derivmatch lr=0.0003 iter=3600/4800 loss=204.5
  derivmatch lr=0.0003 iter=3840/4800 loss=190.4
  derivmatch lr=0.0003 iter=4080/4800 loss=182.1
  derivmatch lr=0.0003 iter=4320/4800 loss=199.3
  derivmatch lr=0.0003 iter=4560/4800 loss=210.2
  derivmatch lr=0.0003 iter=4800/4800 loss=203.7
  derivmatch lr=0.0003 iter=4800/4800 loss=155.9
derivative matching [34s]  fitloss=156.0
  [derivative matching]  nrmse=2.375e17  l2=158.9
