Task 100/1800: --problem pollu --model mlp --profile fast --seed 100 --pretraining derivmatch --training shooting
Logging to /home/txenakis/projects/BVPsolver/logs/run_main_23493023_100.log
┌ Warning: Verbosity toggle: dt_epsilon 
│  Initial timestep too small (near machine epsilon), using default: dt = 1.0e-6
└ @ OrdinaryDiffEqCore ~/.julia/packages/OrdinaryDiffEqCore/NVUZl/src/initdt.jl:222
pollu  model=mlp width=40 d=20 tlen=50 profile=fast seed=100  solver=Rodas5  N=4940
  derivmatch lr=0.01 iter=510/10200 loss=298.7
  derivmatch lr=0.01 iter=1020/10200 loss=308.8
  derivmatch lr=0.01 iter=1530/10200 loss=348.0
  derivmatch lr=0.01 iter=2040/10200 loss=265.8
  derivmatch lr=0.01 iter=2550/10200 loss=277.0
  derivmatch lr=0.01 iter=3060/10200 loss=352.4
  derivmatch lr=0.01 iter=3570/10200 loss=327.2
  derivmatch lr=0.01 iter=4080/10200 loss=322.0
  derivmatch lr=0.01 iter=4590/10200 loss=318.6
  derivmatch lr=0.01 iter=5100/10200 loss=321.8
  derivmatch lr=0.01 iter=5610/10200 loss=317.0
  derivmatch lr=0.01 iter=6120/10200 loss=318.1
  derivmatch lr=0.01 iter=6630/10200 loss=331.0
  derivmatch lr=0.01 iter=7140/10200 loss=308.0
  derivmatch lr=0.01 iter=7650/10200 loss=301.7
  derivmatch lr=0.01 iter=8160/10200 loss=361.8
  derivmatch lr=0.01 iter=8670/10200 loss=331.7
  derivmatch lr=0.01 iter=9180/10200 loss=368.7
  derivmatch lr=0.01 iter=9690/10200 loss=359.5
  derivmatch lr=0.01 iter=10200/10200 loss=363.7
  derivmatch lr=0.01 iter=10200/10200 loss=233.7
  derivmatch lr=0.003 iter=375/7500 loss=259.5
  derivmatch lr=0.003 iter=750/7500 loss=240.8
  derivmatch lr=0.003 iter=1125/7500 loss=251.3
  derivmatch lr=0.003 iter=1500/7500 loss=243.2
  derivmatch lr=0.003 iter=1875/7500 loss=307.1
  derivmatch lr=0.003 iter=2250/7500 loss=288.2
  derivmatch lr=0.003 iter=2625/7500 loss=267.7
  derivmatch lr=0.003 iter=3000/7500 loss=278.6
  derivmatch lr=0.003 iter=3375/7500 loss=253.5
  derivmatch lr=0.003 iter=3750/7500 loss=241.7
  derivmatch lr=0.003 iter=4125/7500 loss=244.9
  derivmatch lr=0.003 iter=4500/7500 loss=257.7
  derivmatch lr=0.003 iter=4875/7500 loss=250.9
  derivmatch lr=0.003 iter=5250/7500 loss=281.7
  derivmatch lr=0.003 iter=5625/7500 loss=226.4
  derivmatch lr=0.003 iter=6000/7500 loss=245.1
  derivmatch lr=0.003 iter=6375/7500 loss=247.6
  derivmatch lr=0.003 iter=6750/7500 loss=245.5
  derivmatch lr=0.003 iter=7125/7500 loss=251.4
  derivmatch lr=0.003 iter=7500/7500 loss=249.6
  derivmatch lr=0.003 iter=7500/7500 loss=189.6
  derivmatch lr=0.001 iter=375/7500 loss=192.2
  derivmatch lr=0.001 iter=750/7500 loss=244.0
  derivmatch lr=0.001 iter=1125/7500 loss=215.2
  derivmatch lr=0.001 iter=1500/7500 loss=228.2
  derivmatch lr=0.001 iter=1875/7500 loss=241.1
  derivmatch lr=0.001 iter=2250/7500 loss=225.7
  derivmatch lr=0.001 iter=2625/7500 loss=231.7
  derivmatch lr=0.001 iter=3000/7500 loss=239.6
  derivmatch lr=0.001 iter=3375/7500 loss=218.4
  derivmatch lr=0.001 iter=3750/7500 loss=221.5
  derivmatch lr=0.001 iter=4125/7500 loss=229.0
  derivmatch lr=0.001 iter=4500/7500 loss=226.0
  derivmatch lr=0.001 iter=4875/7500 loss=208.3
  derivmatch lr=0.001 iter=5250/7500 loss=205.1
  derivmatch lr=0.001 iter=5625/7500 loss=226.3
  derivmatch lr=0.001 iter=6000/7500 loss=225.5
  derivmatch lr=0.001 iter=6375/7500 loss=226.0
  derivmatch lr=0.001 iter=6750/7500 loss=249.8
  derivmatch lr=0.001 iter=7125/7500 loss=219.9
  derivmatch lr=0.001 iter=7500/7500 loss=195.0
  derivmatch lr=0.001 iter=7500/7500 loss=176.7
  derivmatch lr=0.0003 iter=240/4800 loss=186.8
  derivmatch lr=0.0003 iter=480/4800 loss=181.0
  derivmatch lr=0.0003 iter=720/4800 loss=214.6
  derivmatch lr=0.0003 iter=960/4800 loss=194.5
  derivmatch lr=0.0003 iter=1200/4800 loss=182.8
  derivmatch lr=0.0003 iter=1440/4800 loss=181.8
  derivmatch lr=0.0003 iter=1680/4800 loss=205.9
  derivmatch lr=0.0003 iter=1920/4800 loss=204.6
  derivmatch lr=0.0003 iter=2160/4800 loss=180.0
  derivmatch lr=0.0003 iter=2400/4800 loss=164.6
  derivmatch lr=0.0003 iter=2640/4800 loss=183.4
  derivmatch lr=0.0003 iter=2880/4800 loss=195.0
  derivmatch lr=0.0003 iter=3120/4800 loss=177.1
  derivmatch lr=0.0003 iter=3360/4800 loss=198.8
  derivmatch lr=0.0003 iter=3600/4800 loss=184.2
  derivmatch lr=0.0003 iter=3840/4800 loss=195.3
  derivmatch lr=0.0003 iter=4080/4800 loss=197.0
  derivmatch lr=0.0003 iter=4320/4800 loss=184.7
  derivmatch lr=0.0003 iter=4560/4800 loss=195.6
  derivmatch lr=0.0003 iter=4800/4800 loss=182.5
  derivmatch lr=0.0003 iter=4800/4800 loss=156.8
derivative matching [35s]  fitloss=157.0
  [derivative matching]  nrmse=1.53e17  l2=195.5
  shooting iter=50/1000 loss=4.42e14
