Task 241/1800: --problem pollu --model GELU-scaled --profile fast --seed 141 --pretraining derivmatch --training shooting
Logging to /home/txenakis/projects/BVPsolver/logs/run_main_23493023_241.log
┌ Warning: Verbosity toggle: dt_epsilon 
│  Initial timestep too small (near machine epsilon), using default: dt = 1.0e-6
└ @ OrdinaryDiffEqCore ~/.julia/packages/OrdinaryDiffEqCore/NVUZl/src/initdt.jl:222
pollu  model=GELU-scaled width=40 d=20 tlen=50 profile=fast seed=141  solver=Rodas5  N=4940
  derivmatch lr=0.01 iter=510/10200 loss=8.096
  derivmatch lr=0.01 iter=1020/10200 loss=6.634
  derivmatch lr=0.01 iter=1530/10200 loss=6.163
  derivmatch lr=0.01 iter=2040/10200 loss=5.052
  derivmatch lr=0.01 iter=2550/10200 loss=4.36
  derivmatch lr=0.01 iter=3060/10200 loss=3.972
  derivmatch lr=0.01 iter=3570/10200 loss=3.477
  derivmatch lr=0.01 iter=4080/10200 loss=2.678
  derivmatch lr=0.01 iter=4590/10200 loss=2.467
  derivmatch lr=0.01 iter=5100/10200 loss=2.59
  derivmatch lr=0.01 iter=5610/10200 loss=2.268
  derivmatch lr=0.01 iter=6120/10200 loss=2.151
  derivmatch lr=0.01 iter=6630/10200 loss=1.729
  derivmatch lr=0.01 iter=7140/10200 loss=2.229
  derivmatch lr=0.01 iter=7650/10200 loss=1.882
  derivmatch lr=0.01 iter=8160/10200 loss=2.259
  derivmatch lr=0.01 iter=8670/10200 loss=1.773
  derivmatch lr=0.01 iter=9180/10200 loss=1.441
  derivmatch lr=0.01 iter=9690/10200 loss=1.403
  derivmatch lr=0.01 iter=10200/10200 loss=1.15
  derivmatch lr=0.01 iter=10200/10200 loss=1.021
  derivmatch lr=0.003 iter=375/7500 loss=0.7659
  derivmatch lr=0.003 iter=750/7500 loss=0.7085
  derivmatch lr=0.003 iter=1125/7500 loss=0.6178
  derivmatch lr=0.003 iter=1500/7500 loss=0.5966
  derivmatch lr=0.003 iter=1875/7500 loss=0.6172
  derivmatch lr=0.003 iter=2250/7500 loss=0.5332
  derivmatch lr=0.003 iter=2625/7500 loss=0.5668
  derivmatch lr=0.003 iter=3000/7500 loss=0.5913
  derivmatch lr=0.003 iter=3375/7500 loss=0.5857
  derivmatch lr=0.003 iter=3750/7500 loss=0.7319
