Task 127/1800: --problem pollu --model mlp --profile fast --seed 127 --pretraining derivmatch --training shooting
Logging to /home/txenakis/projects/BVPsolver/logs/run_main_23493023_127.log
┌ Warning: Verbosity toggle: dt_epsilon 
│  Initial timestep too small (near machine epsilon), using default: dt = 1.0e-6
└ @ OrdinaryDiffEqCore ~/.julia/packages/OrdinaryDiffEqCore/NVUZl/src/initdt.jl:222
pollu  model=mlp width=40 d=20 tlen=50 profile=fast seed=127  solver=Rodas5  N=4940
  derivmatch lr=0.01 iter=510/10200 loss=283.5
  derivmatch lr=0.01 iter=1020/10200 loss=343.6
  derivmatch lr=0.01 iter=1530/10200 loss=316.9
  derivmatch lr=0.01 iter=2040/10200 loss=334.5
  derivmatch lr=0.01 iter=2550/10200 loss=366.0
  derivmatch lr=0.01 iter=3060/10200 loss=294.9
  derivmatch lr=0.01 iter=3570/10200 loss=299.2
  derivmatch lr=0.01 iter=4080/10200 loss=278.2
  derivmatch lr=0.01 iter=4590/10200 loss=271.1
  derivmatch lr=0.01 iter=5100/10200 loss=285.6
  derivmatch lr=0.01 iter=5610/10200 loss=315.4
  derivmatch lr=0.01 iter=6120/10200 loss=346.5
  derivmatch lr=0.01 iter=6630/10200 loss=312.7
  derivmatch lr=0.01 iter=7140/10200 loss=307.2
  derivmatch lr=0.01 iter=7650/10200 loss=343.1
  derivmatch lr=0.01 iter=8160/10200 loss=269.8
  derivmatch lr=0.01 iter=8670/10200 loss=283.5
  derivmatch lr=0.01 iter=9180/10200 loss=345.5
  derivmatch lr=0.01 iter=9690/10200 loss=311.6
  derivmatch lr=0.01 iter=10200/10200 loss=344.8
  derivmatch lr=0.01 iter=10200/10200 loss=220.0
  derivmatch lr=0.003 iter=375/7500 loss=277.9
  derivmatch lr=0.003 iter=750/7500 loss=243.7
  derivmatch lr=0.003 iter=1125/7500 loss=224.0
  derivmatch lr=0.003 iter=1500/7500 loss=280.1
  derivmatch lr=0.003 iter=1875/7500 loss=277.2
  derivmatch lr=0.003 iter=2250/7500 loss=289.1
  derivmatch lr=0.003 iter=2625/7500 loss=291.0
  derivmatch lr=0.003 iter=3000/7500 loss=307.0
  derivmatch lr=0.003 iter=3375/7500 loss=229.2
  derivmatch lr=0.003 iter=3750/7500 loss=264.1
  derivmatch lr=0.003 iter=4125/7500 loss=258.6
  derivmatch lr=0.003 iter=4500/7500 loss=219.7
  derivmatch lr=0.003 iter=4875/7500 loss=237.5
  derivmatch lr=0.003 iter=5250/7500 loss=273.6
  derivmatch lr=0.003 iter=5625/7500 loss=255.8
  derivmatch lr=0.003 iter=6000/7500 loss=255.1
  derivmatch lr=0.003 iter=6375/7500 loss=263.1
  derivmatch lr=0.003 iter=6750/7500 loss=266.4
  derivmatch lr=0.003 iter=7125/7500 loss=267.5
  derivmatch lr=0.003 iter=7500/7500 loss=257.1
  derivmatch lr=0.003 iter=7500/7500 loss=203.5
  derivmatch lr=0.001 iter=375/7500 loss=205.2
  derivmatch lr=0.001 iter=750/7500 loss=209.5
  derivmatch lr=0.001 iter=1125/7500 loss=220.7
  derivmatch lr=0.001 iter=1500/7500 loss=207.3
  derivmatch lr=0.001 iter=1875/7500 loss=223.4
  derivmatch lr=0.001 iter=2250/7500 loss=246.6
  derivmatch lr=0.001 iter=2625/7500 loss=224.1
  derivmatch lr=0.001 iter=3000/7500 loss=221.4
  derivmatch lr=0.001 iter=3375/7500 loss=233.6
  derivmatch lr=0.001 iter=3750/7500 loss=224.2
  derivmatch lr=0.001 iter=4125/7500 loss=243.4
  derivmatch lr=0.001 iter=4500/7500 loss=225.9
  derivmatch lr=0.001 iter=4875/7500 loss=244.5
  derivmatch lr=0.001 iter=5250/7500 loss=228.7
  derivmatch lr=0.001 iter=5625/7500 loss=244.0
  derivmatch lr=0.001 iter=6000/7500 loss=229.8
  derivmatch lr=0.001 iter=6375/7500 loss=239.0
  derivmatch lr=0.001 iter=6750/7500 loss=246.4
  derivmatch lr=0.001 iter=7125/7500 loss=228.9
  derivmatch lr=0.001 iter=7500/7500 loss=236.1
  derivmatch lr=0.001 iter=7500/7500 loss=175.7
  derivmatch lr=0.0003 iter=240/4800 loss=173.5
  derivmatch lr=0.0003 iter=480/4800 loss=180.7
  derivmatch lr=0.0003 iter=720/4800 loss=179.8
  derivmatch lr=0.0003 iter=960/4800 loss=197.0
  derivmatch lr=0.0003 iter=1200/4800 loss=196.7
  derivmatch lr=0.0003 iter=1440/4800 loss=205.8
  derivmatch lr=0.0003 iter=1680/4800 loss=185.0
  derivmatch lr=0.0003 iter=1920/4800 loss=197.9
  derivmatch lr=0.0003 iter=2160/4800 loss=193.6
  derivmatch lr=0.0003 iter=2400/4800 loss=182.1
  derivmatch lr=0.0003 iter=2640/4800 loss=181.9
  derivmatch lr=0.0003 iter=2880/4800 loss=171.9
  derivmatch lr=0.0003 iter=3120/4800 loss=184.1
  derivmatch lr=0.0003 iter=3360/4800 loss=187.4
  derivmatch lr=0.0003 iter=3600/4800 loss=204.6
  derivmatch lr=0.0003 iter=3840/4800 loss=224.7
  derivmatch lr=0.0003 iter=4080/4800 loss=243.2
  derivmatch lr=0.0003 iter=4320/4800 loss=204.9
  derivmatch lr=0.0003 iter=4560/4800 loss=207.2
  derivmatch lr=0.0003 iter=4800/4800 loss=230.1
  derivmatch lr=0.0003 iter=4800/4800 loss=148.6
derivative matching [33s]  fitloss=149.0
  [derivative matching]  nrmse=1.093e17  l2=139.8
  shooting iter=50/1000 loss=2.516e15
