Task 116/1800: --problem pollu --model mlp --profile fast --seed 116 --pretraining derivmatch --training shooting
Logging to /home/txenakis/projects/BVPsolver/logs/run_main_23493023_116.log
┌ Warning: Verbosity toggle: dt_epsilon 
│  Initial timestep too small (near machine epsilon), using default: dt = 1.0e-6
└ @ OrdinaryDiffEqCore ~/.julia/packages/OrdinaryDiffEqCore/NVUZl/src/initdt.jl:222
pollu  model=mlp width=40 d=20 tlen=50 profile=fast seed=116  solver=Rodas5  N=4940
  derivmatch lr=0.01 iter=510/10200 loss=288.2
  derivmatch lr=0.01 iter=1020/10200 loss=274.7
  derivmatch lr=0.01 iter=1530/10200 loss=286.6
  derivmatch lr=0.01 iter=2040/10200 loss=303.9
  derivmatch lr=0.01 iter=2550/10200 loss=264.9
  derivmatch lr=0.01 iter=3060/10200 loss=358.2
  derivmatch lr=0.01 iter=3570/10200 loss=367.3
  derivmatch lr=0.01 iter=4080/10200 loss=330.6
  derivmatch lr=0.01 iter=4590/10200 loss=311.4
  derivmatch lr=0.01 iter=5100/10200 loss=304.3
  derivmatch lr=0.01 iter=5610/10200 loss=337.9
  derivmatch lr=0.01 iter=6120/10200 loss=328.9
  derivmatch lr=0.01 iter=6630/10200 loss=298.2
  derivmatch lr=0.01 iter=7140/10200 loss=290.7
  derivmatch lr=0.01 iter=7650/10200 loss=303.4
  derivmatch lr=0.01 iter=8160/10200 loss=280.5
  derivmatch lr=0.01 iter=8670/10200 loss=297.0
  derivmatch lr=0.01 iter=9180/10200 loss=324.7
  derivmatch lr=0.01 iter=9690/10200 loss=347.1
  derivmatch lr=0.01 iter=10200/10200 loss=356.9
  derivmatch lr=0.01 iter=10200/10200 loss=219.3
  derivmatch lr=0.003 iter=375/7500 loss=225.1
  derivmatch lr=0.003 iter=750/7500 loss=248.4
  derivmatch lr=0.003 iter=1125/7500 loss=253.2
  derivmatch lr=0.003 iter=1500/7500 loss=235.1
  derivmatch lr=0.003 iter=1875/7500 loss=267.0
  derivmatch lr=0.003 iter=2250/7500 loss=217.7
  derivmatch lr=0.003 iter=2625/7500 loss=260.1
  derivmatch lr=0.003 iter=3000/7500 loss=235.7
  derivmatch lr=0.003 iter=3375/7500 loss=216.4
  derivmatch lr=0.003 iter=3750/7500 loss=226.3
  derivmatch lr=0.003 iter=4125/7500 loss=241.9
  derivmatch lr=0.003 iter=4500/7500 loss=269.3
  derivmatch lr=0.003 iter=4875/7500 loss=246.6
  derivmatch lr=0.003 iter=5250/7500 loss=237.0
  derivmatch lr=0.003 iter=5625/7500 loss=242.6
  derivmatch lr=0.003 iter=6000/7500 loss=248.1
  derivmatch lr=0.003 iter=6375/7500 loss=232.3
  derivmatch lr=0.003 iter=6750/7500 loss=235.0
  derivmatch lr=0.003 iter=7125/7500 loss=243.7
  derivmatch lr=0.003 iter=7500/7500 loss=229.4
  derivmatch lr=0.003 iter=7500/7500 loss=196.2
  derivmatch lr=0.001 iter=375/7500 loss=222.6
  derivmatch lr=0.001 iter=750/7500 loss=223.5
  derivmatch lr=0.001 iter=1125/7500 loss=214.0
  derivmatch lr=0.001 iter=1500/7500 loss=231.7
  derivmatch lr=0.001 iter=1875/7500 loss=246.0
  derivmatch lr=0.001 iter=2250/7500 loss=236.6
  derivmatch lr=0.001 iter=2625/7500 loss=235.2
  derivmatch lr=0.001 iter=3000/7500 loss=220.9
  derivmatch lr=0.001 iter=3375/7500 loss=257.0
  derivmatch lr=0.001 iter=3750/7500 loss=238.5
  derivmatch lr=0.001 iter=4125/7500 loss=217.8
  derivmatch lr=0.001 iter=4500/7500 loss=216.0
  derivmatch lr=0.001 iter=4875/7500 loss=250.1
  derivmatch lr=0.001 iter=5250/7500 loss=255.6
  derivmatch lr=0.001 iter=5625/7500 loss=230.7
  derivmatch lr=0.001 iter=6000/7500 loss=237.5
  derivmatch lr=0.001 iter=6375/7500 loss=215.2
  derivmatch lr=0.001 iter=6750/7500 loss=222.2
  derivmatch lr=0.001 iter=7125/7500 loss=239.1
  derivmatch lr=0.001 iter=7500/7500 loss=229.4
  derivmatch lr=0.001 iter=7500/7500 loss=186.1
  derivmatch lr=0.0003 iter=240/4800 loss=193.5
  derivmatch lr=0.0003 iter=480/4800 loss=177.2
  derivmatch lr=0.0003 iter=720/4800 loss=188.9
  derivmatch lr=0.0003 iter=960/4800 loss=186.2
  derivmatch lr=0.0003 iter=1200/4800 loss=203.1
  derivmatch lr=0.0003 iter=1440/4800 loss=201.1
  derivmatch lr=0.0003 iter=1680/4800 loss=212.1
  derivmatch lr=0.0003 iter=1920/4800 loss=195.2
  derivmatch lr=0.0003 iter=2160/4800 loss=194.7
  derivmatch lr=0.0003 iter=2400/4800 loss=189.6
  derivmatch lr=0.0003 iter=2640/4800 loss=190.9
  derivmatch lr=0.0003 iter=2880/4800 loss=198.5
  derivmatch lr=0.0003 iter=3120/4800 loss=209.3
  derivmatch lr=0.0003 iter=3360/4800 loss=196.4
  derivmatch lr=0.0003 iter=3600/4800 loss=210.9
  derivmatch lr=0.0003 iter=3840/4800 loss=199.0
  derivmatch lr=0.0003 iter=4080/4800 loss=198.1
  derivmatch lr=0.0003 iter=4320/4800 loss=183.7
  derivmatch lr=0.0003 iter=4560/4800 loss=190.5
  derivmatch lr=0.0003 iter=4800/4800 loss=193.7
  derivmatch lr=0.0003 iter=4800/4800 loss=151.1
derivative matching [35s]  fitloss=151.0
  [derivative matching]  nrmse=1.065e18  l2=268.5
  shooting iter=50/1000 loss=4.155e15
