Task 143/1800: --problem pollu --model mlp --profile fast --seed 143 --pretraining derivmatch --training shooting
Logging to /home/txenakis/projects/BVPsolver/logs/run_main_23493023_143.log
┌ Warning: Verbosity toggle: dt_epsilon 
│  Initial timestep too small (near machine epsilon), using default: dt = 1.0e-6
└ @ OrdinaryDiffEqCore ~/.julia/packages/OrdinaryDiffEqCore/NVUZl/src/initdt.jl:222
pollu  model=mlp width=40 d=20 tlen=50 profile=fast seed=143  solver=Rodas5  N=4940
  derivmatch lr=0.01 iter=510/10200 loss=288.7
  derivmatch lr=0.01 iter=1020/10200 loss=289.0
  derivmatch lr=0.01 iter=1530/10200 loss=328.0
  derivmatch lr=0.01 iter=2040/10200 loss=308.1
  derivmatch lr=0.01 iter=2550/10200 loss=348.0
  derivmatch lr=0.01 iter=3060/10200 loss=321.8
  derivmatch lr=0.01 iter=3570/10200 loss=286.1
  derivmatch lr=0.01 iter=4080/10200 loss=329.6
  derivmatch lr=0.01 iter=4590/10200 loss=330.2
  derivmatch lr=0.01 iter=5100/10200 loss=348.1
  derivmatch lr=0.01 iter=5610/10200 loss=356.2
  derivmatch lr=0.01 iter=6120/10200 loss=349.5
  derivmatch lr=0.01 iter=6630/10200 loss=284.4
  derivmatch lr=0.01 iter=7140/10200 loss=290.5
  derivmatch lr=0.01 iter=7650/10200 loss=313.8
  derivmatch lr=0.01 iter=8160/10200 loss=284.5
  derivmatch lr=0.01 iter=8670/10200 loss=314.6
  derivmatch lr=0.01 iter=9180/10200 loss=301.6
  derivmatch lr=0.01 iter=9690/10200 loss=307.8
  derivmatch lr=0.01 iter=10200/10200 loss=291.8
  derivmatch lr=0.01 iter=10200/10200 loss=228.2
  derivmatch lr=0.003 iter=375/7500 loss=236.0
  derivmatch lr=0.003 iter=750/7500 loss=231.0
  derivmatch lr=0.003 iter=1125/7500 loss=247.5
  derivmatch lr=0.003 iter=1500/7500 loss=278.7
  derivmatch lr=0.003 iter=1875/7500 loss=264.5
  derivmatch lr=0.003 iter=2250/7500 loss=245.2
  derivmatch lr=0.003 iter=2625/7500 loss=276.5
  derivmatch lr=0.003 iter=3000/7500 loss=264.2
  derivmatch lr=0.003 iter=3375/7500 loss=277.2
  derivmatch lr=0.003 iter=3750/7500 loss=264.2
  derivmatch lr=0.003 iter=4125/7500 loss=261.0
  derivmatch lr=0.003 iter=4500/7500 loss=255.5
  derivmatch lr=0.003 iter=4875/7500 loss=268.6
  derivmatch lr=0.003 iter=5250/7500 loss=265.5
  derivmatch lr=0.003 iter=5625/7500 loss=278.3
  derivmatch lr=0.003 iter=6000/7500 loss=260.0
  derivmatch lr=0.003 iter=6375/7500 loss=243.6
  derivmatch lr=0.003 iter=6750/7500 loss=259.2
  derivmatch lr=0.003 iter=7125/7500 loss=257.6
  derivmatch lr=0.003 iter=7500/7500 loss=279.2
  derivmatch lr=0.003 iter=7500/7500 loss=208.7
  derivmatch lr=0.001 iter=375/7500 loss=243.7
  derivmatch lr=0.001 iter=750/7500 loss=216.0
  derivmatch lr=0.001 iter=1125/7500 loss=199.7
  derivmatch lr=0.001 iter=1500/7500 loss=210.7
  derivmatch lr=0.001 iter=1875/7500 loss=221.5
  derivmatch lr=0.001 iter=2250/7500 loss=225.3
  derivmatch lr=0.001 iter=2625/7500 loss=235.3
  derivmatch lr=0.001 iter=3000/7500 loss=226.4
  derivmatch lr=0.001 iter=3375/7500 loss=201.5
  derivmatch lr=0.001 iter=3750/7500 loss=204.0
  derivmatch lr=0.001 iter=4125/7500 loss=207.8
  derivmatch lr=0.001 iter=4500/7500 loss=234.2
  derivmatch lr=0.001 iter=4875/7500 loss=219.2
  derivmatch lr=0.001 iter=5250/7500 loss=226.7
  derivmatch lr=0.001 iter=5625/7500 loss=208.8
  derivmatch lr=0.001 iter=6000/7500 loss=212.4
  derivmatch lr=0.001 iter=6375/7500 loss=235.3
  derivmatch lr=0.001 iter=6750/7500 loss=214.1
  derivmatch lr=0.001 iter=7125/7500 loss=235.2
  derivmatch lr=0.001 iter=7500/7500 loss=230.3
  derivmatch lr=0.001 iter=7500/7500 loss=180.4
  derivmatch lr=0.0003 iter=240/4800 loss=168.5
  derivmatch lr=0.0003 iter=480/4800 loss=175.7
  derivmatch lr=0.0003 iter=720/4800 loss=176.4
  derivmatch lr=0.0003 iter=960/4800 loss=159.8
  derivmatch lr=0.0003 iter=1200/4800 loss=170.7
  derivmatch lr=0.0003 iter=1440/4800 loss=189.3
  derivmatch lr=0.0003 iter=1680/4800 loss=197.1
  derivmatch lr=0.0003 iter=1920/4800 loss=206.5
  derivmatch lr=0.0003 iter=2160/4800 loss=190.9
  derivmatch lr=0.0003 iter=2400/4800 loss=194.2
  derivmatch lr=0.0003 iter=2640/4800 loss=198.6
  derivmatch lr=0.0003 iter=2880/4800 loss=193.9
  derivmatch lr=0.0003 iter=3120/4800 loss=205.7
  derivmatch lr=0.0003 iter=3360/4800 loss=200.3
  derivmatch lr=0.0003 iter=3600/4800 loss=215.5
  derivmatch lr=0.0003 iter=3840/4800 loss=212.9
  derivmatch lr=0.0003 iter=4080/4800 loss=214.4
  derivmatch lr=0.0003 iter=4320/4800 loss=208.7
  derivmatch lr=0.0003 iter=4560/4800 loss=241.3
  derivmatch lr=0.0003 iter=4800/4800 loss=238.0
  derivmatch lr=0.0003 iter=4800/4800 loss=150.8
derivative matching [32s]  fitloss=151.0
  [derivative matching]  nrmse=6.468e17  l2=158.2
  shooting iter=50/1000 loss=3.978e15
