Task 34/1800: --problem pollu --model stiff --profile fast --seed 134 --pretraining derivmatch --training shooting
Logging to /home/txenakis/projects/BVPsolver/logs/run_main_23493023_34.log
┌ Warning: Verbosity toggle: dt_epsilon 
│  Initial timestep too small (near machine epsilon), using default: dt = 1.0e-6
└ @ OrdinaryDiffEqCore ~/.julia/packages/OrdinaryDiffEqCore/NVUZl/src/initdt.jl:222
pollu  model=stiff width=32 d=20 tlen=50 profile=fast seed=134  solver=Rodas5  N=4744
  derivmatch lr=0.01 iter=510/10200 loss=0.03749
  derivmatch lr=0.01 iter=1020/10200 loss=0.009677
  derivmatch lr=0.01 iter=1530/10200 loss=0.004942
  derivmatch lr=0.01 iter=2040/10200 loss=0.02675
  derivmatch lr=0.01 iter=2550/10200 loss=0.00586
  derivmatch lr=0.01 iter=3060/10200 loss=0.003542
  derivmatch lr=0.01 iter=3570/10200 loss=0.002058
  derivmatch lr=0.01 iter=4080/10200 loss=0.001522
  derivmatch lr=0.01 iter=4590/10200 loss=0.001268
  derivmatch lr=0.01 iter=5100/10200 loss=0.001212
  derivmatch lr=0.01 iter=5610/10200 loss=0.001201
  derivmatch lr=0.01 iter=6120/10200 loss=0.001019
  derivmatch lr=0.01 iter=6630/10200 loss=0.0008271
  derivmatch lr=0.01 iter=7140/10200 loss=0.0008613
  derivmatch lr=0.01 iter=7650/10200 loss=0.0007868
  derivmatch lr=0.01 iter=8160/10200 loss=0.001543
  derivmatch lr=0.01 iter=8670/10200 loss=0.002081
  derivmatch lr=0.01 iter=9180/10200 loss=0.001183
  derivmatch lr=0.01 iter=9690/10200 loss=0.001657
  derivmatch lr=0.01 iter=10200/10200 loss=0.001225
  derivmatch lr=0.01 iter=10200/10200 loss=0.0001949
  derivmatch lr=0.003 iter=375/7500 loss=8.084e-5
  derivmatch lr=0.003 iter=750/7500 loss=6.244e-5
  derivmatch lr=0.003 iter=1125/7500 loss=0.0004715
  derivmatch lr=0.003 iter=1500/7500 loss=0.0001437
  derivmatch lr=0.003 iter=1875/7500 loss=7.158e-5
  derivmatch lr=0.003 iter=2250/7500 loss=0.0003376
  derivmatch lr=0.003 iter=2625/7500 loss=0.0005075
  derivmatch lr=0.003 iter=3000/7500 loss=0.0001124
  derivmatch lr=0.003 iter=3375/7500 loss=3.049e-5
  derivmatch lr=0.003 iter=3750/7500 loss=6.524e-5
  derivmatch lr=0.003 iter=4125/7500 loss=0.0001332
  derivmatch lr=0.003 iter=4500/7500 loss=4.048e-5
  derivmatch lr=0.003 iter=4875/7500 loss=3.048e-5
  derivmatch lr=0.003 iter=5250/7500 loss=9.037e-5
  derivmatch lr=0.003 iter=5625/7500 loss=3.192e-5
  derivmatch lr=0.003 iter=6000/7500 loss=6.636e-5
  derivmatch lr=0.003 iter=6375/7500 loss=7.373e-5
  derivmatch lr=0.003 iter=6750/7500 loss=0.0001474
  derivmatch lr=0.003 iter=7125/7500 loss=5.239e-5
  derivmatch lr=0.003 iter=7500/7500 loss=0.0001768
  derivmatch lr=0.003 iter=7500/7500 loss=1.591e-5
  derivmatch lr=0.001 iter=375/7500 loss=1.513e-5
  derivmatch lr=0.001 iter=750/7500 loss=1.463e-5
  derivmatch lr=0.001 iter=1125/7500 loss=1.411e-5
  derivmatch lr=0.001 iter=1500/7500 loss=1.396e-5
  derivmatch lr=0.001 iter=1875/7500 loss=1.638e-5
  derivmatch lr=0.001 iter=2250/7500 loss=5.025e-5
  derivmatch lr=0.001 iter=2625/7500 loss=2.432e-5
  derivmatch lr=0.001 iter=3000/7500 loss=2.443e-5
  derivmatch lr=0.001 iter=3375/7500 loss=1.366e-5
  derivmatch lr=0.001 iter=3750/7500 loss=1.224e-5
  derivmatch lr=0.001 iter=4125/7500 loss=1.461e-5
  derivmatch lr=0.001 iter=4500/7500 loss=1.131e-5
  derivmatch lr=0.001 iter=4875/7500 loss=1.058e-5
  derivmatch lr=0.001 iter=5250/7500 loss=2.094e-5
  derivmatch lr=0.001 iter=5625/7500 loss=1.158e-5
  derivmatch lr=0.001 iter=6000/7500 loss=1.641e-5
  derivmatch lr=0.001 iter=6375/7500 loss=4.731e-5
  derivmatch lr=0.001 iter=6750/7500 loss=1.52e-5
  derivmatch lr=0.001 iter=7125/7500 loss=1.73e-5
  derivmatch lr=0.001 iter=7500/7500 loss=2.42e-5
  derivmatch lr=0.001 iter=7500/7500 loss=9.054e-6
  derivmatch lr=0.0003 iter=240/4800 loss=9.013e-6
  derivmatch lr=0.0003 iter=480/4800 loss=8.959e-6
  derivmatch lr=0.0003 iter=720/4800 loss=8.889e-6
  derivmatch lr=0.0003 iter=960/4800 loss=8.804e-6
  derivmatch lr=0.0003 iter=1200/4800 loss=8.704e-6
  derivmatch lr=0.0003 iter=1440/4800 loss=8.721e-6
  derivmatch lr=0.0003 iter=1680/4800 loss=8.472e-6
  derivmatch lr=0.0003 iter=1920/4800 loss=9.16e-6
  derivmatch lr=0.0003 iter=2160/4800 loss=8.219e-6
  derivmatch lr=0.0003 iter=2400/4800 loss=8.099e-6
  derivmatch lr=0.0003 iter=2640/4800 loss=1.011e-5
  derivmatch lr=0.0003 iter=2880/4800 loss=7.905e-6
  derivmatch lr=0.0003 iter=3120/4800 loss=2.145e-5
  derivmatch lr=0.0003 iter=3360/4800 loss=7.772e-6
  derivmatch lr=0.0003 iter=3600/4800 loss=9.059e-6
  derivmatch lr=0.0003 iter=3840/4800 loss=7.812e-6
  derivmatch lr=0.0003 iter=4080/4800 loss=7.339e-6
  derivmatch lr=0.0003 iter=4320/4800 loss=7.253e-6
  derivmatch lr=0.0003 iter=4560/4800 loss=7.312e-6
  derivmatch lr=0.0003 iter=4800/4800 loss=7.086e-6
  derivmatch lr=0.0003 iter=4800/4800 loss=7.061e-6
derivative matching [47s]  fitloss=7.06e-6
  [derivative matching]  nrmse=0.03372  l2=0.003906
