┌ Warning: Verbosity toggle: dt_epsilon 
│  Initial timestep too small (near machine epsilon), using default: dt = 1.0e-6
└ @ OrdinaryDiffEqCore ~/.julia/packages/OrdinaryDiffEqCore/NVUZl/src/initdt.jl:222
pollu  model=GELU-scaled width=40 d=20 tlen=50 profile=fast seed=114  solver=Rodas5  N=4940
  derivmatch lr=0.01 iter=510/10200 loss=7.298
  derivmatch lr=0.01 iter=1020/10200 loss=5.672
  derivmatch lr=0.01 iter=1530/10200 loss=5.383
  derivmatch lr=0.01 iter=2040/10200 loss=4.635
  derivmatch lr=0.01 iter=2550/10200 loss=3.863
  derivmatch lr=0.01 iter=3060/10200 loss=3.261
  derivmatch lr=0.01 iter=3570/10200 loss=2.719
  derivmatch lr=0.01 iter=4080/10200 loss=2.584
  derivmatch lr=0.01 iter=4590/10200 loss=2.937
  derivmatch lr=0.01 iter=5100/10200 loss=2.682
  derivmatch lr=0.01 iter=5610/10200 loss=2.137
  derivmatch lr=0.01 iter=6120/10200 loss=2.26
  derivmatch lr=0.01 iter=6630/10200 loss=2.585
  derivmatch lr=0.01 iter=7140/10200 loss=2.008
  derivmatch lr=0.01 iter=7650/10200 loss=1.929
  derivmatch lr=0.01 iter=8160/10200 loss=1.804
  derivmatch lr=0.01 iter=8670/10200 loss=1.907
  derivmatch lr=0.01 iter=9180/10200 loss=1.597
  derivmatch lr=0.01 iter=9690/10200 loss=1.504
  derivmatch lr=0.01 iter=10200/10200 loss=1.267
  derivmatch lr=0.01 iter=10200/10200 loss=0.9557
  derivmatch lr=0.003 iter=375/7500 loss=0.6499
  derivmatch lr=0.003 iter=750/7500 loss=0.6481
  derivmatch lr=0.003 iter=1125/7500 loss=0.6923
  derivmatch lr=0.003 iter=1500/7500 loss=0.6005
  derivmatch lr=0.003 iter=1875/7500 loss=0.63
  derivmatch lr=0.003 iter=2250/7500 loss=0.6453
  derivmatch lr=0.003 iter=2625/7500 loss=0.5763
  derivmatch lr=0.003 iter=3000/7500 loss=0.6568
  derivmatch lr=0.003 iter=3375/7500 loss=0.7822
  derivmatch lr=0.003 iter=3750/7500 loss=0.6783
  derivmatch lr=0.003 iter=4125/7500 loss=0.6272
  derivmatch lr=0.003 iter=4500/7500 loss=0.5467
  derivmatch lr=0.003 iter=4875/7500 loss=0.5001
  derivmatch lr=0.003 iter=5250/7500 loss=0.4653
  derivmatch lr=0.003 iter=5625/7500 loss=0.6238
  derivmatch lr=0.003 iter=6000/7500 loss=0.4569
  derivmatch lr=0.003 iter=6375/7500 loss=0.5785
  derivmatch lr=0.003 iter=6750/7500 loss=0.5656
  derivmatch lr=0.003 iter=7125/7500 loss=0.543
  derivmatch lr=0.003 iter=7500/7500 loss=0.5128
  derivmatch lr=0.003 iter=7500/7500 loss=0.4312
  derivmatch lr=0.001 iter=375/7500 loss=0.4047
  derivmatch lr=0.001 iter=750/7500 loss=0.3913
  derivmatch lr=0.001 iter=1125/7500 loss=0.3877
  derivmatch lr=0.001 iter=1500/7500 loss=0.3681
  derivmatch lr=0.001 iter=1875/7500 loss=0.3842
  derivmatch lr=0.001 iter=2250/7500 loss=0.3617
  derivmatch lr=0.001 iter=2625/7500 loss=0.361
  derivmatch lr=0.001 iter=3000/7500 loss=0.3744
  derivmatch lr=0.001 iter=3375/7500 loss=0.3712
  derivmatch lr=0.001 iter=3750/7500 loss=0.4158
  derivmatch lr=0.001 iter=4125/7500 loss=0.404
  derivmatch lr=0.001 iter=4500/7500 loss=0.3715
  derivmatch lr=0.001 iter=4875/7500 loss=0.3666
  derivmatch lr=0.001 iter=5250/7500 loss=0.3508
  derivmatch lr=0.001 iter=5625/7500 loss=0.3835
  derivmatch lr=0.001 iter=6000/7500 loss=0.3587
  derivmatch lr=0.001 iter=6375/7500 loss=0.3609
  derivmatch lr=0.001 iter=6750/7500 loss=0.3618
  derivmatch lr=0.001 iter=7125/7500 loss=0.3783
  derivmatch lr=0.001 iter=7500/7500 loss=0.3671
  derivmatch lr=0.001 iter=7500/7500 loss=0.3372
  derivmatch lr=0.0003 iter=240/4800 loss=0.3354
  derivmatch lr=0.0003 iter=480/4800 loss=0.3342
  derivmatch lr=0.0003 iter=720/4800 loss=0.3342
  derivmatch lr=0.0003 iter=960/4800 loss=0.3336
  derivmatch lr=0.0003 iter=1200/4800 loss=0.3323
  derivmatch lr=0.0003 iter=1440/4800 loss=0.3317
  derivmatch lr=0.0003 iter=1680/4800 loss=0.334
  derivmatch lr=0.0003 iter=1920/4800 loss=0.3329
  derivmatch lr=0.0003 iter=2160/4800 loss=0.3308
  derivmatch lr=0.0003 iter=2400/4800 loss=0.3319
  derivmatch lr=0.0003 iter=2640/4800 loss=0.3304
  derivmatch lr=0.0003 iter=2880/4800 loss=0.3298
  derivmatch lr=0.0003 iter=3120/4800 loss=0.3288
  derivmatch lr=0.0003 iter=3360/4800 loss=0.329
  derivmatch lr=0.0003 iter=3600/4800 loss=0.3307
  derivmatch lr=0.0003 iter=3840/4800 loss=0.3302
  derivmatch lr=0.0003 iter=4080/4800 loss=0.3287
  derivmatch lr=0.0003 iter=4320/4800 loss=0.3274
  derivmatch lr=0.0003 iter=4560/4800 loss=0.3267
  derivmatch lr=0.0003 iter=4800/4800 loss=0.3258
  derivmatch lr=0.0003 iter=4800/4800 loss=0.3251
derivative matching [37s]  fitloss=0.325
  [derivative matching]  nrmse=0.2668  l2=0.002321
  shooting iter=50/1000 loss=0.05785
