Task 129/1800: --problem pollu --model mlp --profile fast --seed 129 --pretraining derivmatch --training shooting
Logging to /home/txenakis/projects/BVPsolver/logs/run_main_23493023_129.log
┌ Warning: Verbosity toggle: dt_epsilon 
│  Initial timestep too small (near machine epsilon), using default: dt = 1.0e-6
└ @ OrdinaryDiffEqCore ~/.julia/packages/OrdinaryDiffEqCore/NVUZl/src/initdt.jl:222
pollu  model=mlp width=40 d=20 tlen=50 profile=fast seed=129  solver=Rodas5  N=4940
  derivmatch lr=0.01 iter=510/10200 loss=280.2
  derivmatch lr=0.01 iter=1020/10200 loss=284.5
  derivmatch lr=0.01 iter=1530/10200 loss=274.0
  derivmatch lr=0.01 iter=2040/10200 loss=272.9
  derivmatch lr=0.01 iter=2550/10200 loss=280.8
  derivmatch lr=0.01 iter=3060/10200 loss=275.8
  derivmatch lr=0.01 iter=3570/10200 loss=308.3
  derivmatch lr=0.01 iter=4080/10200 loss=297.1
  derivmatch lr=0.01 iter=4590/10200 loss=285.0
  derivmatch lr=0.01 iter=5100/10200 loss=329.2
  derivmatch lr=0.01 iter=5610/10200 loss=328.0
  derivmatch lr=0.01 iter=6120/10200 loss=337.7
  derivmatch lr=0.01 iter=6630/10200 loss=365.4
  derivmatch lr=0.01 iter=7140/10200 loss=372.8
  derivmatch lr=0.01 iter=7650/10200 loss=336.7
  derivmatch lr=0.01 iter=8160/10200 loss=293.1
  derivmatch lr=0.01 iter=8670/10200 loss=331.6
  derivmatch lr=0.01 iter=9180/10200 loss=311.1
  derivmatch lr=0.01 iter=9690/10200 loss=302.5
  derivmatch lr=0.01 iter=10200/10200 loss=312.3
  derivmatch lr=0.01 iter=10200/10200 loss=218.3
  derivmatch lr=0.003 iter=375/7500 loss=226.4
  derivmatch lr=0.003 iter=750/7500 loss=253.5
  derivmatch lr=0.003 iter=1125/7500 loss=234.8
  derivmatch lr=0.003 iter=1500/7500 loss=247.7
  derivmatch lr=0.003 iter=1875/7500 loss=247.5
  derivmatch lr=0.003 iter=2250/7500 loss=266.7
  derivmatch lr=0.003 iter=2625/7500 loss=280.8
  derivmatch lr=0.003 iter=3000/7500 loss=282.4
  derivmatch lr=0.003 iter=3375/7500 loss=252.1
  derivmatch lr=0.003 iter=3750/7500 loss=268.7
  derivmatch lr=0.003 iter=4125/7500 loss=264.1
  derivmatch lr=0.003 iter=4500/7500 loss=257.6
  derivmatch lr=0.003 iter=4875/7500 loss=273.6
  derivmatch lr=0.003 iter=5250/7500 loss=241.9
  derivmatch lr=0.003 iter=5625/7500 loss=249.8
  derivmatch lr=0.003 iter=6000/7500 loss=251.9
  derivmatch lr=0.003 iter=6375/7500 loss=278.6
  derivmatch lr=0.003 iter=6750/7500 loss=263.7
  derivmatch lr=0.003 iter=7125/7500 loss=262.7
  derivmatch lr=0.003 iter=7500/7500 loss=253.0
  derivmatch lr=0.003 iter=7500/7500 loss=202.7
  derivmatch lr=0.001 iter=375/7500 loss=205.8
  derivmatch lr=0.001 iter=750/7500 loss=220.0
  derivmatch lr=0.001 iter=1125/7500 loss=239.9
  derivmatch lr=0.001 iter=1500/7500 loss=239.3
  derivmatch lr=0.001 iter=1875/7500 loss=280.5
  derivmatch lr=0.001 iter=2250/7500 loss=268.1
  derivmatch lr=0.001 iter=2625/7500 loss=294.9
  derivmatch lr=0.001 iter=3000/7500 loss=223.4
  derivmatch lr=0.001 iter=3375/7500 loss=252.4
  derivmatch lr=0.001 iter=3750/7500 loss=234.2
  derivmatch lr=0.001 iter=4125/7500 loss=226.7
  derivmatch lr=0.001 iter=4500/7500 loss=237.9
  derivmatch lr=0.001 iter=4875/7500 loss=236.4
  derivmatch lr=0.001 iter=5250/7500 loss=230.3
  derivmatch lr=0.001 iter=5625/7500 loss=223.7
  derivmatch lr=0.001 iter=6000/7500 loss=239.0
  derivmatch lr=0.001 iter=6375/7500 loss=224.4
  derivmatch lr=0.001 iter=6750/7500 loss=224.2
  derivmatch lr=0.001 iter=7125/7500 loss=250.9
  derivmatch lr=0.001 iter=7500/7500 loss=244.4
  derivmatch lr=0.001 iter=7500/7500 loss=172.0
  derivmatch lr=0.0003 iter=240/4800 loss=172.6
  derivmatch lr=0.0003 iter=480/4800 loss=168.9
  derivmatch lr=0.0003 iter=720/4800 loss=198.6
  derivmatch lr=0.0003 iter=960/4800 loss=187.2
  derivmatch lr=0.0003 iter=1200/4800 loss=181.7
  derivmatch lr=0.0003 iter=1440/4800 loss=173.4
  derivmatch lr=0.0003 iter=1680/4800 loss=184.7
  derivmatch lr=0.0003 iter=1920/4800 loss=188.7
  derivmatch lr=0.0003 iter=2160/4800 loss=196.2
  derivmatch lr=0.0003 iter=2400/4800 loss=178.1
  derivmatch lr=0.0003 iter=2640/4800 loss=192.8
  derivmatch lr=0.0003 iter=2880/4800 loss=226.5
  derivmatch lr=0.0003 iter=3120/4800 loss=196.3
  derivmatch lr=0.0003 iter=3360/4800 loss=193.8
  derivmatch lr=0.0003 iter=3600/4800 loss=181.6
  derivmatch lr=0.0003 iter=3840/4800 loss=198.7
  derivmatch lr=0.0003 iter=4080/4800 loss=212.3
  derivmatch lr=0.0003 iter=4320/4800 loss=193.0
  derivmatch lr=0.0003 iter=4560/4800 loss=223.0
  derivmatch lr=0.0003 iter=4800/4800 loss=235.5
  derivmatch lr=0.0003 iter=4800/4800 loss=153.4
derivative matching [35s]  fitloss=153.0
  [derivative matching]  nrmse=7.754e16  l2=178.8
  shooting iter=50/1000 loss=3.304e15
