┌ Warning: Verbosity toggle: dt_epsilon 
│  Initial timestep too small (near machine epsilon), using default: dt = 1.0e-6
└ @ OrdinaryDiffEqCore ~/.julia/packages/OrdinaryDiffEqCore/NVUZl/src/initdt.jl:222
pollu  model=mlp width=40 d=20 tlen=50 profile=fast seed=110  solver=Rodas5  N=4940
  derivmatch lr=0.01 iter=510/10200 loss=324.4
  derivmatch lr=0.01 iter=1020/10200 loss=279.9
  derivmatch lr=0.01 iter=1530/10200 loss=306.2
  derivmatch lr=0.01 iter=2040/10200 loss=317.7
  derivmatch lr=0.01 iter=2550/10200 loss=303.0
  derivmatch lr=0.01 iter=3060/10200 loss=272.2
  derivmatch lr=0.01 iter=3570/10200 loss=299.5
  derivmatch lr=0.01 iter=4080/10200 loss=290.3
  derivmatch lr=0.01 iter=4590/10200 loss=367.4
  derivmatch lr=0.01 iter=5100/10200 loss=343.6
  derivmatch lr=0.01 iter=5610/10200 loss=347.6
  derivmatch lr=0.01 iter=6120/10200 loss=336.0
  derivmatch lr=0.01 iter=6630/10200 loss=366.5
  derivmatch lr=0.01 iter=7140/10200 loss=394.0
  derivmatch lr=0.01 iter=7650/10200 loss=338.7
  derivmatch lr=0.01 iter=8160/10200 loss=333.8
  derivmatch lr=0.01 iter=8670/10200 loss=341.1
  derivmatch lr=0.01 iter=9180/10200 loss=309.4
  derivmatch lr=0.01 iter=9690/10200 loss=350.2
  derivmatch lr=0.01 iter=10200/10200 loss=317.4
  derivmatch lr=0.01 iter=10200/10200 loss=217.5
  derivmatch lr=0.003 iter=375/7500 loss=230.7
  derivmatch lr=0.003 iter=750/7500 loss=235.3
  derivmatch lr=0.003 iter=1125/7500 loss=244.8
  derivmatch lr=0.003 iter=1500/7500 loss=235.9
  derivmatch lr=0.003 iter=1875/7500 loss=260.5
  derivmatch lr=0.003 iter=2250/7500 loss=285.8
  derivmatch lr=0.003 iter=2625/7500 loss=271.6
  derivmatch lr=0.003 iter=3000/7500 loss=280.6
  derivmatch lr=0.003 iter=3375/7500 loss=236.1
  derivmatch lr=0.003 iter=3750/7500 loss=279.3
  derivmatch lr=0.003 iter=4125/7500 loss=255.1
  derivmatch lr=0.003 iter=4500/7500 loss=261.8
  derivmatch lr=0.003 iter=4875/7500 loss=249.5
  derivmatch lr=0.003 iter=5250/7500 loss=239.6
  derivmatch lr=0.003 iter=5625/7500 loss=260.5
  derivmatch lr=0.003 iter=6000/7500 loss=286.0
  derivmatch lr=0.003 iter=6375/7500 loss=252.5
  derivmatch lr=0.003 iter=6750/7500 loss=246.6
  derivmatch lr=0.003 iter=7125/7500 loss=253.2
  derivmatch lr=0.003 iter=7500/7500 loss=263.3
  derivmatch lr=0.003 iter=7500/7500 loss=199.9
  derivmatch lr=0.001 iter=375/7500 loss=230.7
  derivmatch lr=0.001 iter=750/7500 loss=230.5
  derivmatch lr=0.001 iter=1125/7500 loss=230.3
  derivmatch lr=0.001 iter=1500/7500 loss=241.0
  derivmatch lr=0.001 iter=1875/7500 loss=236.7
  derivmatch lr=0.001 iter=2250/7500 loss=233.9
  derivmatch lr=0.001 iter=2625/7500 loss=237.3
  derivmatch lr=0.001 iter=3000/7500 loss=241.2
  derivmatch lr=0.001 iter=3375/7500 loss=269.8
  derivmatch lr=0.001 iter=3750/7500 loss=254.6
  derivmatch lr=0.001 iter=4125/7500 loss=241.6
  derivmatch lr=0.001 iter=4500/7500 loss=240.0
  derivmatch lr=0.001 iter=4875/7500 loss=266.7
  derivmatch lr=0.001 iter=5250/7500 loss=229.0
  derivmatch lr=0.001 iter=5625/7500 loss=213.8
  derivmatch lr=0.001 iter=6000/7500 loss=225.7
  derivmatch lr=0.001 iter=6375/7500 loss=206.0
  derivmatch lr=0.001 iter=6750/7500 loss=226.2
  derivmatch lr=0.001 iter=7125/7500 loss=229.4
  derivmatch lr=0.001 iter=7500/7500 loss=217.8
  derivmatch lr=0.001 iter=7500/7500 loss=182.2
  derivmatch lr=0.0003 iter=240/4800 loss=208.7
  derivmatch lr=0.0003 iter=480/4800 loss=182.4
  derivmatch lr=0.0003 iter=720/4800 loss=189.8
  derivmatch lr=0.0003 iter=960/4800 loss=183.6
  derivmatch lr=0.0003 iter=1200/4800 loss=181.9
  derivmatch lr=0.0003 iter=1440/4800 loss=197.8
  derivmatch lr=0.0003 iter=1680/4800 loss=186.6
  derivmatch lr=0.0003 iter=1920/4800 loss=183.4
  derivmatch lr=0.0003 iter=2160/4800 loss=187.7
  derivmatch lr=0.0003 iter=2400/4800 loss=188.6
  derivmatch lr=0.0003 iter=2640/4800 loss=192.0
  derivmatch lr=0.0003 iter=2880/4800 loss=211.3
  derivmatch lr=0.0003 iter=3120/4800 loss=186.2
  derivmatch lr=0.0003 iter=3360/4800 loss=198.3
  derivmatch lr=0.0003 iter=3600/4800 loss=187.9
  derivmatch lr=0.0003 iter=3840/4800 loss=189.2
  derivmatch lr=0.0003 iter=4080/4800 loss=194.8
  derivmatch lr=0.0003 iter=4320/4800 loss=189.3
  derivmatch lr=0.0003 iter=4560/4800 loss=182.0
  derivmatch lr=0.0003 iter=4800/4800 loss=187.8
  derivmatch lr=0.0003 iter=4800/4800 loss=154.2
derivative matching [35s]  fitloss=154.0
  [derivative matching]  nrmse=2.778e17  l2=74.57
