Task 24/360: --problem pollu --model mlp --profile fast --seed 24 --pretraining derivmatch --training shooting
Logging to /home/txenakis/projects/BVPsolver/logs/run_main_22227913_24.log
┌ Warning: Verbosity toggle: dt_epsilon 
│  Initial timestep too small (near machine epsilon), using default: dt = 1.0e-6
└ @ OrdinaryDiffEqCore ~/.julia/packages/OrdinaryDiffEqCore/NVUZl/src/initdt.jl:222
pollu  model=mlp width=40 d=20 tlen=50 profile=fast seed=24  solver=Rodas5  N=4940
  derivmatch lr=0.01 iter=510/10200 loss=261.8
  derivmatch lr=0.01 iter=1020/10200 loss=307.5
  derivmatch lr=0.01 iter=1530/10200 loss=311.8
  derivmatch lr=0.01 iter=2040/10200 loss=325.3
  derivmatch lr=0.01 iter=2550/10200 loss=325.3
  derivmatch lr=0.01 iter=3060/10200 loss=317.1
  derivmatch lr=0.01 iter=3570/10200 loss=290.6
  derivmatch lr=0.01 iter=4080/10200 loss=272.0
  derivmatch lr=0.01 iter=4590/10200 loss=297.6
  derivmatch lr=0.01 iter=5100/10200 loss=301.6
  derivmatch lr=0.01 iter=5610/10200 loss=301.6
  derivmatch lr=0.01 iter=6120/10200 loss=294.2
  derivmatch lr=0.01 iter=6630/10200 loss=329.5
  derivmatch lr=0.01 iter=7140/10200 loss=292.7
  derivmatch lr=0.01 iter=7650/10200 loss=302.3
  derivmatch lr=0.01 iter=8160/10200 loss=381.3
  derivmatch lr=0.01 iter=8670/10200 loss=297.1
  derivmatch lr=0.01 iter=9180/10200 loss=286.2
  derivmatch lr=0.01 iter=9690/10200 loss=305.2
  derivmatch lr=0.01 iter=10200/10200 loss=324.8
  derivmatch lr=0.01 iter=10200/10200 loss=221.7
  derivmatch lr=0.003 iter=375/7500 loss=270.5
  derivmatch lr=0.003 iter=750/7500 loss=235.7
  derivmatch lr=0.003 iter=1125/7500 loss=236.2
  derivmatch lr=0.003 iter=1500/7500 loss=298.7
  derivmatch lr=0.003 iter=1875/7500 loss=281.1
  derivmatch lr=0.003 iter=2250/7500 loss=286.4
  derivmatch lr=0.003 iter=2625/7500 loss=254.3
  derivmatch lr=0.003 iter=3000/7500 loss=258.3
  derivmatch lr=0.003 iter=3375/7500 loss=256.5
  derivmatch lr=0.003 iter=3750/7500 loss=279.7
  derivmatch lr=0.003 iter=4125/7500 loss=262.9
  derivmatch lr=0.003 iter=4500/7500 loss=261.9
  derivmatch lr=0.003 iter=4875/7500 loss=274.1
  derivmatch lr=0.003 iter=5250/7500 loss=261.1
  derivmatch lr=0.003 iter=5625/7500 loss=266.1
  derivmatch lr=0.003 iter=6000/7500 loss=254.8
  derivmatch lr=0.003 iter=6375/7500 loss=259.4
  derivmatch lr=0.003 iter=6750/7500 loss=252.0
  derivmatch lr=0.003 iter=7125/7500 loss=252.4
  derivmatch lr=0.003 iter=7500/7500 loss=262.6
  derivmatch lr=0.003 iter=7500/7500 loss=200.8
  derivmatch lr=0.001 iter=375/7500 loss=199.9
  derivmatch lr=0.001 iter=750/7500 loss=205.2
  derivmatch lr=0.001 iter=1125/7500 loss=214.2
  derivmatch lr=0.001 iter=1500/7500 loss=213.2
  derivmatch lr=0.001 iter=1875/7500 loss=214.8
  derivmatch lr=0.001 iter=2250/7500 loss=241.7
  derivmatch lr=0.001 iter=2625/7500 loss=226.0
  derivmatch lr=0.001 iter=3000/7500 loss=235.7
  derivmatch lr=0.001 iter=3375/7500 loss=220.8
  derivmatch lr=0.001 iter=3750/7500 loss=232.9
  derivmatch lr=0.001 iter=4125/7500 loss=234.2
  derivmatch lr=0.001 iter=4500/7500 loss=248.1
  derivmatch lr=0.001 iter=4875/7500 loss=271.8
  derivmatch lr=0.001 iter=5250/7500 loss=250.4
  derivmatch lr=0.001 iter=5625/7500 loss=216.9
  derivmatch lr=0.001 iter=6000/7500 loss=232.7
  derivmatch lr=0.001 iter=6375/7500 loss=227.2
  derivmatch lr=0.001 iter=6750/7500 loss=217.5
  derivmatch lr=0.001 iter=7125/7500 loss=226.1
  derivmatch lr=0.001 iter=7500/7500 loss=263.2
  derivmatch lr=0.001 iter=7500/7500 loss=175.3
  derivmatch lr=0.0003 iter=240/4800 loss=194.4
  derivmatch lr=0.0003 iter=480/4800 loss=195.5
  derivmatch lr=0.0003 iter=720/4800 loss=191.5
  derivmatch lr=0.0003 iter=960/4800 loss=195.7
  derivmatch lr=0.0003 iter=1200/4800 loss=201.9
  derivmatch lr=0.0003 iter=1440/4800 loss=221.9
  derivmatch lr=0.0003 iter=1680/4800 loss=219.8
  derivmatch lr=0.0003 iter=1920/4800 loss=210.2
  derivmatch lr=0.0003 iter=2160/4800 loss=219.6
  derivmatch lr=0.0003 iter=2400/4800 loss=205.9
  derivmatch lr=0.0003 iter=2640/4800 loss=211.6
  derivmatch lr=0.0003 iter=2880/4800 loss=199.9
  derivmatch lr=0.0003 iter=3120/4800 loss=200.1
  derivmatch lr=0.0003 iter=3360/4800 loss=223.0
  derivmatch lr=0.0003 iter=3600/4800 loss=224.0
  derivmatch lr=0.0003 iter=3840/4800 loss=208.9
  derivmatch lr=0.0003 iter=4080/4800 loss=221.2
  derivmatch lr=0.0003 iter=4320/4800 loss=194.1
  derivmatch lr=0.0003 iter=4560/4800 loss=218.1
  derivmatch lr=0.0003 iter=4800/4800 loss=210.5
  derivmatch lr=0.0003 iter=4800/4800 loss=142.1
derivative matching [34s]  fitloss=142.0
  [derivative matching]  nrmse=1.307e17  l2=88.65
  shooting iter=50/1000 loss=3.504e15
