Task 16/1800: --problem pollu --model stiff --profile fast --seed 116 --pretraining derivmatch --training shooting
Logging to /home/txenakis/projects/BVPsolver/logs/run_main_23493023_16.log
┌ Warning: Verbosity toggle: dt_epsilon 
│  Initial timestep too small (near machine epsilon), using default: dt = 1.0e-6
└ @ OrdinaryDiffEqCore ~/.julia/packages/OrdinaryDiffEqCore/NVUZl/src/initdt.jl:222
pollu  model=stiff width=32 d=20 tlen=50 profile=fast seed=116  solver=Rodas5  N=4744
  derivmatch lr=0.01 iter=510/10200 loss=0.03855
  derivmatch lr=0.01 iter=1020/10200 loss=0.01045
  derivmatch lr=0.01 iter=1530/10200 loss=0.005337
  derivmatch lr=0.01 iter=2040/10200 loss=0.003078
  derivmatch lr=0.01 iter=2550/10200 loss=0.3921
  derivmatch lr=0.01 iter=3060/10200 loss=0.01116
  derivmatch lr=0.01 iter=3570/10200 loss=0.003492
  derivmatch lr=0.01 iter=4080/10200 loss=0.001948
  derivmatch lr=0.01 iter=4590/10200 loss=0.001399
  derivmatch lr=0.01 iter=5100/10200 loss=0.00185
  derivmatch lr=0.01 iter=5610/10200 loss=0.001097
  derivmatch lr=0.01 iter=6120/10200 loss=0.001373
  derivmatch lr=0.01 iter=6630/10200 loss=0.001458
  derivmatch lr=0.01 iter=7140/10200 loss=0.0008948
  derivmatch lr=0.01 iter=7650/10200 loss=0.001586
  derivmatch lr=0.01 iter=8160/10200 loss=0.001418
  derivmatch lr=0.01 iter=8670/10200 loss=0.0009291
  derivmatch lr=0.01 iter=9180/10200 loss=0.0008631
  derivmatch lr=0.01 iter=9690/10200 loss=0.0006011
  derivmatch lr=0.01 iter=10200/10200 loss=0.0002495
  derivmatch lr=0.01 iter=10200/10200 loss=0.0001917
  derivmatch lr=0.003 iter=375/7500 loss=0.0001018
  derivmatch lr=0.003 iter=750/7500 loss=8.95e-5
  derivmatch lr=0.003 iter=1125/7500 loss=7.988e-5
  derivmatch lr=0.003 iter=1500/7500 loss=7.484e-5
  derivmatch lr=0.003 iter=1875/7500 loss=0.0001776
  derivmatch lr=0.003 iter=2250/7500 loss=0.000478
  derivmatch lr=0.003 iter=2625/7500 loss=0.0001208
  derivmatch lr=0.003 iter=3000/7500 loss=5.541e-5
  derivmatch lr=0.003 iter=3375/7500 loss=0.0001828
  derivmatch lr=0.003 iter=3750/7500 loss=5.371e-5
  derivmatch lr=0.003 iter=4125/7500 loss=0.0001206
  derivmatch lr=0.003 iter=4500/7500 loss=0.0001677
  derivmatch lr=0.003 iter=4875/7500 loss=0.0001034
  derivmatch lr=0.003 iter=5250/7500 loss=8.225e-5
  derivmatch lr=0.003 iter=5625/7500 loss=5.754e-5
  derivmatch lr=0.003 iter=6000/7500 loss=0.0003577
  derivmatch lr=0.003 iter=6375/7500 loss=0.0003393
  derivmatch lr=0.003 iter=6750/7500 loss=6.454e-5
  derivmatch lr=0.003 iter=7125/7500 loss=6.674e-5
  derivmatch lr=0.003 iter=7500/7500 loss=4.565e-5
  derivmatch lr=0.003 iter=7500/7500 loss=3.256e-5
  derivmatch lr=0.001 iter=375/7500 loss=2.955e-5
  derivmatch lr=0.001 iter=750/7500 loss=2.878e-5
  derivmatch lr=0.001 iter=1125/7500 loss=2.781e-5
  derivmatch lr=0.001 iter=1500/7500 loss=2.671e-5
  derivmatch lr=0.001 iter=1875/7500 loss=2.637e-5
  derivmatch lr=0.001 iter=2250/7500 loss=3.983e-5
  derivmatch lr=0.001 iter=2625/7500 loss=6.818e-5
  derivmatch lr=0.001 iter=3000/7500 loss=2.8e-5
  derivmatch lr=0.001 iter=3375/7500 loss=3.332e-5
  derivmatch lr=0.001 iter=3750/7500 loss=3.33e-5
  derivmatch lr=0.001 iter=4125/7500 loss=1.998e-5
  derivmatch lr=0.001 iter=4500/7500 loss=2.271e-5
  derivmatch lr=0.001 iter=4875/7500 loss=8.589e-5
  derivmatch lr=0.001 iter=5250/7500 loss=4.979e-5
  derivmatch lr=0.001 iter=5625/7500 loss=2.565e-5
  derivmatch lr=0.001 iter=6000/7500 loss=3.5e-5
  derivmatch lr=0.001 iter=6375/7500 loss=3.295e-5
  derivmatch lr=0.001 iter=6750/7500 loss=3.076e-5
  derivmatch lr=0.001 iter=7125/7500 loss=2.157e-5
  derivmatch lr=0.001 iter=7500/7500 loss=2.207e-5
  derivmatch lr=0.001 iter=7500/7500 loss=1.475e-5
  derivmatch lr=0.0003 iter=240/4800 loss=1.455e-5
  derivmatch lr=0.0003 iter=480/4800 loss=1.446e-5
  derivmatch lr=0.0003 iter=720/4800 loss=1.433e-5
  derivmatch lr=0.0003 iter=960/4800 loss=1.418e-5
  derivmatch lr=0.0003 iter=1200/4800 loss=1.401e-5
  derivmatch lr=0.0003 iter=1440/4800 loss=1.382e-5
  derivmatch lr=0.0003 iter=1680/4800 loss=1.362e-5
  derivmatch lr=0.0003 iter=1920/4800 loss=1.341e-5
  derivmatch lr=0.0003 iter=2160/4800 loss=1.411e-5
  derivmatch lr=0.0003 iter=2400/4800 loss=1.335e-5
  derivmatch lr=0.0003 iter=2640/4800 loss=1.303e-5
  derivmatch lr=0.0003 iter=2880/4800 loss=1.387e-5
  derivmatch lr=0.0003 iter=3120/4800 loss=1.337e-5
  derivmatch lr=0.0003 iter=3360/4800 loss=1.229e-5
  derivmatch lr=0.0003 iter=3600/4800 loss=1.299e-5
  derivmatch lr=0.0003 iter=3840/4800 loss=1.202e-5
  derivmatch lr=0.0003 iter=4080/4800 loss=1.736e-5
  derivmatch lr=0.0003 iter=4320/4800 loss=1.629e-5
  derivmatch lr=0.0003 iter=4560/4800 loss=1.722e-5
  derivmatch lr=0.0003 iter=4800/4800 loss=1.185e-5
  derivmatch lr=0.0003 iter=4800/4800 loss=1.126e-5
derivative matching [49s]  fitloss=1.13e-5
  [derivative matching]  nrmse=0.06446  l2=0.005455
