Task 220/1800: --problem pollu --model GELU-scaled --profile fast --seed 120 --pretraining derivmatch --training shooting
Logging to /home/txenakis/projects/BVPsolver/logs/run_main_23493023_220.log
┌ Warning: Verbosity toggle: dt_epsilon 
│  Initial timestep too small (near machine epsilon), using default: dt = 1.0e-6
└ @ OrdinaryDiffEqCore ~/.julia/packages/OrdinaryDiffEqCore/NVUZl/src/initdt.jl:222
pollu  model=GELU-scaled width=40 d=20 tlen=50 profile=fast seed=120  solver=Rodas5  N=4940
  derivmatch lr=0.01 iter=510/10200 loss=6.947
  derivmatch lr=0.01 iter=1020/10200 loss=6.426
  derivmatch lr=0.01 iter=1530/10200 loss=5.58
  derivmatch lr=0.01 iter=2040/10200 loss=4.521
  derivmatch lr=0.01 iter=2550/10200 loss=4.296
  derivmatch lr=0.01 iter=3060/10200 loss=3.415
  derivmatch lr=0.01 iter=3570/10200 loss=3.237
  derivmatch lr=0.01 iter=4080/10200 loss=2.412
  derivmatch lr=0.01 iter=4590/10200 loss=2.84
  derivmatch lr=0.01 iter=5100/10200 loss=2.116
  derivmatch lr=0.01 iter=5610/10200 loss=1.947
  derivmatch lr=0.01 iter=6120/10200 loss=1.917
  derivmatch lr=0.01 iter=6630/10200 loss=1.841
  derivmatch lr=0.01 iter=7140/10200 loss=1.74
  derivmatch lr=0.01 iter=7650/10200 loss=1.568
  derivmatch lr=0.01 iter=8160/10200 loss=1.933
  derivmatch lr=0.01 iter=8670/10200 loss=1.649
  derivmatch lr=0.01 iter=9180/10200 loss=1.379
  derivmatch lr=0.01 iter=9690/10200 loss=1.741
  derivmatch lr=0.01 iter=10200/10200 loss=1.084
  derivmatch lr=0.01 iter=10200/10200 loss=0.8447
  derivmatch lr=0.003 iter=375/7500 loss=0.6234
  derivmatch lr=0.003 iter=750/7500 loss=0.6429
  derivmatch lr=0.003 iter=1125/7500 loss=0.5655
  derivmatch lr=0.003 iter=1500/7500 loss=0.5854
  derivmatch lr=0.003 iter=1875/7500 loss=0.6122
  derivmatch lr=0.003 iter=2250/7500 loss=0.5321
  derivmatch lr=0.003 iter=2625/7500 loss=0.5027
  derivmatch lr=0.003 iter=3000/7500 loss=0.5051
  derivmatch lr=0.003 iter=3375/7500 loss=0.6014
  derivmatch lr=0.003 iter=3750/7500 loss=0.6575
  derivmatch lr=0.003 iter=4125/7500 loss=0.5963
  derivmatch lr=0.003 iter=4500/7500 loss=0.5507
  derivmatch lr=0.003 iter=4875/7500 loss=0.5406
  derivmatch lr=0.003 iter=5250/7500 loss=0.529
  derivmatch lr=0.003 iter=5625/7500 loss=0.4542
  derivmatch lr=0.003 iter=6000/7500 loss=0.4766
  derivmatch lr=0.003 iter=6375/7500 loss=0.4954
  derivmatch lr=0.003 iter=6750/7500 loss=0.6095
  derivmatch lr=0.003 iter=7125/7500 loss=0.6472
  derivmatch lr=0.003 iter=7500/7500 loss=0.5344
  derivmatch lr=0.003 iter=7500/7500 loss=0.3846
  derivmatch lr=0.001 iter=375/7500 loss=0.3546
  derivmatch lr=0.001 iter=750/7500 loss=0.3463
  derivmatch lr=0.001 iter=1125/7500 loss=0.3469
  derivmatch lr=0.001 iter=1500/7500 loss=0.3398
  derivmatch lr=0.001 iter=1875/7500 loss=0.3429
  derivmatch lr=0.001 iter=2250/7500 loss=0.3382
  derivmatch lr=0.001 iter=2625/7500 loss=0.3359
  derivmatch lr=0.001 iter=3000/7500 loss=0.3362
  derivmatch lr=0.001 iter=3375/7500 loss=0.331
  derivmatch lr=0.001 iter=3750/7500 loss=0.3304
  derivmatch lr=0.001 iter=4125/7500 loss=0.3278
  derivmatch lr=0.001 iter=4500/7500 loss=0.3279
  derivmatch lr=0.001 iter=4875/7500 loss=0.3672
  derivmatch lr=0.001 iter=5250/7500 loss=0.3257
  derivmatch lr=0.001 iter=5625/7500 loss=0.3211
  derivmatch lr=0.001 iter=6000/7500 loss=0.3443
  derivmatch lr=0.001 iter=6375/7500 loss=0.318
  derivmatch lr=0.001 iter=6750/7500 loss=0.3238
  derivmatch lr=0.001 iter=7125/7500 loss=0.3153
  derivmatch lr=0.001 iter=7500/7500 loss=0.3113
  derivmatch lr=0.001 iter=7500/7500 loss=0.3093
  derivmatch lr=0.0003 iter=240/4800 loss=0.3071
  derivmatch lr=0.0003 iter=480/4800 loss=0.3087
  derivmatch lr=0.0003 iter=720/4800 loss=0.3077
  derivmatch lr=0.0003 iter=960/4800 loss=0.3065
  derivmatch lr=0.0003 iter=1200/4800 loss=0.3045
  derivmatch lr=0.0003 iter=1440/4800 loss=0.3039
  derivmatch lr=0.0003 iter=1680/4800 loss=0.304
  derivmatch lr=0.0003 iter=1920/4800 loss=0.3035
  derivmatch lr=0.0003 iter=2160/4800 loss=0.3027
  derivmatch lr=0.0003 iter=2400/4800 loss=0.3011
  derivmatch lr=0.0003 iter=2640/4800 loss=0.3011
  derivmatch lr=0.0003 iter=2880/4800 loss=0.3005
  derivmatch lr=0.0003 iter=3120/4800 loss=0.3003
  derivmatch lr=0.0003 iter=3360/4800 loss=0.2987
