Task 104/1800: --problem pollu --model mlp --profile fast --seed 104 --pretraining derivmatch --training shooting
Logging to /home/txenakis/projects/BVPsolver/logs/run_main_23493023_104.log
┌ Warning: Verbosity toggle: dt_epsilon 
│  Initial timestep too small (near machine epsilon), using default: dt = 1.0e-6
└ @ OrdinaryDiffEqCore ~/.julia/packages/OrdinaryDiffEqCore/NVUZl/src/initdt.jl:222
pollu  model=mlp width=40 d=20 tlen=50 profile=fast seed=104  solver=Rodas5  N=4940
  derivmatch lr=0.01 iter=510/10200 loss=282.9
  derivmatch lr=0.01 iter=1020/10200 loss=299.8
  derivmatch lr=0.01 iter=1530/10200 loss=297.8
  derivmatch lr=0.01 iter=2040/10200 loss=317.1
  derivmatch lr=0.01 iter=2550/10200 loss=283.8
  derivmatch lr=0.01 iter=3060/10200 loss=362.2
  derivmatch lr=0.01 iter=3570/10200 loss=352.8
  derivmatch lr=0.01 iter=4080/10200 loss=376.0
  derivmatch lr=0.01 iter=4590/10200 loss=280.1
  derivmatch lr=0.01 iter=5100/10200 loss=312.4
  derivmatch lr=0.01 iter=5610/10200 loss=314.3
  derivmatch lr=0.01 iter=6120/10200 loss=324.4
  derivmatch lr=0.01 iter=6630/10200 loss=344.4
  derivmatch lr=0.01 iter=7140/10200 loss=345.4
  derivmatch lr=0.01 iter=7650/10200 loss=344.7
  derivmatch lr=0.01 iter=8160/10200 loss=276.9
  derivmatch lr=0.01 iter=8670/10200 loss=324.2
  derivmatch lr=0.01 iter=9180/10200 loss=291.2
  derivmatch lr=0.01 iter=9690/10200 loss=322.1
  derivmatch lr=0.01 iter=10200/10200 loss=336.3
  derivmatch lr=0.01 iter=10200/10200 loss=224.8
  derivmatch lr=0.003 iter=375/7500 loss=256.3
  derivmatch lr=0.003 iter=750/7500 loss=236.7
  derivmatch lr=0.003 iter=1125/7500 loss=258.1
  derivmatch lr=0.003 iter=1500/7500 loss=243.7
  derivmatch lr=0.003 iter=1875/7500 loss=270.4
  derivmatch lr=0.003 iter=2250/7500 loss=255.7
  derivmatch lr=0.003 iter=2625/7500 loss=289.3
  derivmatch lr=0.003 iter=3000/7500 loss=292.1
  derivmatch lr=0.003 iter=3375/7500 loss=280.2
  derivmatch lr=0.003 iter=3750/7500 loss=282.7
  derivmatch lr=0.003 iter=4125/7500 loss=262.5
  derivmatch lr=0.003 iter=4500/7500 loss=281.4
  derivmatch lr=0.003 iter=4875/7500 loss=253.7
  derivmatch lr=0.003 iter=5250/7500 loss=270.5
  derivmatch lr=0.003 iter=5625/7500 loss=260.4
  derivmatch lr=0.003 iter=6000/7500 loss=276.0
  derivmatch lr=0.003 iter=6375/7500 loss=329.3
  derivmatch lr=0.003 iter=6750/7500 loss=274.1
  derivmatch lr=0.003 iter=7125/7500 loss=283.9
  derivmatch lr=0.003 iter=7500/7500 loss=267.2
  derivmatch lr=0.003 iter=7500/7500 loss=197.7
  derivmatch lr=0.001 iter=375/7500 loss=204.9
  derivmatch lr=0.001 iter=750/7500 loss=210.7
  derivmatch lr=0.001 iter=1125/7500 loss=218.1
  derivmatch lr=0.001 iter=1500/7500 loss=209.0
  derivmatch lr=0.001 iter=1875/7500 loss=241.1
  derivmatch lr=0.001 iter=2250/7500 loss=230.8
  derivmatch lr=0.001 iter=2625/7500 loss=220.0
  derivmatch lr=0.001 iter=3000/7500 loss=221.0
  derivmatch lr=0.001 iter=3375/7500 loss=249.3
  derivmatch lr=0.001 iter=3750/7500 loss=237.8
  derivmatch lr=0.001 iter=4125/7500 loss=242.5
  derivmatch lr=0.001 iter=4500/7500 loss=231.2
  derivmatch lr=0.001 iter=4875/7500 loss=224.2
  derivmatch lr=0.001 iter=5250/7500 loss=234.4
  derivmatch lr=0.001 iter=5625/7500 loss=252.1
  derivmatch lr=0.001 iter=6000/7500 loss=239.8
  derivmatch lr=0.001 iter=6375/7500 loss=236.4
  derivmatch lr=0.001 iter=6750/7500 loss=231.6
  derivmatch lr=0.001 iter=7125/7500 loss=221.9
  derivmatch lr=0.001 iter=7500/7500 loss=218.4
  derivmatch lr=0.001 iter=7500/7500 loss=172.6
  derivmatch lr=0.0003 iter=240/4800 loss=173.6
  derivmatch lr=0.0003 iter=480/4800 loss=185.3
  derivmatch lr=0.0003 iter=720/4800 loss=190.0
  derivmatch lr=0.0003 iter=960/4800 loss=219.9
  derivmatch lr=0.0003 iter=1200/4800 loss=235.2
  derivmatch lr=0.0003 iter=1440/4800 loss=203.4
  derivmatch lr=0.0003 iter=1680/4800 loss=211.7
  derivmatch lr=0.0003 iter=1920/4800 loss=222.6
  derivmatch lr=0.0003 iter=2160/4800 loss=198.6
  derivmatch lr=0.0003 iter=2400/4800 loss=212.6
  derivmatch lr=0.0003 iter=2640/4800 loss=200.3
  derivmatch lr=0.0003 iter=2880/4800 loss=204.5
  derivmatch lr=0.0003 iter=3120/4800 loss=205.1
  derivmatch lr=0.0003 iter=3360/4800 loss=189.9
  derivmatch lr=0.0003 iter=3600/4800 loss=207.7
  derivmatch lr=0.0003 iter=3840/4800 loss=227.4
  derivmatch lr=0.0003 iter=4080/4800 loss=233.6
  derivmatch lr=0.0003 iter=4320/4800 loss=222.0
  derivmatch lr=0.0003 iter=4560/4800 loss=213.1
  derivmatch lr=0.0003 iter=4800/4800 loss=197.2
  derivmatch lr=0.0003 iter=4800/4800 loss=160.1
derivative matching [32s]  fitloss=160.0
  [derivative matching]  nrmse=9.829e17  l2=387.1
