┌ Warning: Verbosity toggle: dt_epsilon 
│  Initial timestep too small (near machine epsilon), using default: dt = 1.0e-6
└ @ OrdinaryDiffEqCore ~/.julia/packages/OrdinaryDiffEqCore/NVUZl/src/initdt.jl:222
pollu  model=mlp width=40 d=20 tlen=50 profile=fast seed=140  solver=Rodas5  N=4940
  derivmatch lr=0.01 iter=510/10200 loss=270.7
  derivmatch lr=0.01 iter=1020/10200 loss=306.7
  derivmatch lr=0.01 iter=1530/10200 loss=252.1
  derivmatch lr=0.01 iter=2040/10200 loss=298.3
  derivmatch lr=0.01 iter=2550/10200 loss=312.9
  derivmatch lr=0.01 iter=3060/10200 loss=313.8
  derivmatch lr=0.01 iter=3570/10200 loss=357.4
  derivmatch lr=0.01 iter=4080/10200 loss=385.0
  derivmatch lr=0.01 iter=4590/10200 loss=296.1
  derivmatch lr=0.01 iter=5100/10200 loss=276.0
  derivmatch lr=0.01 iter=5610/10200 loss=347.3
  derivmatch lr=0.01 iter=6120/10200 loss=314.9
  derivmatch lr=0.01 iter=6630/10200 loss=350.4
  derivmatch lr=0.01 iter=7140/10200 loss=307.6
  derivmatch lr=0.01 iter=7650/10200 loss=356.0
  derivmatch lr=0.01 iter=8160/10200 loss=363.5
  derivmatch lr=0.01 iter=8670/10200 loss=369.2
  derivmatch lr=0.01 iter=9180/10200 loss=317.5
  derivmatch lr=0.01 iter=9690/10200 loss=324.0
  derivmatch lr=0.01 iter=10200/10200 loss=313.4
  derivmatch lr=0.01 iter=10200/10200 loss=227.9
  derivmatch lr=0.003 iter=375/7500 loss=264.7
  derivmatch lr=0.003 iter=750/7500 loss=279.8
  derivmatch lr=0.003 iter=1125/7500 loss=268.4
  derivmatch lr=0.003 iter=1500/7500 loss=256.0
  derivmatch lr=0.003 iter=1875/7500 loss=274.9
  derivmatch lr=0.003 iter=2250/7500 loss=319.0
  derivmatch lr=0.003 iter=2625/7500 loss=278.7
  derivmatch lr=0.003 iter=3000/7500 loss=249.4
  derivmatch lr=0.003 iter=3375/7500 loss=294.8
  derivmatch lr=0.003 iter=3750/7500 loss=294.7
  derivmatch lr=0.003 iter=4125/7500 loss=284.0
  derivmatch lr=0.003 iter=4500/7500 loss=288.2
  derivmatch lr=0.003 iter=4875/7500 loss=272.8
  derivmatch lr=0.003 iter=5250/7500 loss=263.3
  derivmatch lr=0.003 iter=5625/7500 loss=265.6
  derivmatch lr=0.003 iter=6000/7500 loss=246.3
  derivmatch lr=0.003 iter=6375/7500 loss=254.6
  derivmatch lr=0.003 iter=6750/7500 loss=264.2
  derivmatch lr=0.003 iter=7125/7500 loss=271.2
  derivmatch lr=0.003 iter=7500/7500 loss=259.6
  derivmatch lr=0.003 iter=7500/7500 loss=206.3
  derivmatch lr=0.001 iter=375/7500 loss=209.5
  derivmatch lr=0.001 iter=750/7500 loss=203.0
  derivmatch lr=0.001 iter=1125/7500 loss=208.5
  derivmatch lr=0.001 iter=1500/7500 loss=222.9
  derivmatch lr=0.001 iter=1875/7500 loss=220.5
  derivmatch lr=0.001 iter=2250/7500 loss=218.2
  derivmatch lr=0.001 iter=2625/7500 loss=229.1
  derivmatch lr=0.001 iter=3000/7500 loss=213.5
  derivmatch lr=0.001 iter=3375/7500 loss=217.6
  derivmatch lr=0.001 iter=3750/7500 loss=230.5
  derivmatch lr=0.001 iter=4125/7500 loss=221.2
  derivmatch lr=0.001 iter=4500/7500 loss=225.1
  derivmatch lr=0.001 iter=4875/7500 loss=233.2
  derivmatch lr=0.001 iter=5250/7500 loss=262.5
  derivmatch lr=0.001 iter=5625/7500 loss=256.7
  derivmatch lr=0.001 iter=6000/7500 loss=267.8
  derivmatch lr=0.001 iter=6375/7500 loss=218.1
  derivmatch lr=0.001 iter=6750/7500 loss=217.1
  derivmatch lr=0.001 iter=7125/7500 loss=233.5
  derivmatch lr=0.001 iter=7500/7500 loss=236.5
  derivmatch lr=0.001 iter=7500/7500 loss=184.0
  derivmatch lr=0.0003 iter=240/4800 loss=179.4
  derivmatch lr=0.0003 iter=480/4800 loss=187.4
  derivmatch lr=0.0003 iter=720/4800 loss=215.7
  derivmatch lr=0.0003 iter=960/4800 loss=173.0
  derivmatch lr=0.0003 iter=1200/4800 loss=197.2
  derivmatch lr=0.0003 iter=1440/4800 loss=190.5
  derivmatch lr=0.0003 iter=1680/4800 loss=176.1
  derivmatch lr=0.0003 iter=1920/4800 loss=196.3
  derivmatch lr=0.0003 iter=2160/4800 loss=206.4
  derivmatch lr=0.0003 iter=2400/4800 loss=207.3
  derivmatch lr=0.0003 iter=2640/4800 loss=179.1
  derivmatch lr=0.0003 iter=2880/4800 loss=191.7
  derivmatch lr=0.0003 iter=3120/4800 loss=191.8
  derivmatch lr=0.0003 iter=3360/4800 loss=199.1
  derivmatch lr=0.0003 iter=3600/4800 loss=194.9
  derivmatch lr=0.0003 iter=3840/4800 loss=199.8
  derivmatch lr=0.0003 iter=4080/4800 loss=192.6
  derivmatch lr=0.0003 iter=4320/4800 loss=198.9
  derivmatch lr=0.0003 iter=4560/4800 loss=282.4
  derivmatch lr=0.0003 iter=4800/4800 loss=232.8
  derivmatch lr=0.0003 iter=4800/4800 loss=155.7
derivative matching [38s]  fitloss=156.0
  [derivative matching]  nrmse=9.922e16  l2=102.4
