Task 223/1800: --problem pollu --model GELU-scaled --profile fast --seed 123 --pretraining derivmatch --training shooting
Logging to /home/txenakis/projects/BVPsolver/logs/run_main_23493023_223.log
┌ Warning: Verbosity toggle: dt_epsilon 
│  Initial timestep too small (near machine epsilon), using default: dt = 1.0e-6
└ @ OrdinaryDiffEqCore ~/.julia/packages/OrdinaryDiffEqCore/NVUZl/src/initdt.jl:222
pollu  model=GELU-scaled width=40 d=20 tlen=50 profile=fast seed=123  solver=Rodas5  N=4940
  derivmatch lr=0.01 iter=510/10200 loss=8.798
  derivmatch lr=0.01 iter=1020/10200 loss=6.031
  derivmatch lr=0.01 iter=1530/10200 loss=6.314
  derivmatch lr=0.01 iter=2040/10200 loss=5.153
  derivmatch lr=0.01 iter=2550/10200 loss=4.356
  derivmatch lr=0.01 iter=3060/10200 loss=3.984
  derivmatch lr=0.01 iter=3570/10200 loss=3.158
  derivmatch lr=0.01 iter=4080/10200 loss=3.0
  derivmatch lr=0.01 iter=4590/10200 loss=2.556
  derivmatch lr=0.01 iter=5100/10200 loss=2.305
  derivmatch lr=0.01 iter=5610/10200 loss=2.827
  derivmatch lr=0.01 iter=6120/10200 loss=2.241
  derivmatch lr=0.01 iter=6630/10200 loss=1.767
  derivmatch lr=0.01 iter=7140/10200 loss=1.951
  derivmatch lr=0.01 iter=7650/10200 loss=1.871
  derivmatch lr=0.01 iter=8160/10200 loss=1.851
  derivmatch lr=0.01 iter=8670/10200 loss=1.545
  derivmatch lr=0.01 iter=9180/10200 loss=1.622
  derivmatch lr=0.01 iter=9690/10200 loss=1.641
  derivmatch lr=0.01 iter=10200/10200 loss=1.211
  derivmatch lr=0.01 iter=10200/10200 loss=0.7368
  derivmatch lr=0.003 iter=375/7500 loss=0.6516
  derivmatch lr=0.003 iter=750/7500 loss=0.7185
  derivmatch lr=0.003 iter=1125/7500 loss=0.6225
  derivmatch lr=0.003 iter=1500/7500 loss=0.6065
  derivmatch lr=0.003 iter=1875/7500 loss=0.5398
  derivmatch lr=0.003 iter=2250/7500 loss=0.5219
  derivmatch lr=0.003 iter=2625/7500 loss=0.4892
  derivmatch lr=0.003 iter=3000/7500 loss=0.5098
  derivmatch lr=0.003 iter=3375/7500 loss=0.6353
  derivmatch lr=0.003 iter=3750/7500 loss=0.5884
  derivmatch lr=0.003 iter=4125/7500 loss=0.5757
  derivmatch lr=0.003 iter=4500/7500 loss=0.5106
  derivmatch lr=0.003 iter=4875/7500 loss=0.4785
  derivmatch lr=0.003 iter=5250/7500 loss=0.5344
  derivmatch lr=0.003 iter=5625/7500 loss=0.5424
  derivmatch lr=0.003 iter=6000/7500 loss=0.5165
  derivmatch lr=0.003 iter=6375/7500 loss=0.4227
  derivmatch lr=0.003 iter=6750/7500 loss=0.5613
  derivmatch lr=0.003 iter=7125/7500 loss=0.4189
  derivmatch lr=0.003 iter=7500/7500 loss=0.4117
  derivmatch lr=0.003 iter=7500/7500 loss=0.3921
  derivmatch lr=0.001 iter=375/7500 loss=0.3576
  derivmatch lr=0.001 iter=750/7500 loss=0.3495
  derivmatch lr=0.001 iter=1125/7500 loss=0.3464
  derivmatch lr=0.001 iter=1500/7500 loss=0.3491
  derivmatch lr=0.001 iter=1875/7500 loss=0.3378
  derivmatch lr=0.001 iter=2250/7500 loss=0.3383
  derivmatch lr=0.001 iter=2625/7500 loss=0.3374
  derivmatch lr=0.001 iter=3000/7500 loss=0.3321
  derivmatch lr=0.001 iter=3375/7500 loss=0.3412
  derivmatch lr=0.001 iter=3750/7500 loss=0.333
  derivmatch lr=0.001 iter=4125/7500 loss=0.3303
  derivmatch lr=0.001 iter=4500/7500 loss=0.3296
  derivmatch lr=0.001 iter=4875/7500 loss=0.3744
  derivmatch lr=0.001 iter=5250/7500 loss=0.325
  derivmatch lr=0.001 iter=5625/7500 loss=0.3296
  derivmatch lr=0.001 iter=6000/7500 loss=0.3242
  derivmatch lr=0.001 iter=6375/7500 loss=0.3265
  derivmatch lr=0.001 iter=6750/7500 loss=0.3187
  derivmatch lr=0.001 iter=7125/7500 loss=0.3172
  derivmatch lr=0.001 iter=7500/7500 loss=0.3411
  derivmatch lr=0.001 iter=7500/7500 loss=0.3102
  derivmatch lr=0.0003 iter=240/4800 loss=0.3079
  derivmatch lr=0.0003 iter=480/4800 loss=0.3081
  derivmatch lr=0.0003 iter=720/4800 loss=0.3086
  derivmatch lr=0.0003 iter=960/4800 loss=0.3075
  derivmatch lr=0.0003 iter=1200/4800 loss=0.3072
  derivmatch lr=0.0003 iter=1440/4800 loss=0.3053
  derivmatch lr=0.0003 iter=1680/4800 loss=0.305
  derivmatch lr=0.0003 iter=1920/4800 loss=0.3045
  derivmatch lr=0.0003 iter=2160/4800 loss=0.3038
  derivmatch lr=0.0003 iter=2400/4800 loss=0.3029
  derivmatch lr=0.0003 iter=2640/4800 loss=0.3033
  derivmatch lr=0.0003 iter=2880/4800 loss=0.3016
  derivmatch lr=0.0003 iter=3120/4800 loss=0.3017
  derivmatch lr=0.0003 iter=3360/4800 loss=0.3004
  derivmatch lr=0.0003 iter=3600/4800 loss=0.2995
  derivmatch lr=0.0003 iter=3840/4800 loss=0.2988
  derivmatch lr=0.0003 iter=4080/4800 loss=0.298
  derivmatch lr=0.0003 iter=4320/4800 loss=0.2979
  derivmatch lr=0.0003 iter=4560/4800 loss=0.2963
  derivmatch lr=0.0003 iter=4800/4800 loss=0.2956
  derivmatch lr=0.0003 iter=4800/4800 loss=0.2953
derivative matching [38s]  fitloss=0.295
  [derivative matching]  nrmse=0.9395  l2=0.001866
