Task 246/1800: --problem pollu --model GELU-scaled --profile fast --seed 146 --pretraining derivmatch --training shooting
Logging to /home/txenakis/projects/BVPsolver/logs/run_main_23493023_246.log
┌ Warning: Verbosity toggle: dt_epsilon 
│  Initial timestep too small (near machine epsilon), using default: dt = 1.0e-6
└ @ OrdinaryDiffEqCore ~/.julia/packages/OrdinaryDiffEqCore/NVUZl/src/initdt.jl:222
pollu  model=GELU-scaled width=40 d=20 tlen=50 profile=fast seed=146  solver=Rodas5  N=4940
  derivmatch lr=0.01 iter=510/10200 loss=7.305
  derivmatch lr=0.01 iter=1020/10200 loss=6.152
  derivmatch lr=0.01 iter=1530/10200 loss=7.071
  derivmatch lr=0.01 iter=2040/10200 loss=3.949
  derivmatch lr=0.01 iter=2550/10200 loss=3.292
  derivmatch lr=0.01 iter=3060/10200 loss=3.161
  derivmatch lr=0.01 iter=3570/10200 loss=3.622
  derivmatch lr=0.01 iter=4080/10200 loss=3.189
  derivmatch lr=0.01 iter=4590/10200 loss=2.405
  derivmatch lr=0.01 iter=5100/10200 loss=2.08
  derivmatch lr=0.01 iter=5610/10200 loss=1.875
  derivmatch lr=0.01 iter=6120/10200 loss=1.705
  derivmatch lr=0.01 iter=6630/10200 loss=1.837
  derivmatch lr=0.01 iter=7140/10200 loss=1.908
  derivmatch lr=0.01 iter=7650/10200 loss=2.14
  derivmatch lr=0.01 iter=8160/10200 loss=1.505
  derivmatch lr=0.01 iter=8670/10200 loss=1.636
  derivmatch lr=0.01 iter=9180/10200 loss=2.033
  derivmatch lr=0.01 iter=9690/10200 loss=1.298
  derivmatch lr=0.01 iter=10200/10200 loss=1.568
  derivmatch lr=0.01 iter=10200/10200 loss=0.8678
  derivmatch lr=0.003 iter=375/7500 loss=0.6149
  derivmatch lr=0.003 iter=750/7500 loss=0.6358
  derivmatch lr=0.003 iter=1125/7500 loss=0.5541
  derivmatch lr=0.003 iter=1500/7500 loss=0.7263
  derivmatch lr=0.003 iter=1875/7500 loss=0.5904
  derivmatch lr=0.003 iter=2250/7500 loss=0.5569
  derivmatch lr=0.003 iter=2625/7500 loss=0.628
  derivmatch lr=0.003 iter=3000/7500 loss=0.5047
  derivmatch lr=0.003 iter=3375/7500 loss=0.4579
  derivmatch lr=0.003 iter=3750/7500 loss=0.7217
  derivmatch lr=0.003 iter=4125/7500 loss=0.6291
  derivmatch lr=0.003 iter=4500/7500 loss=0.5887
  derivmatch lr=0.003 iter=4875/7500 loss=0.645
  derivmatch lr=0.003 iter=5250/7500 loss=0.6644
  derivmatch lr=0.003 iter=5625/7500 loss=0.5102
  derivmatch lr=0.003 iter=6000/7500 loss=0.644
  derivmatch lr=0.003 iter=6375/7500 loss=0.6009
  derivmatch lr=0.003 iter=6750/7500 loss=0.5665
  derivmatch lr=0.003 iter=7125/7500 loss=0.5061
  derivmatch lr=0.003 iter=7500/7500 loss=0.5334
  derivmatch lr=0.003 iter=7500/7500 loss=0.4054
