Task 242/1800: --problem pollu --model GELU-scaled --profile fast --seed 142 --pretraining derivmatch --training shooting
Logging to /home/txenakis/projects/BVPsolver/logs/run_main_23493023_242.log
┌ Warning: Verbosity toggle: dt_epsilon 
│  Initial timestep too small (near machine epsilon), using default: dt = 1.0e-6
└ @ OrdinaryDiffEqCore ~/.julia/packages/OrdinaryDiffEqCore/NVUZl/src/initdt.jl:222
pollu  model=GELU-scaled width=40 d=20 tlen=50 profile=fast seed=142  solver=Rodas5  N=4940
  derivmatch lr=0.01 iter=510/10200 loss=7.369
  derivmatch lr=0.01 iter=1020/10200 loss=6.318
  derivmatch lr=0.01 iter=1530/10200 loss=6.372
  derivmatch lr=0.01 iter=2040/10200 loss=4.3
  derivmatch lr=0.01 iter=2550/10200 loss=3.797
  derivmatch lr=0.01 iter=3060/10200 loss=3.583
  derivmatch lr=0.01 iter=3570/10200 loss=3.295
  derivmatch lr=0.01 iter=4080/10200 loss=3.396
  derivmatch lr=0.01 iter=4590/10200 loss=2.402
  derivmatch lr=0.01 iter=5100/10200 loss=2.837
  derivmatch lr=0.01 iter=5610/10200 loss=2.835
  derivmatch lr=0.01 iter=6120/10200 loss=2.362
  derivmatch lr=0.01 iter=6630/10200 loss=1.733
  derivmatch lr=0.01 iter=7140/10200 loss=2.273
  derivmatch lr=0.01 iter=7650/10200 loss=1.908
  derivmatch lr=0.01 iter=8160/10200 loss=1.929
  derivmatch lr=0.01 iter=8670/10200 loss=1.995
  derivmatch lr=0.01 iter=9180/10200 loss=1.9
  derivmatch lr=0.01 iter=9690/10200 loss=1.387
  derivmatch lr=0.01 iter=10200/10200 loss=1.686
  derivmatch lr=0.01 iter=10200/10200 loss=0.9772
  derivmatch lr=0.003 iter=375/7500 loss=0.714
  derivmatch lr=0.003 iter=750/7500 loss=0.9384
  derivmatch lr=0.003 iter=1125/7500 loss=0.7188
  derivmatch lr=0.003 iter=1500/7500 loss=0.7458
  derivmatch lr=0.003 iter=1875/7500 loss=0.8188
  derivmatch lr=0.003 iter=2250/7500 loss=0.7105
  derivmatch lr=0.003 iter=2625/7500 loss=0.725
  derivmatch lr=0.003 iter=3000/7500 loss=0.6651
  derivmatch lr=0.003 iter=3375/7500 loss=0.6294
  derivmatch lr=0.003 iter=3750/7500 loss=0.6366
  derivmatch lr=0.003 iter=4125/7500 loss=0.5477
  derivmatch lr=0.003 iter=4500/7500 loss=0.7042
  derivmatch lr=0.003 iter=4875/7500 loss=0.9167
  derivmatch lr=0.003 iter=5250/7500 loss=0.6038
  derivmatch lr=0.003 iter=5625/7500 loss=0.5941
  derivmatch lr=0.003 iter=6000/7500 loss=0.7643
  derivmatch lr=0.003 iter=6375/7500 loss=0.7708
  derivmatch lr=0.003 iter=6750/7500 loss=0.5095
  derivmatch lr=0.003 iter=7125/7500 loss=0.6651
  derivmatch lr=0.003 iter=7500/7500 loss=0.5368
  derivmatch lr=0.003 iter=7500/7500 loss=0.4453
  derivmatch lr=0.001 iter=375/7500 loss=0.4203
  derivmatch lr=0.001 iter=750/7500 loss=0.3866
  derivmatch lr=0.001 iter=1125/7500 loss=0.4465
  derivmatch lr=0.001 iter=1500/7500 loss=0.4207
  derivmatch lr=0.001 iter=1875/7500 loss=0.4038
  derivmatch lr=0.001 iter=2250/7500 loss=0.4234
  derivmatch lr=0.001 iter=2625/7500 loss=0.4264
  derivmatch lr=0.001 iter=3000/7500 loss=0.4034
  derivmatch lr=0.001 iter=3375/7500 loss=0.3934
  derivmatch lr=0.001 iter=3750/7500 loss=0.3676
  derivmatch lr=0.001 iter=4125/7500 loss=0.384
  derivmatch lr=0.001 iter=4500/7500 loss=0.3574
  derivmatch lr=0.001 iter=4875/7500 loss=0.3864
  derivmatch lr=0.001 iter=5250/7500 loss=0.4255
  derivmatch lr=0.001 iter=5625/7500 loss=0.4152
  derivmatch lr=0.001 iter=6000/7500 loss=0.4302
  derivmatch lr=0.001 iter=6375/7500 loss=0.3736
  derivmatch lr=0.001 iter=6750/7500 loss=0.3878
  derivmatch lr=0.001 iter=7125/7500 loss=0.3664
  derivmatch lr=0.001 iter=7500/7500 loss=0.3578
  derivmatch lr=0.001 iter=7500/7500 loss=0.3454
  derivmatch lr=0.0003 iter=240/4800 loss=0.3415
  derivmatch lr=0.0003 iter=480/4800 loss=0.3413
  derivmatch lr=0.0003 iter=720/4800 loss=0.3398
  derivmatch lr=0.0003 iter=960/4800 loss=0.3387
  derivmatch lr=0.0003 iter=1200/4800 loss=0.3378
  derivmatch lr=0.0003 iter=1440/4800 loss=0.337
  derivmatch lr=0.0003 iter=1680/4800 loss=0.3363
  derivmatch lr=0.0003 iter=1920/4800 loss=0.3357
  derivmatch lr=0.0003 iter=2160/4800 loss=0.3351
  derivmatch lr=0.0003 iter=2400/4800 loss=0.3345
  derivmatch lr=0.0003 iter=2640/4800 loss=0.334
  derivmatch lr=0.0003 iter=2880/4800 loss=0.3337
  derivmatch lr=0.0003 iter=3120/4800 loss=0.333
  derivmatch lr=0.0003 iter=3360/4800 loss=0.3326
  derivmatch lr=0.0003 iter=3600/4800 loss=0.3321
  derivmatch lr=0.0003 iter=3840/4800 loss=0.3318
  derivmatch lr=0.0003 iter=4080/4800 loss=0.3311
  derivmatch lr=0.0003 iter=4320/4800 loss=0.3311
  derivmatch lr=0.0003 iter=4560/4800 loss=0.33
  derivmatch lr=0.0003 iter=4800/4800 loss=0.3301
