Task 144/1800: --problem pollu --model mlp --profile fast --seed 144 --pretraining derivmatch --training shooting
Logging to /home/txenakis/projects/BVPsolver/logs/run_main_23493023_144.log
┌ Warning: Verbosity toggle: dt_epsilon 
│  Initial timestep too small (near machine epsilon), using default: dt = 1.0e-6
└ @ OrdinaryDiffEqCore ~/.julia/packages/OrdinaryDiffEqCore/NVUZl/src/initdt.jl:222
pollu  model=mlp width=40 d=20 tlen=50 profile=fast seed=144  solver=Rodas5  N=4940
  derivmatch lr=0.01 iter=510/10200 loss=261.6
  derivmatch lr=0.01 iter=1020/10200 loss=315.8
  derivmatch lr=0.01 iter=1530/10200 loss=342.7
  derivmatch lr=0.01 iter=2040/10200 loss=278.0
  derivmatch lr=0.01 iter=2550/10200 loss=329.5
  derivmatch lr=0.01 iter=3060/10200 loss=336.6
  derivmatch lr=0.01 iter=3570/10200 loss=290.5
  derivmatch lr=0.01 iter=4080/10200 loss=301.0
  derivmatch lr=0.01 iter=4590/10200 loss=328.7
  derivmatch lr=0.01 iter=5100/10200 loss=334.2
  derivmatch lr=0.01 iter=5610/10200 loss=332.1
  derivmatch lr=0.01 iter=6120/10200 loss=327.0
  derivmatch lr=0.01 iter=6630/10200 loss=352.7
  derivmatch lr=0.01 iter=7140/10200 loss=317.7
  derivmatch lr=0.01 iter=7650/10200 loss=361.5
  derivmatch lr=0.01 iter=8160/10200 loss=348.8
  derivmatch lr=0.01 iter=8670/10200 loss=297.5
  derivmatch lr=0.01 iter=9180/10200 loss=283.3
  derivmatch lr=0.01 iter=9690/10200 loss=303.1
  derivmatch lr=0.01 iter=10200/10200 loss=294.5
  derivmatch lr=0.01 iter=10200/10200 loss=217.2
  derivmatch lr=0.003 iter=375/7500 loss=258.1
  derivmatch lr=0.003 iter=750/7500 loss=254.9
  derivmatch lr=0.003 iter=1125/7500 loss=248.0
  derivmatch lr=0.003 iter=1500/7500 loss=257.4
  derivmatch lr=0.003 iter=1875/7500 loss=236.9
  derivmatch lr=0.003 iter=2250/7500 loss=241.4
  derivmatch lr=0.003 iter=2625/7500 loss=236.7
  derivmatch lr=0.003 iter=3000/7500 loss=241.8
  derivmatch lr=0.003 iter=3375/7500 loss=247.6
  derivmatch lr=0.003 iter=3750/7500 loss=251.1
  derivmatch lr=0.003 iter=4125/7500 loss=264.9
  derivmatch lr=0.003 iter=4500/7500 loss=267.2
  derivmatch lr=0.003 iter=4875/7500 loss=262.5
  derivmatch lr=0.003 iter=5250/7500 loss=266.0
  derivmatch lr=0.003 iter=5625/7500 loss=267.7
  derivmatch lr=0.003 iter=6000/7500 loss=255.4
  derivmatch lr=0.003 iter=6375/7500 loss=280.1
  derivmatch lr=0.003 iter=6750/7500 loss=268.6
  derivmatch lr=0.003 iter=7125/7500 loss=267.4
  derivmatch lr=0.003 iter=7500/7500 loss=249.7
  derivmatch lr=0.003 iter=7500/7500 loss=193.2
  derivmatch lr=0.001 iter=375/7500 loss=251.8
  derivmatch lr=0.001 iter=750/7500 loss=233.5
  derivmatch lr=0.001 iter=1125/7500 loss=247.6
  derivmatch lr=0.001 iter=1500/7500 loss=211.6
  derivmatch lr=0.001 iter=1875/7500 loss=244.6
  derivmatch lr=0.001 iter=2250/7500 loss=251.6
  derivmatch lr=0.001 iter=2625/7500 loss=210.4
  derivmatch lr=0.001 iter=3000/7500 loss=209.5
  derivmatch lr=0.001 iter=3375/7500 loss=219.2
  derivmatch lr=0.001 iter=3750/7500 loss=204.0
  derivmatch lr=0.001 iter=4125/7500 loss=221.5
  derivmatch lr=0.001 iter=4500/7500 loss=245.8
  derivmatch lr=0.001 iter=4875/7500 loss=223.5
  derivmatch lr=0.001 iter=5250/7500 loss=230.6
  derivmatch lr=0.001 iter=5625/7500 loss=230.4
  derivmatch lr=0.001 iter=6000/7500 loss=258.9
  derivmatch lr=0.001 iter=6375/7500 loss=245.8
  derivmatch lr=0.001 iter=6750/7500 loss=222.7
  derivmatch lr=0.001 iter=7125/7500 loss=209.3
  derivmatch lr=0.001 iter=7500/7500 loss=223.4
  derivmatch lr=0.001 iter=7500/7500 loss=170.6
  derivmatch lr=0.0003 iter=240/4800 loss=176.7
  derivmatch lr=0.0003 iter=480/4800 loss=182.5
  derivmatch lr=0.0003 iter=720/4800 loss=181.8
  derivmatch lr=0.0003 iter=960/4800 loss=180.2
  derivmatch lr=0.0003 iter=1200/4800 loss=199.7
  derivmatch lr=0.0003 iter=1440/4800 loss=189.2
  derivmatch lr=0.0003 iter=1680/4800 loss=174.8
  derivmatch lr=0.0003 iter=1920/4800 loss=195.9
  derivmatch lr=0.0003 iter=2160/4800 loss=180.1
  derivmatch lr=0.0003 iter=2400/4800 loss=185.6
  derivmatch lr=0.0003 iter=2640/4800 loss=186.1
  derivmatch lr=0.0003 iter=2880/4800 loss=162.7
  derivmatch lr=0.0003 iter=3120/4800 loss=207.2
  derivmatch lr=0.0003 iter=3360/4800 loss=211.6
  derivmatch lr=0.0003 iter=3600/4800 loss=208.6
  derivmatch lr=0.0003 iter=3840/4800 loss=201.3
  derivmatch lr=0.0003 iter=4080/4800 loss=205.3
  derivmatch lr=0.0003 iter=4320/4800 loss=203.3
  derivmatch lr=0.0003 iter=4560/4800 loss=191.8
  derivmatch lr=0.0003 iter=4800/4800 loss=192.7
  derivmatch lr=0.0003 iter=4800/4800 loss=146.7
derivative matching [40s]  fitloss=147.0
  [derivative matching]  nrmse=2.254e17  l2=129.1
  shooting iter=50/1000 loss=7.339e14
  shooting iter=100/1000 loss=5.784e15
