Task 247/1800: --problem pollu --model GELU-scaled --profile fast --seed 147 --pretraining derivmatch --training shooting
Logging to /home/txenakis/projects/BVPsolver/logs/run_main_23493023_247.log
┌ Warning: Verbosity toggle: dt_epsilon 
│  Initial timestep too small (near machine epsilon), using default: dt = 1.0e-6
└ @ OrdinaryDiffEqCore ~/.julia/packages/OrdinaryDiffEqCore/NVUZl/src/initdt.jl:222
pollu  model=GELU-scaled width=40 d=20 tlen=50 profile=fast seed=147  solver=Rodas5  N=4940
  derivmatch lr=0.01 iter=510/10200 loss=8.611
  derivmatch lr=0.01 iter=1020/10200 loss=7.805
  derivmatch lr=0.01 iter=1530/10200 loss=5.499
  derivmatch lr=0.01 iter=2040/10200 loss=4.738
  derivmatch lr=0.01 iter=2550/10200 loss=4.307
  derivmatch lr=0.01 iter=3060/10200 loss=3.524
  derivmatch lr=0.01 iter=3570/10200 loss=3.195
  derivmatch lr=0.01 iter=4080/10200 loss=3.549
  derivmatch lr=0.01 iter=4590/10200 loss=3.538
  derivmatch lr=0.01 iter=5100/10200 loss=2.252
  derivmatch lr=0.01 iter=5610/10200 loss=2.524
  derivmatch lr=0.01 iter=6120/10200 loss=2.616
  derivmatch lr=0.01 iter=6630/10200 loss=1.758
  derivmatch lr=0.01 iter=7140/10200 loss=1.935
  derivmatch lr=0.01 iter=7650/10200 loss=1.913
  derivmatch lr=0.01 iter=8160/10200 loss=1.9
  derivmatch lr=0.01 iter=8670/10200 loss=1.905
  derivmatch lr=0.01 iter=9180/10200 loss=1.716
  derivmatch lr=0.01 iter=9690/10200 loss=1.353
  derivmatch lr=0.01 iter=10200/10200 loss=1.595
  derivmatch lr=0.01 iter=10200/10200 loss=0.9757
  derivmatch lr=0.003 iter=375/7500 loss=0.7471
  derivmatch lr=0.003 iter=750/7500 loss=0.679
  derivmatch lr=0.003 iter=1125/7500 loss=0.8722
  derivmatch lr=0.003 iter=1500/7500 loss=0.6415
  derivmatch lr=0.003 iter=1875/7500 loss=0.5897
  derivmatch lr=0.003 iter=2250/7500 loss=0.6309
  derivmatch lr=0.003 iter=2625/7500 loss=0.6462
  derivmatch lr=0.003 iter=3000/7500 loss=0.5627
  derivmatch lr=0.003 iter=3375/7500 loss=0.7251
  derivmatch lr=0.003 iter=3750/7500 loss=0.5443
  derivmatch lr=0.003 iter=4125/7500 loss=0.601
  derivmatch lr=0.003 iter=4500/7500 loss=0.5306
  derivmatch lr=0.003 iter=4875/7500 loss=0.5442
  derivmatch lr=0.003 iter=5250/7500 loss=0.7975
  derivmatch lr=0.003 iter=5625/7500 loss=0.5989
  derivmatch lr=0.003 iter=6000/7500 loss=0.5114
  derivmatch lr=0.003 iter=6375/7500 loss=0.5793
  derivmatch lr=0.003 iter=6750/7500 loss=0.5625
  derivmatch lr=0.003 iter=7125/7500 loss=0.6829
  derivmatch lr=0.003 iter=7500/7500 loss=0.6705
  derivmatch lr=0.003 iter=7500/7500 loss=0.4299
  derivmatch lr=0.001 iter=375/7500 loss=0.4042
  derivmatch lr=0.001 iter=750/7500 loss=0.3931
  derivmatch lr=0.001 iter=1125/7500 loss=0.4163
  derivmatch lr=0.001 iter=1500/7500 loss=0.4605
  derivmatch lr=0.001 iter=1875/7500 loss=0.3878
  derivmatch lr=0.001 iter=2250/7500 loss=0.3839
  derivmatch lr=0.001 iter=2625/7500 loss=0.3871
  derivmatch lr=0.001 iter=3000/7500 loss=0.3826
  derivmatch lr=0.001 iter=3375/7500 loss=0.3802
  derivmatch lr=0.001 iter=3750/7500 loss=0.371
  derivmatch lr=0.001 iter=4125/7500 loss=0.3596
  derivmatch lr=0.001 iter=4500/7500 loss=0.3572
  derivmatch lr=0.001 iter=4875/7500 loss=0.3715
  derivmatch lr=0.001 iter=5250/7500 loss=0.364
  derivmatch lr=0.001 iter=5625/7500 loss=0.358
  derivmatch lr=0.001 iter=6000/7500 loss=0.4131
  derivmatch lr=0.001 iter=6375/7500 loss=0.4098
  derivmatch lr=0.001 iter=6750/7500 loss=0.3754
  derivmatch lr=0.001 iter=7125/7500 loss=0.353
  derivmatch lr=0.001 iter=7500/7500 loss=0.3916
  derivmatch lr=0.001 iter=7500/7500 loss=0.3453
  derivmatch lr=0.0003 iter=240/4800 loss=0.3438
  derivmatch lr=0.0003 iter=480/4800 loss=0.3427
  derivmatch lr=0.0003 iter=720/4800 loss=0.342
  derivmatch lr=0.0003 iter=960/4800 loss=0.3409
  derivmatch lr=0.0003 iter=1200/4800 loss=0.3401
  derivmatch lr=0.0003 iter=1440/4800 loss=0.3394
  derivmatch lr=0.0003 iter=1680/4800 loss=0.3387
  derivmatch lr=0.0003 iter=1920/4800 loss=0.3383
  derivmatch lr=0.0003 iter=2160/4800 loss=0.3374
  derivmatch lr=0.0003 iter=2400/4800 loss=0.3372
  derivmatch lr=0.0003 iter=2640/4800 loss=0.337
  derivmatch lr=0.0003 iter=2880/4800 loss=0.3363
  derivmatch lr=0.0003 iter=3120/4800 loss=0.3355
  derivmatch lr=0.0003 iter=3360/4800 loss=0.3344
  derivmatch lr=0.0003 iter=3600/4800 loss=0.3349
  derivmatch lr=0.0003 iter=3840/4800 loss=0.3342
  derivmatch lr=0.0003 iter=4080/4800 loss=0.3345
  derivmatch lr=0.0003 iter=4320/4800 loss=0.3335
