run_dir,collocation_time,computer,derivmatch_time,err-file,init,model,n_params,ncol,out-file,param,pretraining,problem,profile,seed,shapovalova_time,shoot-iters,shooting_time,sigma,timestamp,training,training_time,cfg.amr_rounds,cfg.depth,cfg.dm_iters,cfg.hidden,cfg.lm_iters,cfg.signed_loss,cfg.linsolve,use_collocation,use_derivmatch,shapovalova,shooting
run_twQjtwTb,0.0,orcd,0.0,/home/txenakis/projects/BVPsolver/logs/array_20198490_387.err,default,GELU-scaled,243,0,/home/txenakis/projects/BVPsolver/logs/array_20198490_387.out,none,none,hires,fast,13,0.0,1000,482.827667545,0.0,2026-08-11T10:28:59.074,shooting,482.827667545,1,2,10000,16,150,False,qr,,,,
run_txKACzOg,17.4812749,orcd,30.385161851,/home/txenakis/projects/BVPsolver/logs/array_20140853_139.err,default,stiff,318,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_139.out,none,derivmatch,rober,fast,15,0.0,1000,0.0,0.0,2026-08-11T01:49:45.638,collocation,47.866436750999995,1,2,10000,12,150,False,,,,,
run_tyZFWhCJ,0.0,orcd,29.120559033,/home/txenakis/projects/BVPsolver/logs/array_20140853_231.err,default,stiff,268,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_231.out,none,derivmatch,vanderpol,fast,12,0.0,1000,0.0,0.0,2026-08-11T02:44:03.757,none,29.120559033,1,2,10000,12,150,True,,,,,
run_u8sUFMhT,0.0,orcd,37.178639133,/home/txenakis/projects/BVPsolver/logs/array_20140853_227.err,default,stiff,268,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_227.out,none,derivmatch,vanderpol,fast,13,6527.960161828,1000,0.0,0.0,2026-08-11T04:26:44.053,shapovalova,6565.138800961,1,2,10000,12,150,True,,,,,
run_uQ4Qyypp,0.0,orcd,0.0,/home/txenakis/projects/BVPsolver/logs/array_20198490_423.err,default,stiff,486,0,/home/txenakis/projects/BVPsolver/logs/array_20198490_423.out,none,none,orego,fast,14,0.0,1000,2717.392555693,0.0,2026-08-11T11:49:31.543,shooting,2717.392555693,1,2,10000,16,150,False,,,,,
run_uRw5hErr,0.0,orcd,24.952109171,/home/txenakis/projects/BVPsolver/logs/array_20140853_191.err,default,GELU-scaled,188,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_191.out,none,derivmatch,rober,fast,12,31.253509589,1000,0.0,0.0,2026-08-11T02:16:52.726,shapovalova,56.20561876,1,2,10000,12,150,False,,,,,
run_uUDED6cB,24.324616002,orcd,0.0,/home/txenakis/projects/BVPsolver/logs/array_20140853_134.err,default,stiff,318,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_134.out,none,none,rober,fast,15,0.0,1000,0.0,0.0,2026-08-11T01:47:14.777,collocation,24.324616002,1,2,10000,12,150,False,,,,,
run_uhkxxJz5,0.0,orcd,33.862176193,/home/txenakis/projects/BVPsolver/logs/array_20198490_403.err,default,GELU-scaled,243,0,/home/txenakis/projects/BVPsolver/logs/array_20198490_403.out,none,derivmatch,hires,fast,14,5422.602445978,1000,0.0,0.0,2026-08-11T12:13:31.965,shapovalova,5456.464622171,1,2,10000,16,150,False,qr,,,,
run_ujc5ZRz5,0.0,orcd,28.507227453,/home/txenakis/projects/BVPsolver/logs/array_20198490_390.err,default,GELU-scaled,243,0,/home/txenakis/projects/BVPsolver/logs/array_20198490_390.out,none,derivmatch,hires,fast,11,0.0,1000,1065.913044502,0.0,2026-08-11T10:40:26.691,shooting,1094.420271955,1,2,10000,16,150,False,qr,,,,
run_ujhNNfdF,4921.945861791,orcd,0.0,/home/txenakis/projects/BVPsolver/logs/array_20140853_64.err,default,mlp,3444,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_64.out,none,none,pollu,fast,15,0.0,1000,0.0,0.0,2026-08-11T00:11:56.441,collocation,4921.945861791,1,3,30000,32,150,False,,,,,
run_uwhDXx4y,28.895609931,orcd,0.0,/home/txenakis/projects/BVPsolver/logs/array_20140853_308.err,default,GELU-scaled,177,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_308.out,none,none,vanderpol,fast,14,0.0,1000,0.0,0.0,2026-08-11T03:25:00.667,collocation,28.895609931,1,2,10000,12,150,True,,,,,
run_uzEL4LU2,0.0,orcd,32.333197618,/home/txenakis/projects/BVPsolver/logs/array_20198490_530.err,default,stiff,268,0,/home/txenakis/projects/BVPsolver/logs/array_20198490_530.out,none,derivmatch,davis-skodje,fast,11,0.0,1000,365.598167374,0.0,2026-08-11T13:35:22.130,shooting,397.931364992,3,2,10000,12,150,False,,,,,
run_vFsmr8dh,0.0,orcd,28.896122129,/home/txenakis/projects/BVPsolver/logs/array_20140853_123.err,default,stiff,318,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_123.out,none,derivmatch,rober,fast,14,4189.656608373,1000,0.0,0.0,2026-08-11T02:52:41.076,shapovalova,4218.5527305020005,1,2,10000,12,150,False,,,,,
run_vMZomPaw,49.050618648,orcd,0.0,/home/txenakis/projects/BVPsolver/logs/array_20198490_412.err,default,GELU-scaled,243,0,/home/txenakis/projects/BVPsolver/logs/array_20198490_412.out,none,none,hires,fast,13,0.0,1000,0.0,0.0,2026-08-11T10:48:35.241,collocation,49.050618648,1,2,10000,16,150,False,qr,,,,
run_vZTN5KVP,0.0,orcd,0.0,/home/txenakis/projects/BVPsolver/logs/array_20198490_424.err,default,stiff,486,0,/home/txenakis/projects/BVPsolver/logs/array_20198490_424.out,none,none,orego,fast,15,0.0,1000,2539.878250971,0.0,2026-08-11T11:55:22.493,shooting,2539.878250971,1,2,10000,16,150,False,,,,,
run_vaYnK3Jk,0.0,orcd,31.053242928,/home/txenakis/projects/BVPsolver/logs/array_20198490_324.err,default,stiff,816,0,/home/txenakis/projects/BVPsolver/logs/array_20198490_324.out,none,derivmatch,hires,fast,15,0.0,1000,7023.685422863,0.0,2026-08-11T12:09:11.362,shooting,7054.738665791,1,2,10000,16,150,False,qr,,,,
run_vdwnPvF5,0.0,orcd,31.911032153,/home/txenakis/projects/BVPsolver/logs/array_20198490_357.err,default,mlp,552,0,/home/txenakis/projects/BVPsolver/logs/array_20198490_357.out,none,derivmatch,hires,fast,13,0.0,1000,1637.058336531,0.0,2026-08-11T10:40:37.432,shooting,1668.9693686839998,1,2,10000,16,150,False,qr,,,,
run_w3lp5CCF,0.0,orcd,0.0,/home/txenakis/projects/BVPsolver/logs/array_20140853_292.err,default,GELU-scaled,177,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_292.out,none,none,vanderpol,fast,13,968.448785733,1000,0.0,0.0,2026-08-11T03:28:11.152,shapovalova,968.448785733,1,2,10000,12,150,True,,,,,
run_wM9MA33N,0.0,orcd,0.0,/home/txenakis/projects/BVPsolver/logs/array_20140853_220.err,default,stiff,268,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_220.out,none,none,vanderpol,fast,11,4658.402081841,1000,0.0,0.0,2026-08-11T03:44:05.857,shapovalova,4658.402081841,1,2,10000,12,150,True,,,,,
run_wRy9pujl,0.0,orcd,0.0,/home/txenakis/projects/BVPsolver/logs/array_20140853_290.err,default,GELU-scaled,177,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_290.out,none,none,vanderpol,fast,11,3707.271332228,1000,0.0,0.0,2026-08-11T04:13:38.546,shapovalova,3707.271332228,1,2,10000,12,150,True,,,,,
run_wSJNK0DQ,0.0,orcd,0.0,/home/txenakis/projects/BVPsolver/logs/array_20198490_422.err,default,stiff,486,0,/home/txenakis/projects/BVPsolver/logs/array_20198490_422.out,none,none,orego,fast,13,0.0,1000,2088.077357328,0.0,2026-08-11T11:30:26.165,shooting,2088.077357328,1,2,10000,16,150,False,,,,,
run_wT0U2Qkf,0.0,orcd,24.263367151,/home/txenakis/projects/BVPsolver/logs/array_20140853_158.err,default,mlp,243,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_158.out,none,derivmatch,rober,fast,14,2316.279609387,1000,0.0,0.0,2026-08-11T02:40:28.157,shapovalova,2340.542976538,1,2,10000,12,150,False,,,,,
run_watgBnWQ,2645.829839581,orcd,0.0,/home/txenakis/projects/BVPsolver/logs/array_20140853_97.err,default,GELU-scaled,650,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_97.out,none,none,pollu,fast,13,0.0,1000,0.0,0.0,2026-08-11T02:15:01.511,collocation,2645.829839581,1,3,30000,32,150,False,,,,,
run_wty8KfkH,0.0,orcd,26.522376369,/home/txenakis/projects/BVPsolver/logs/array_20198490_409.err,default,GELU-scaled,243,0,/home/txenakis/projects/BVPsolver/logs/array_20198490_409.out,none,derivmatch,hires,fast,15,0.0,1000,0.0,0.0,2026-08-11T10:46:30.588,none,26.522376369,1,2,10000,16,150,False,qr,,,,
run_wumzkWuO,0.0,orcd,29.166894431,/home/txenakis/projects/BVPsolver/logs/array_20140853_77.err,default,GELU-scaled,650,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_77.out,none,derivmatch,pollu,fast,13,0.0,1000,8987.077109746,0.0,2026-08-11T02:45:32.097,shooting,9016.244004177,1,3,30000,32,150,False,,,,,
run_wzF67kNl,13.865085546,orcd,26.978439746,/home/txenakis/projects/BVPsolver/logs/array_20140853_207.err,default,GELU-scaled,188,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_207.out,none,derivmatch,rober,fast,13,0.0,1000,0.0,0.0,2026-08-11T02:22:30.387,collocation,40.843525291999995,1,2,10000,12,150,False,,,,,
run_wzP0tWAQ,0.0,orcd,24.249958857,/home/txenakis/projects/BVPsolver/logs/array_20140853_159.err,default,mlp,243,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_159.out,none,derivmatch,rober,fast,15,2578.440482394,1000,0.0,0.0,2026-08-11T02:44:49.750,shapovalova,2602.690441251,1,2,10000,12,150,False,,,,,
run_xNinGBv3,0.0,orcd,26.071222952,/home/txenakis/projects/BVPsolver/logs/array_20198490_391.err,default,GELU-scaled,243,0,/home/txenakis/projects/BVPsolver/logs/array_20198490_391.out,none,derivmatch,hires,fast,12,0.0,1000,876.43697428,0.0,2026-08-11T10:38:59.427,shooting,902.5081972319999,1,2,10000,16,150,False,qr,,,,
run_xeoH6VpK,0.0,orcd,37.842874127,/home/txenakis/projects/BVPsolver/logs/array_20140853_110.err,default,stiff,318,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_110.out,none,derivmatch,rober,fast,11,0.0,1000,562.148586981,0.0,2026-08-11T01:52:33.134,shooting,599.991461108,1,2,10000,12,150,False,,,,,
run_xlEY86cm,0.0,orcd,33.278470497,/home/txenakis/projects/BVPsolver/logs/array_20198490_547.err,default,stiff,268,0,/home/txenakis/projects/BVPsolver/logs/array_20198490_547.out,none,derivmatch,davis-skodje,fast,13,0.0,1000,0.0,0.0,2026-08-11T13:45:28.547,none,33.278470497,3,2,10000,12,150,False,,,,,
run_xmLCghDv,0.0,orcd,22.977154236,/home/txenakis/projects/BVPsolver/logs/array_20140853_269.err,default,mlp,218,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_269.out,none,derivmatch,vanderpol,fast,15,0.0,1000,0.0,0.0,2026-08-11T03:01:51.112,none,22.977154236,1,2,10000,12,150,True,,,,,
run_xskaaKrJ,9233.955597098,orcd,49.015576823,/home/txenakis/projects/BVPsolver/logs/array_20140853_32.err,default,stiff,4744,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_32.out,none,derivmatch,pollu,fast,13,0.0,1000,0.0,0.0,2026-08-11T01:21:53.207,collocation,9282.971173921,1,3,30000,32,150,False,,,,,
run_y1xWOPrB,745.250523759,orcd,28.564229173,/home/txenakis/projects/BVPsolver/logs/array_20140853_101.err,default,GELU-scaled,650,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_101.out,none,derivmatch,pollu,fast,12,0.0,1000,0.0,0.0,2026-08-11T01:55:23.540,collocation,773.8147529319999,1,3,30000,32,150,False,,,,,
run_y83GM7Sd,0.0,orcd,34.569433128,/home/txenakis/projects/BVPsolver/logs/array_20198490_405.err,default,GELU-scaled,243,0,/home/txenakis/projects/BVPsolver/logs/array_20198490_405.out,none,derivmatch,hires,fast,11,0.0,1000,0.0,0.0,2026-08-11T10:45:01.194,none,34.569433128,1,2,10000,16,150,False,qr,,,,
run_yJeoHZkO,5057.77509969,orcd,38.862757056,/home/txenakis/projects/BVPsolver/logs/array_20140853_67.err,default,mlp,3444,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_67.out,none,derivmatch,pollu,fast,13,0.0,1000,0.0,0.0,2026-08-11T00:17:54.022,collocation,5096.637856746001,1,3,30000,32,150,False,,,,,
run_yU8wxo41,0.0,orcd,0.0,/home/txenakis/projects/BVPsolver/logs/array_20140853_211.err,default,stiff,268,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_211.out,none,none,vanderpol,fast,12,0.0,1000,249.062661436,0.0,2026-08-11T02:27:40.267,shooting,249.062661436,1,2,10000,12,150,True,,,,,
run_yeiq6tfu,0.0,orcd,0.0,/home/txenakis/projects/BVPsolver/logs/array_20198490_317.err,default,stiff,816,0,/home/txenakis/projects/BVPsolver/logs/array_20198490_317.out,none,none,hires,fast,13,0.0,1000,5788.062128007,0.0,2026-08-11T11:47:45.356,shooting,5788.062128007,1,2,10000,16,150,False,qr,,,,
run_yjGnOC3L,0.0,orcd,37.055468587,/home/txenakis/projects/BVPsolver/logs/array_20140853_114.err,default,stiff,318,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_114.out,none,derivmatch,rober,fast,15,0.0,1000,734.239393325,0.0,2026-08-11T01:55:27.159,shooting,771.294861912,1,2,10000,12,150,False,,,,,
run_ytGFS1WA,0.0,orcd,26.80310064,/home/txenakis/projects/BVPsolver/logs/array_20198490_498.err,default,GELU-scaled,188,0,/home/txenakis/projects/BVPsolver/logs/array_20198490_498.out,none,derivmatch,orego,fast,14,0.0,1000,1542.864277798,0.0,2026-08-11T13:41:14.566,shooting,1569.667378438,1,2,10000,16,150,False,,,,,
run_zAnvyT2H,0.0,orcd,0.0,/home/txenakis/projects/BVPsolver/logs/array_20198490_386.err,default,GELU-scaled,243,0,/home/txenakis/projects/BVPsolver/logs/array_20198490_386.out,none,none,hires,fast,12,0.0,1000,415.665557069,0.0,2026-08-11T10:27:12.857,shooting,415.665557069,1,2,10000,16,150,False,qr,,,,
run_zImoq2qe,30.361771189,orcd,0.0,/home/txenakis/projects/BVPsolver/logs/array_20140853_272.err,default,mlp,218,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_272.out,none,none,vanderpol,fast,13,0.0,1000,0.0,0.0,2026-08-11T03:03:49.079,collocation,30.361771189,1,2,10000,12,150,True,,,,,
run_zbx0e5yT,0.0,orcd,0.0,/home/txenakis/projects/BVPsolver/logs/array_20198490_421.err,default,stiff,486,0,/home/txenakis/projects/BVPsolver/logs/array_20198490_421.out,none,none,orego,fast,12,0.0,1000,2079.943379758,0.0,2026-08-11T11:29:06.404,shooting,2079.943379758,1,2,10000,16,150,False,,,,,
run_zjMO4xdN,0.0,orcd,24.787623381,/home/txenakis/projects/BVPsolver/logs/array_20140853_254.err,default,mlp,218,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_254.out,none,derivmatch,vanderpol,fast,15,0.0,1000,3857.595567515,0.0,2026-08-11T03:56:15.613,shooting,3882.3831908959996,1,2,10000,12,150,True,,,,,
run_zk4zEEZf,0.0,orcd,0.0,/home/txenakis/projects/BVPsolver/logs/array_20140853_70.err,default,GELU-scaled,650,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_70.out,none,none,pollu,fast,11,0.0,1000,4578.228441778,0.0,2026-08-11T01:18:33.726,shooting,4578.228441778,1,3,30000,32,150,False,,,,,
run_zlN3nTj1,13.81498366,orcd,24.031491231,/home/txenakis/projects/BVPsolver/logs/array_20140853_170.err,default,mlp,243,0,/home/txenakis/projects/BVPsolver/logs/array_20140853_170.out,none,derivmatch,rober,fast,11,0.0,1000,0.0,0.0,2026-08-11T02:05:27.951,collocation,37.846474891,1,2,10000,12,150,False,,,,,
run_znTCe6jh,0.0,orcd,24.473439756,/home/txenakis/projects/BVPsolver/logs/array_20198490_461.err,default,mlp,387,0,/home/txenakis/projects/BVPsolver/logs/array_20198490_461.out,none,derivmatch,orego,fast,12,0.0,1000,476.191266822,0.0,2026-08-11T12:30:57.653,shooting,500.664706578,1,2,10000,16,150,False,,,,,
