t,lambda1_true,lambda2_true,lambda1_learned,lambda2_learned,is_train
81.15849708708973,94.03473639363011,21.682953455477943,51.58510061370067,43.80978798184475,1.0
81.16587086339842,110.13920715289345,21.19112851818366,134.89694733430355,28.971777599790073,1.0
81.17171020208536,106.50419119870695,6.86205194835415,133.98316288681116,28.715105853218347,1.0
81.17676319174942,82.52283798141981,82.52283798141981,140.2199861976373,38.70631822825942,1.0
81.18076443763599,145.0181104802478,145.0181104802478,140.21421097739832,38.7161735959472,1.0
81.18476568352256,179.93206846669537,179.93206846669537,140.11532140994007,38.884805014291544,1.0
81.18876692940913,154.83242055035802,154.83242055035802,174.3888231235819,0.5693823048265756,1.0
81.19327737933826,227.2740320200555,40.31828074750379,108.49929618091959,19.270952894854744,1.0
81.19692976311289,276.7370108562895,12.244406613874048,134.9486178667388,8.12266589624619,1.0
81.19954826635292,289.7313695336111,5.477907426430875,322.6125732729005,0.6191878955787615,1.0
81.20250978302501,296.10939003296494,2.229922358714134,425.7216625099141,0.014796784943428065,1.0
81.2054712996971,298.7233399011766,0.9099313261641555,368.0684560770979,0.02467717717576079,1.0
81.2084462043349,299.79523719875226,0.3685069827325833,373.79432483577745,0.0265888163943373,1.0
81.2115525695909,300.2405116215883,0.14147770757404032,305.5300926777998,0.007756217585892955,1.0
81.2148893489003,300.41769493675304,0.04840066488998218,272.11927527964735,0.02040700276620555,1.0
81.21859656589359,300.48026059176715,0.012172300982854267,34.004831744984635,0.3105438040551505,1.0
81.22273882539906,300.4944327028677,0.0004347681498302336,49.23694115472224,0.3651910152355171,1.0
81.22766944866211,300.4891768562996,0.004378308539742193,16.993478122579482,0.9215635991251254,1.0
81.23351761341115,300.4755124178846,0.005340574030810785,7.328404379214211,2.0109808522911408,1.0
81.24110314575167,300.45565505366017,0.005522131265820462,5.680078963361984,2.560488743753653,1.0
81.25101200795052,300.4292826250988,0.005543026299619669,5.450515123890443,2.6629741329432535,1.0
81.26571361606676,300.3900957502768,0.005545284662048289,5.347550672240123,2.711785986957905,1.0
81.29007544901417,300.32515288558653,0.005546997642341012,5.195503441474282,2.787353462962444,1.0
81.32806531738333,300.2238738324922,0.005549642067933291,4.964082604903003,2.9111006152344103,1.0
81.39134945410379,300.0551424395831,0.005554003919428396,4.594487847259632,3.134103118745129,1.0
81.50752810294036,299.7453192809085,0.005562041906614468,3.9703014796024507,3.602955685916845,1.0
81.77292467249359,299.0372636349732,0.005580493946411025,4.981443728603656,2.8276669651752866,1.0
82.60993679476425,296.8014227621392,0.005639505361671127,11.488249797728587,1.1640766546509322,1.0
85.0875880142856,290.1578803909784,0.005821794370604039,36.730473359495704,0.30142212334760643,1.0
87.904736139271,282.55626054186894,0.006044038337222446,69.59787846304656,0.11668339811873807,1.0
91.80270390074611,271.9487309578552,0.006381297589541646,120.77731115644362,0.029005278475381147,1.0
97.76538360133313,255.50131503169706,0.006977342927996233,210.02493726697872,0.021782936267186415,1.0
104.78915067218412,235.73359899513207,0.007840838142840312,327.52177236411126,0.04627638669114731,1.0
112.50264099271875,213.43540422842278,0.009075190439148173,460.922469203676,0.058462988022029094,1.0
120.41252874370879,189.76502006876527,0.010822973294665417,579.3780679911373,0.06369003808003981,1.0
128.46431201903178,164.56581625067085,0.013460616938061776,639.3792810231737,0.06415046993458873,1.0
136.51609529435476,137.79974052194882,0.017787610974664858,591.0324801237163,0.06232517588796327,1.0
142.95671796149514,114.70819010469036,0.02391413498934014,474.0746077422526,0.06859046691153026,1.0
146.17702929506535,102.33586831598993,0.028863694361632497,409.3437602946249,0.08071812683573398,1.0
150.9466849875982,82.47005557712718,0.04151997553171327,362.97481905010994,0.10365322709822067,1.0
154.15102666846118,67.52534190281298,0.0586474005503419,415.3111312725121,0.09469871529216789,1.0
155.79244037521676,59.07219779507529,0.07420145146706858,468.7326721241867,0.0807566533977706,1.0
156.9681293248481,52.525736394804944,0.09146500233698873,501.64232806547085,0.07082471388685008,1.0
158.37894260223067,43.88682911011619,0.12650128311264552,511.5603203298599,0.061786608481384064,1.0
159.08434924092194,39.109430131858815,0.15613223623299177,503.2656045934241,0.05794339145711547,1.0
160.0348504829648,31.931871433024533,0.22706589556142376,485.4029448061877,0.0506831675969579,1.0
160.72999096225897,25.84650766833054,0.3372348995192418,463.48940424591564,0.040806916572080354,1.0
161.07756120190606,22.38191344099331,0.44252511220425106,443.7049971180321,0.03263542167763944,1.0
161.39502750950905,18.84778694114357,0.6138299142780532,414.215350147263,0.0214394923611394,1.0
161.64748490445805,15.687067471964475,0.8737271277546057,376.3272829218227,0.007689070665321651,1.0
161.8443772841682,12.941838850691255,1.272308348906801,330.2849964706592,0.009535725975013065,1.0
162.0000293373701,10.593060800836456,1.904612829054157,274.1672453723592,0.03376966539457271,1.0
162.12515401155966,8.67417417633479,2.9322526731253893,200.47089142691723,0.07714315351793744,1.0
162.22678350503904,7.277512211869856,4.58130914525701,89.40284075846361,0.22736025242086555,1.0
162.31217170122002,7.198401936682012,6.466028869716592,72.24776099804194,0.2475797072982857,1.0
162.37370849179888,10.487848285388882,6.2986943661879655,134.65905717216128,0.010510033245168415,1.0
162.4205078232501,14.549926458182565,6.601247987631817,1157.8947382581953,0.5440912120159282,1.0
162.455714493365,19.349476234995482,7.281822399825142,58.31771662145213,1.2666275368957116,1.0
162.48500082197162,25.604758240397388,8.415774311831541,40.59025900391561,3.2098287327766,1.0
162.50544651231127,32.323591788927516,9.782638657928818,8.263965814805118,8.263965814805118,1.0
162.52589551628682,42.88188377674707,12.053102784416588,79.84335433902139,0.9208260317217167,1.0
162.5373993030747,51.91585320695899,14.017796100537801,69.59829977817292,1.5987222416652287,1.0
162.54994439270996,66.39092535909481,17.062589286265208,79.40363593969606,2.5975471729961157,1.0
162.55695516983457,77.71667588204544,19.239604653065257,80.89774406931848,2.6608129664540456,1.0
162.56439648770322,93.02679340127578,21.57189809572435,92.80811489327316,0.0,1.0
162.57183780557187,109.49296128334694,21.423785803019555,66.9735072308242,3.766632137148136,1.0
162.57773985631067,108.00715213108589,8.625622204073736,107.57474587467387,107.57474587467387,1.0
162.58281431925377,77.95202231719372,77.95202231719372,107.57474587467387,107.57474587467387,1.0
162.58686929803693,141.59534882372412,141.59534882372412,107.57474587467387,107.57474587467387,1.0
162.5909242768201,179.62048771525176,179.62048771525176,107.57474587467387,107.57474587467387,1.0
162.59497925560325,156.37587276928437,156.37587276928437,130.92368192197455,13.52476468010596,1.0
162.59956309338662,225.9318919548813,41.14114875392298,292.65818961528834,4.802700459549669e-10,1.0
162.60355072935135,278.66073151687056,11.228745377248345,964.4378832151266,1.0855661172768123,1.0
162.60651461319387,291.58332098081155,4.529843653324804,229.80570082712038,0.04322787857429944,1.0
162.60968760185966,297.0943930592883,1.7316207600795792,384.47169940326677,0.5668554448745908,1.0
162.61286059052546,299.21300695993887,0.6624891761482559,362.3520787523306,0.14598069999613017,1.0
162.61603357919125,300.0244389743834,0.2517253765319083,374.27200244946334,0.1669980052238884,1.0
162.6193556834765,300.3402885530455,0.08925264445798575,84.90171323007058,0.04443633864437402,1.0
162.6229482989412,300.4558400496011,0.026673176972678903,110.39425392891226,0.019982981275262546,1.0
162.62697830055978,300.4903151961442,0.004063075973760988,114.52671528858112,0.0275654883399028,1.0
162.63149163539907,300.49253741665996,0.0030633820954903968,115.29033420615816,0.028871593328602785,1.0
162.63696301339834,300.48194872499056,0.005061277515324036,115.46590655962555,0.02916486306958177,1.0
162.64354958513567,300.4652201745197,0.005475733459547882,115.49946001858557,0.029219745597728775,1.0
162.65234524760749,300.44189968469834,0.0055387500254369115,115.50316301454518,0.02922458883166712,1.0
162.664255150268,300.4101624975847,0.005544586743894797,115.5015952797408,0.029220201760722375,1.0
162.68301845979667,300.3601454683064,0.005546098508261821,115.49848945859812,0.029212232747568123,1.0
162.71654313642526,300.27077337657033,0.00554841944853024,115.49290608561894,0.029197937160645893,1.0
162.78245286841195,300.09504785036575,0.0055529689317950215,115.48191774323516,0.029169811330106654,1.0
162.98376528983974,299.5581584908109,0.005566908380387758,115.44827428453115,0.029083756610006617,1.0
163.59232014719552,297.93370707133033,0.0056094781519959724,115.34582499619091,0.028822261389535697,1.0
165.97109545535943,291.56226655688226,0.005782366829066632,114.93421346890027,0.027780363806982677,1.0
168.86246944169957,283.769540927011,0.006007533247611718,114.40844184111103,0.026471069794453683,1.0
172.24037094303452,274.5941561799554,0.006294022399174537,113.75538390967671,0.024881285730955938,1.0
180.75035885871776,251.09707486100325,0.007154395685091686,111.89265824195519,0.020596309612827213,1.0
187.40762118439665,232.27281252110282,0.008012076478621566,110.17115210512277,0.01700647764883456,1.0
195.7986697745616,207.86152710221265,0.009439402780486716,107.57893306751984,0.012359731451809353,1.0
200.0,195.2916080908927,0.010364231511232447,106.065472174568,0.010104012859628142,1.0
200.66225165562915,193.2855796365001,0.010527029182782144,105.81186814592428,0.009760487074942148,0.0
201.32450331125827,191.2723604128337,0.01069497343172543,105.5539151084834,0.00942137102221352,0.0
201.98675496688742,189.25179012274342,0.01086826680636932,105.2915192477233,0.009087122348944376,0.0
202.64900662251657,187.22371378720595,0.011047120755080186,105.02458560878357,0.008758221077783901,0.0
203.3112582781457,185.1879818222308,0.011231756185537733,104.75301808822762,0.00843516960723889,0.0
203.97350993377484,183.14445011742592,0.01142240406682049,104.4767194197907,0.008118492552625867,0.0
204.63576158940398,181.09300037199148,0.011619460827120065,104.19560183801255,0.007808744038555915,0.0
205.2980132450331,179.03346417928964,0.011823711954633609,103.90958718576819,0.007506500510231717,0.0
205.96026490066225,176.96551101979543,0.012035548125879814,103.61855028398509,0.007212321624024298,0.0
206.6225165562914,174.88881078594562,0.012255342181447304,103.32236055043022,0.006926788359479019,0.0
207.28476821192052,172.80304251743738,0.012483485159265229,103.02088489867266,0.006650504543586067,0.0
207.94701986754967,170.70789455730107,0.012720387612972672,102.7139876483755,0.006384095582049554,0.0
208.60927152317882,168.60306471281064,0.012966481047413936,102.4015304168424,0.0061282067571539756,0.0
209.27152317880794,166.48826042124173,0.013222219484191555,102.08337198848425,0.005883501022239557,0.0
209.9337748344371,164.3631989204929,0.013488081170748956,101.75936815850048,0.005650656214498895,0.0
210.59602649006624,162.22760742458635,0.013764570448529412,101.42937154646094,0.005430361595983868,0.0
211.25827814569536,160.08122330406343,0.014052219797605403,101.09323137497894,0.005223313622039427,0.0
211.9205298013245,157.92379427129458,0.014351592077588293,100.75079320794364,0.005030210821928449,0.0
212.58278145695365,155.75507857257153,0.014663282993552684,100.40189864277326,0.004851747662371508,0.0
213.24503311258277,153.57496357259225,0.01498872996199907,100.04644327977987,0.004688625159317894,0.0
213.90728476821192,151.38302237979835,0.015329606919124217,99.68427125834494,0.004541497886137336,0.0
214.56953642384107,149.17856818818828,0.015686949027838182,99.31513897706057,0.004410970896458366,0.0
215.2317880794702,146.96093412653795,0.016061855552806037,98.93879422278343,0.004297622777826859,0.0
215.89403973509934,144.72947370035837,0.016455495868143544,98.55497544969589,0.004201992147244482,0.0
216.5562913907285,142.48356125321308,0.016869116164002662,98.16341093557327,0.004124561485454592,0.0
217.2185430463576,140.2225924474861,0.017304046947856477,97.76381779595357,0.004065737877624542,0.0
217.88079470198676,137.9459847647157,0.017761711450759776,97.35590083417287,0.004025830161864974,0.0
218.5430463576159,135.65317802561964,0.018243635066681918,96.93935120203888,0.004005021910856499,0.0
219.20529801324503,133.34363492996215,0.018751455975461795,96.51384484244237,0.004003339583420029,0.0
219.86754966887418,131.01684161643814,0.019286937123894177,96.07904068122299,0.004020615082922063,0.0
220.52980132450332,128.67230824278147,0.019851979771488004,95.63457853117707,0.004056441842706704,0.0
221.19205298013244,126.30957097017541,0.020448947257364125,95.18009068274274,0.004110123303419755,0.0
221.8543046357616,123.92789601849718,0.02108438316984973,94.71530065066929,0.004180617043758161,0.0
222.51655629139074,121.52590964893258,0.021762893893210844,94.23966051530515,0.0042664828394975984,0.0
223.17880794701986,119.10220321946557,0.022488215769598696,93.752513062146,0.004365793740845447,0.0
223.841059602649,116.65541936507363,0.02326442686111818,93.25315622603276,0.004476025052895238,0.0
224.50331125827816,114.18425363035914,0.024095993061706622,92.74083708665947,0.004593922961547037,0.0
225.16556291390728,111.6874561964143,0.024987821910173125,92.21474485051952,0.0047153479702757295,0.0
225.82781456953643,109.16383370345005,0.025945325632477534,91.67400265759836,0.00483508852201453,0.0
226.49006622516555,106.61225117107738,0.026974495299612045,91.11765802649472,0.004946639347821247,0.0
227.1523178807947,104.0315276445559,0.02808409462197403,90.54473322696026,0.005041920676916334,0.0
227.81456953642385,101.41944253600192,0.02929407832878894,89.95429862695502,0.005110869493989867,0.0
228.47682119205297,98.77345696104379,0.03061616603675077,89.34478993971173,0.005141134100796307,0.0
229.13907284768212,96.09117567623753,0.0320615461951661,88.71441512971477,0.005117477950548732,0.0
229.80132450331126,93.37032699132872,0.03364299661600967,88.06120226254897,0.00502112107483299,0.0
230.46357615894038,90.60942053010847,0.03538503970756324,87.38353037083519,0.004828800702540548,0.0
231.12582781456953,87.8045036885402,0.03732034786166594,86.67902193612767,0.004511517448989366,0.0
231.78807947019868,84.950383515726,0.03948153629134765,85.94439895591043,0.004033039179944353,0.0
232.4503311258278,82.04211467923783,0.0419063479423869,85.1759697928129,0.0033479786430063996,0.0
233.11258278145695,79.07501394722975,0.0446388917030589,84.36955137032237,0.0023994466912284906,0.0
233.7748344370861,76.04467624845823,0.047731260222050764,83.52037635395853,0.0011161110078035108,0.0
234.43708609271522,72.9468459095822,0.0512599720504312,82.62341623785932,0.0005923174576736301,0.0
235.09933774834437,69.77310087762615,0.05537704998845072,81.67322470597696,0.0028464565388333085,0.0
235.76158940397352,66.51093375155106,0.060226372347756296,80.66030069750467,0.0058043981985491655,0.0
236.42384105960264,63.148409077499025,0.06598057227743936,79.5732172323084,0.009673086688280819,0.0
237.08609271523179,59.674312582839704,0.07286897577643003,78.39872814514177,0.014725320402121156,0.0
237.74834437086093,56.071595286926225,0.08139229751249388,77.12370434579995,0.02135560044769136,0.0
238.41059602649005,52.31500774887049,0.0921225761721658,75.7248743825551,0.030117345619686375,0.0
239.0728476821192,48.375916887180225,0.1060502459530781,74.17569042876399,0.041828687033145684,0.0
239.73509933774835,44.2122747359455,0.12480211320432488,72.43815303307868,0.057760226926788505,0.0
240.39735099337747,39.76264423119716,0.15149411424449255,70.46125057903507,0.08005454407225443,0.0
241.05960264900662,34.93673805944147,0.19219044492913184,68.16683143977825,0.1125580901436507,0.0
241.72185430463577,29.58244515368865,0.2618548076008054,65.43465357740638,0.16345962524563618,0.0
242.3841059602649,23.41148075516036,0.40642717862318634,62.01268247720418,0.25438218011130687,0.0
243.04635761589404,15.78299930678565,0.8633301332614192,56.81116236821897,0.47519827078881605,0.0
243.7086092715232,6.803199715865091,6.524707641481895,31.371421220780373,2.4701746954248804,0.0
244.3708609271523,299.6040471178055,0.0055657086334690575,3.843530325397018,3.7104952733581906,0.0
245.03311258278146,297.8362244727388,0.00561196643684525,8.178335481980824,1.6760285974134197,0.0
245.6953642384106,296.0658139725272,0.005659104911103441,14.017143332730704,0.9368412018208527,0.0
246.35761589403972,294.29288762398295,0.005706880952800475,20.473717984437574,0.612304252406652,0.0
247.01986754966887,292.5170532515767,0.005755461897308578,27.283611862451597,0.43689430106381266,0.0
247.68211920529802,290.73847268277495,0.005805155471705348,34.36574864119392,0.3283372034435672,0.0
248.34437086092714,288.95731728231334,0.005855929867436771,41.6848997559762,0.25493791152311474,0.0
249.0066225165563,287.1733192909214,0.005907276192772315,49.21738397767695,0.20219546683680534,0.0
249.66887417218544,285.38611274627635,0.0059596722749688524,56.96087009482584,0.16250780152110167,0.0
250.33112582781456,283.5961233323228,0.006012099463760023,64.89073695407458,0.13167098223036078,0.0
250.9933774834437,281.80318285543126,0.006066868104539935,73.0369826178248,0.10695254582537927,0.0
251.65562913907286,280.0072502166493,0.006122050776809829,81.36504155765391,0.08678879061751843,0.0
252.31788079470198,278.2082825095236,0.006178240119709244,89.87934466070101,0.07002778231374407,0.0
252.98013245033113,276.40623410980646,0.0062354857739137515,98.5761953503637,0.05588872293775182,0.0
253.64238410596028,274.6010604618471,0.006293796063062018,107.4512642493639,0.043813042940598734,0.0
254.3046357615894,272.7927181040172,0.006353211743657994,116.50071486590197,0.03338931331657591,0.0
254.96688741721854,270.9811563414549,0.006413773993585892,125.7206741261153,0.024308380801613794,0.0
255.6291390728477,269.1663230456239,0.006475510939367268,135.1069311011033,0.01633371877068157,0.0
256.2913907284768,267.3481673844579,0.006538451424944469,144.65512475921864,0.009281144190140367,0.0
256.95364238410593,265.5266398336806,0.006602625037885446,154.3607210308565,0.003005121661260546,0.0
257.6158940397351,263.7016925061962,0.006668065872418083,164.21905982493473,0.0026108878979584915,0.0
258.27814569536423,261.8732750173664,0.006734836629220808,174.2258039885506,0.007661526905081928,0.0
258.94039735099335,260.04132541074995,0.0068029784110308356,184.37605647310372,0.012224022575452409,0.0
259.6026490066225,258.20578168837676,0.006872526563427073,194.66456488063972,0.016362109787905865,0.0
260.26490066225165,256.3665834053014,0.006943517394290666,205.08581742984666,0.020128890563881896,0.0
260.92715231788077,254.52367168402967,0.007015988212202728,215.63402549716764,0.023568953769910195,0.0
261.58940397350995,252.67698922916307,0.007089977366433686,226.3031056971794,0.026720007031485693,0.0
262.25165562913907,250.8264808534268,0.007165527334052513,237.08671704443307,0.02961416307852005,0.0
262.9139072847682,248.97209237614726,0.00724272857712549,247.97908888330844,0.032279158077102466,0.0
263.57615894039736,247.1137474746387,0.007321644676494543,258.97368696869086,0.034738726809678155,0.0
264.2384105960265,245.2513665644353,0.007402324273925842,270.0633146159928,0.03701332578390293,0.0
264.9006622516556,243.38487203524545,0.007484817435198465,281.2403729412769,0.039120736078245955,0.0
265.5629139072848,241.51418827083188,0.007569175711239495,292.4968356965772,0.04107647943590109,0.0
266.2251655629139,239.63924166922408,0.007655452202527613,303.82422326108616,0.042894158576473274,0.0
266.887417218543,237.75996066326218,0.007743701626765187,315.21357588650307,0.044585737308921125,0.0
267.5496688741722,235.87627574147527,0.007833980390472561,326.6554263354314,0.04616177246936104,0.0
268.2119205298013,233.98812003665014,0.007926349788135667,338.13982796990143,0.04763161614573619,0.0
268.87417218543044,232.0954310293436,0.00802095584720064,349.65780424011194,0.049003802315667144,0.0
269.5364238410596,230.1981080567729,0.008117906982676004,361.1991975721408,0.05028581216294015,0.0
270.19867549668874,228.29604142712586,0.008217277709547943,372.7525725219665,0.05148421455805874,0.0
270.86092715231786,226.38912418639404,0.00831914497112507,384.3058075759165,0.0526048729580566,0.0
271.52317880794703,224.47725214917205,0.008423588255737968,395.8460616669726,0.05365302929521931,0.0
272.18543046357615,222.56032393005003,0.008530689719663087,407.3597419044612,0.05463337568033921,0.0
272.8476821192053,220.63824097559524,0.008640534317862603,418.83247312404643,0.05555011591542325,0.0
273.50993377483445,218.71090759692976,0.008753209942199192,430.24906995400494,0.056407018447430346,0.0
274.17218543046357,216.77823100289967,0.008868807568092052,441.59351218752437,0.057207462109545304,0.0
274.8344370860927,214.8401213338373,0.00898742141040998,452.8489243461301,0.057954475763040136,0.0
275.49668874172187,212.89649655312857,0.009109191326444943,463.998179333541,0.05865085204158049,0.0
276.158940397351,210.94725744820988,0.0092344066208625,475.02540499171084,0.05929936539246228,0.0
276.8211920529801,208.9922434957208,0.009363214301032485,485.9116192401412,0.0599022473588775,0.0
277.4834437086093,207.03129364178875,0.009495746662395277,496.6365292142022,0.060461456896803156,0.0
278.1456953642384,205.06425103341505,0.00963214100568166,507.17881061940574,0.06097873913353169,0.0
278.8079470198675,203.09096307331566,0.009772539915473999,517.5161144034727,0.061455644870761716,0.0
279.4701986754967,201.11128147600274,0.009917091557326785,527.6250857983166,0.06189354813454884,0.0
280.1324503311258,199.12506232510577,0.01006594999600452,537.4813975088664,0.0622936621214194,0.0
280.79470198675494,197.1321661319335,0.01021927553509272,547.0597988848956,0.06265705386601894,0.0
281.4569536423841,195.1324578952811,0.010377235081364233,556.3341829395448,0.06298465791303443,0.0
282.11920529801324,193.12580716248246,0.010540002534497717,565.2776730651309,0.06327728927124099,0.0
282.78145695364236,191.11208872341584,0.010707763710627205,573.8627569927668,0.06353566372570185,0.0
283.44370860927154,189.0911902143456,0.010881014414906076,582.0628816444847,0.0637609324570576,0.0
284.10596026490066,187.06288843248723,0.011060176428912882,589.8497314567683,0.06395404154397966,0.0
284.7682119205298,185.0269233064807,0.01124551123049855,597.1932105232211,0.06411558589536526,0.0
285.43046357615896,182.98304180373975,0.011437292038664282,604.0627018527834,0.0642461204367919,0.0
286.0927152317881,180.93099804009745,0.011635804591776377,610.4272721260413,0.06434617768240969,0.0
286.7549668874172,178.87055339251137,0.011841347989104634,616.2559110105968,0.0644162865700082,0.0
287.4172185430464,176.80147661483258,0.01205423560193708,621.5178064218152,0.0644569928584815,0.0
288.0794701986755,174.72354395664908,0.01227479606035331,626.1826565460677,0.0644688813722496,0.0
288.7417218543046,172.63653928520452,0.012503374324182914,630.2210187337364,0.06445260037912703,0.0
289.4039735099338,170.54025421040768,0.012740332845339708,633.6046945130879,0.06440888836777958,0.0
290.0662251655629,168.43448821293697,0.012986052831763573,636.3071489708612,0.06433860345896392,0.0
290.72847682119203,166.31907406315617,0.013241170552959147,638.301410390498,0.06424332121446241,0.0
291.3907284768212,164.19376674215965,0.013506902764873985,639.5548978416818,0.06412624549966495,0.0
292.05298013245033,162.05811010085554,0.01378389969832483,640.0415109826002,0.06398953442260336,0.0
292.71523178807945,159.91165077334796,0.014072796306891178,639.7379961164692,0.06383560426695567,0.0
293.3774834437086,157.7539488519447,0.014374263223714934,638.6240989846237,0.06366730641775575,0.0
294.03973509933775,155.58457815115025,0.014689009734127012,636.6832200958247,0.06348799572901953,0.0
294.70198675496687,153.40312648097162,0.015017787053380971,633.9031070527415,0.0633016031013085,0.0
295.36423841059604,151.20919592957853,0.015361391946413505,630.2765740482989,0.06311271129629858,0.0
296.02649006622516,149.00240315535615,0.015720670731496966,625.8022359035109,0.0629266324353921,0.0
296.6887417218543,146.78237968839787,0.016096523715987132,620.4852410576239,0.06274948491807208,0.0
297.35099337748346,144.54877224149652,0.01648991011882117,614.3379848929851,0.06258826657756345,0.0
298.0132450331126,142.30124957191424,0.01690191740541991,607.3790230563482,0.06245117661205768,0.0
298.6754966887417,140.03950316924877,0.017335416948895954,599.5863513607911,0.06235457300692815,0.0
299.3377483443709,137.76274600143884,0.017792744863044163,590.9590490512314,0.062314269843113834,0.0
300.0,135.47008211374802,0.018275667575778698,581.523615348812,0.062345059183257945,0.0
300.6622516556291,133.16064469738762,0.01878608073388932,571.3170512931932,0.062463427301736374,0.0
301.3245033112583,130.8335968403306,0.019326023304586215,560.3880755027508,0.06268752985874926,0.0
