t,y1,y2,is_train
81.20250978302501,-1.995843962817933,-1.651684604964918,1.0
81.2054712996971,-1.9990829678313522,-0.6773548901931263,1.0
81.2084462043349,-2.0004093185682894,-0.27363559367954027,1.0
81.2115525695909,-2.000954745438193,-0.10364387150592476,1.0
81.2148893489003,-2.001164899756247,-0.033831335391982124,1.0
81.21859656589359,-2.0012307035740533,-0.006639754643429232,1.0
81.22273882539906,-2.001234613769005,0.0028248697098510653,1.0
81.22766944866211,-2.0012116293579743,0.005785580833066547,1.0
81.23351761341115,-2.0011750844037954,0.006507955597726449,1.0
81.24110314575167,-2.001125015890797,0.0066441515288985864,1.0
81.25101200795052,-2.001059068590428,0.006659692001593289,1.0
81.26571361606676,-2.0009611452140064,0.006661170300528072,1.0
81.29007544901417,-2.000798855177462,0.00666209626241929,1.0
81.32806531738333,-2.00054573601911,0.006663519338821475,1.0
81.39134945410379,-2.0001239672471898,0.006665855418983387,1.0
81.50752810294036,-1.999349287240731,0.006670160247056146,1.0
81.77292467249359,-1.997577741017923,0.006680029479352293,1.0
82.60993679476425,-1.991973351369886,0.006711468336602006,1.0
85.0875880142856,-1.9752267176114435,0.006807419853830689,1.0
87.904736139271,-1.9558890983476842,0.0069221227150019,1.0
91.80270390074611,-1.928580694864142,0.007091706840736889,1.0
97.76538360133313,-1.8854557477935383,0.00737943676691846,1.0
104.78915067218412,-1.8322820693249968,0.007772681516225531,1.0
112.50264099271875,-1.7703850683904439,0.008294712241607058,1.0
120.41252874370879,-1.7022167814220097,0.008970131706468617,1.0
128.46431201903178,-1.6265065497369902,0.00988362885524615,1.0
136.51609529435476,-1.542018005442784,0.011190297923352095,1.0
142.95671796149514,-1.4652108243174462,0.012773408032565468,1.0
146.17702929506535,-1.4223466687893929,0.013898831107996428,1.0
150.9466849875982,-1.350661081106565,0.016377738100058558,1.0
154.15102666846118,-1.294089233794419,0.01916477490245835,1.0
155.79244037521676,-1.2609440762524253,0.02134608076253211,1.0
156.9681293248481,-1.2346427474879846,0.02350585468514095,1.0
158.37894260223067,-1.1990009500705308,0.0273216638977219,1.0
159.08434924092194,-1.1787845345762975,0.030142246423513794,1.0
160.0348504829648,-1.1476271412678558,0.035946513842366065,1.0
160.72999096225897,-1.120309210748583,0.0433645654397518,1.0
161.07756120190606,-1.1042616914879781,0.04937488477992766,1.0
161.39502750950905,-1.0873543903753988,0.05779778678262226,1.0
161.64748490445805,-1.071509870902783,0.06862380275032723,1.0
161.8443772841682,-1.0567380493849194,0.08264115042562849,1.0
162.0000293373701,-1.0425375195731916,0.10155835690639223,1.0
162.12515401155966,-1.0283089103144512,0.12853564794857833,1.0
162.22678350503904,-1.013391351189721,0.16943371980944563,1.0
162.31217170122002,-0.9963314053719002,0.23860070294914862,1.0
162.37370849179888,-0.9788301491106569,0.34255049749715033,1.0
162.4205078232501,-0.9594337993287981,0.5057549193084573,1.0
162.455714493365,-0.937722486478967,0.7566175042132633,1.0
162.48500082197162,-0.9100055827929527,1.1894644975461013,1.0
162.50544651231127,-0.8801082141930122,1.80210804468135,1.0
162.52589551628682,-0.8316923650465328,3.113289086894313,1.0
162.5373993030747,-0.7880478595464796,4.62374103179466,1.0
162.54994439270996,-0.7118403186612177,7.96387238833073,1.0
162.55695516983457,-0.6443828735388598,11.609853243800822,1.0
162.56439648770322,-0.5342761897600209,18.78957499796262,1.0
162.57183780557187,-0.3454102563571704,33.97052789084071,1.0
162.57773985631067,-0.07864286827092795,59.29519803421461,1.0
162.58281431925377,0.31208522474696715,97.33747870098921,1.0
162.58686929803693,0.7761440028449024,129.15285523708658,1.0
162.5909242768201,1.3077411602571825,123.35208444735383,1.0
162.59497925560325,1.7095060630351486,71.51894372618159,1.0
162.59956309338662,1.9159150312808872,24.25498371124905,1.0
162.60355072935135,1.974561918234318,7.920770607279365,1.0
162.60651461319387,1.990259190744101,3.315716018542406,1.0
162.60968760185966,1.997062877876828,1.2855249186509927,1.0
162.61286059052546,1.9996887161158037,0.4931401994827055,1.0
162.61603357919125,2.0006902917516127,0.18624513043537702,1.0
162.6193556834765,2.0010735648583826,0.06448080031595158,1.0
162.6229482989412,2.0012059195059706,0.017524712788784615,1.0
162.62697830055978,2.0012355640256794,0.0005519464674671418,1.0
162.63149163539907,2.0012233109639825,-0.004798373695789801,1.0
162.63696301339834,2.001191863484047,-0.006298302968438417,1.0
162.64354958513567,2.0011490310345708,-0.006609371462388237,1.0
162.65234524760749,2.0010906049818757,-0.006656551614614658,1.0
162.664255150268,2.0010112891006906,-0.006660757536018356,1.0
162.68301845979667,2.000886302041668,-0.0066616152851768275,1.0
162.71654313642526,2.000662952516295,-0.006662861916544478,1.0
162.78245286841195,2.0002237246904007,-0.006665300597106388,1.0
162.98376528983974,1.9988811660087014,-0.006672764915410297,1.0
163.59232014719552,1.9948135190868803,-0.006695494578831556,1.0
165.97109545535943,1.97877862377289,-0.006786812699688546,1.0
168.86246944169957,1.9589883445129617,-0.006903448301126032,1.0
172.24037094303452,1.9354272452292187,-0.007048319115077586,1.0
180.75035885871776,1.873739364120096,-0.007462211347207607,1.0
187.40762118439665,1.8228132116172084,-0.007847725481666526,1.0
195.7986697745616,1.7545714225970745,-0.008441060417193773,1.0
200.0,1.7183749412144647,-0.008799149027156339,1.0
200.66225165562915,1.7125275256395658,-0.008860362510978768,0.0
201.32450331125827,1.706638993575976,-0.008922955658165435,0.0
201.98675496688742,1.7007084460775075,-0.008986957628415686,0.0
202.64900662251657,1.6947349841979744,-0.009052397581428855,0.0
203.3112582781457,1.6887177089911898,-0.009119304676904279,0.0
203.97350993377484,1.6826557215109663,-0.009187708074541303,0.0
204.63576158940398,1.676548182758743,-0.009257720880940058,0.0
205.2980132450331,1.6703940866374467,-0.009329655006647149,0.0
205.96026490066225,1.6641919224406467,-0.009403593666979177,0.0
206.6225165562914,1.6579401540579328,-0.009479600974111964,0.0
207.28476821192052,1.6516372453788941,-0.009557741040221331,0.0
207.94701986754967,1.6452816602931186,-0.009638077977483103,0.0
208.60927152317882,1.638871862690196,-0.009720675898073097,0.0
209.27152317880794,1.6324063164597151,-0.009805598914167135,0.0
209.9337748344371,1.625883485491264,-0.009892911137941043,0.0
210.59602649006624,1.6193018336744323,-0.009982676681570641,0.0
211.25827814569536,1.6126598248988093,-0.010074959657231744,0.0
211.9205298013245,1.6059559230539828,-0.010169824177100186,0.0
212.58278145695365,1.5991885920352795,-0.010267334356782998,0.0
213.24503311258277,1.5923566649549035,-0.010367946235229231,0.0
213.90728476821192,1.5854579552068835,-0.010472186337093623,0.0
214.56953642384107,1.578489408387527,-0.010580231256106729,0.0
215.2317880794702,1.5714479700931403,-0.010692257585999107,0.0
215.89403973509934,1.5643305859200294,-0.010808441920501321,0.0
216.5562913907285,1.5571342014645015,-0.010928960853343926,0.0
217.2185430463576,1.5498557623228628,-0.011053990978257476,0.0
217.88079470198676,1.5424922140914195,-0.011183708888972544,0.0
218.5430463576159,1.5350405023664782,-0.011318291179219677,0.0
219.20529801324503,1.5274975727443454,-0.011457914442729434,0.0
219.86754966887418,1.5198603708213274,-0.011602755273232382,0.0
220.52980132450332,1.512125842193731,-0.011752990264459076,0.0
221.19205298013244,1.5042909360323822,-0.011908925557716525,0.0
221.8543046357616,1.496351601848066,-0.012072507693463566,0.0
222.51655629139074,1.4883015378445303,-0.012244680880476415,0.0
223.17880794701986,1.4801341662285077,-0.012425887222126081,0.0
223.841059602649,1.4718429092067282,-0.012616568821783598,0.0
224.50331125827816,1.4634211889859237,-0.012817167782819968,0.0
225.16556291390728,1.454862427772826,-0.0130281262086062,0.0
225.82781456953643,1.4461600477741652,-0.013249886202513326,0.0
226.49006622516555,1.437307471196674,-0.013482889867912342,0.0
227.1523178807947,1.4282977404936756,-0.013728339529134898,0.0
227.81456953642385,1.4191199683524756,-0.013991026771057825,0.0
228.47682119205297,1.4097618266750134,-0.014272143287614699,0.0
229.13907284768212,1.400211105976675,-0.014572201471879424,0.0
229.80132450331126,1.390455623149163,-0.014891728747250319,0.0
230.46357615894038,1.380485550414784,-0.015234559833215837,0.0
231.12582781456953,1.370281662070534,-0.015605895998836522,0.0
231.78807947019868,1.3598194805908417,-0.016009373714254597,0.0
232.4503311258278,1.349074528450135,-0.016448629449612295,0.0
233.11258278145695,1.3380223281228407,-0.016927299675051896,0.0
233.7748344370861,1.3266384020833868,-0.017449020860715626,0.0
234.43708609271522,1.3148976611794994,-0.018021376957355825,0.0
235.09933774834437,1.3027575516098062,-0.018667435430095473,0.0
235.76158940397352,1.2901577708916196,-0.019399612877806994,0.0
236.42384105960264,1.2770373076195605,-0.02022872839546901,0.0
237.08609271523179,1.2633346492796882,-0.021167811874404918,0.0
237.74834437086093,1.2489603796334523,-0.022273708823439497,0.0
238.41059602649005,1.2337863882078548,-0.023583471749700147,0.0
239.0728476821192,1.2176611459729967,-0.025172347431652555,0.0
239.73509933774835,1.200364413929125,-0.02714919419879157,0.0
240.39735099337747,1.1815716233769016,-0.02972230556684406,0.0
241.05960264900662,1.1607951912999654,-0.03322940726252182,0.0
241.72185430463577,1.1371921136997383,-0.03845570760961941,0.0
242.3841059602649,1.1090764336894783,-0.04740458705686858,0.0
243.04635761589404,1.0720059196362874,-0.06821762187542049,0.0
243.7086092715232,0.9986065688028334,-0.22726111859571632,0.0
244.3708609271523,-1.9989959514945799,0.0066721216460570686,0.0
245.03311258278146,-1.9945691577538796,0.00669680187579133,0.0
245.6953642384106,-1.990126013265532,0.0067218545057954136,0.0
246.35761589403972,-1.9856665901984405,0.006747090594538706,0.0
247.01986754966887,-1.9811897884596503,0.006772624132074185,0.0
247.68211920529802,-1.9766958985319498,0.006798673578299956,0.0
248.34437086092714,-1.9721852381367373,0.006825205190203077,0.0
249.0066225165563,-1.9676570128320856,0.006851834681209164,0.0
249.66887417218544,-1.963110167754223,0.006878899992867594,0.0
250.33112582781456,-1.958545662558979,0.006905654927325371,0.0
250.9933774834437,-1.9539629371800447,0.006933761869953945,0.0
251.65562913907286,-1.949361762644052,0.0069618134912503415,0.0
252.31788079470198,-1.9447418961636116,0.006990227284112808,0.0
252.98013245033113,-1.9401030864983246,0.0070190268742837654,0.0
253.64238410596028,-1.9354450823151352,0.0070482058576071425,0.0
254.3046357615894,-1.9307676320372513,0.007077780502699868,0.0
254.96688741721854,-1.9260704622818485,0.007107766685855013,0.0
255.6291390728477,-1.9213532926942003,0.007138170475530367,0.0
256.2913907284768,-1.9166158429195792,0.007168997940183722,0.0
256.95364238410593,-1.9118578326032578,0.007200255148272872,0.0
257.6158940397351,-1.9070789822142233,0.007231950753035752,0.0
258.27814569536423,-1.902279002093902,0.007264112471815993,0.0
258.94039735099335,-1.8974575685172486,0.007296752161123334,0.0
259.6026490066225,-1.8926143536436928,0.007329877024708449,0.0
260.26490066225165,-1.8877490296326658,0.007363494266322,0.0
260.92715231788077,-1.8828612686435968,0.007397611089714658,0.0
261.58940397350995,-1.8779507428359155,0.0074322346986370955,0.0
262.25165562913907,-1.873017125725477,0.007467374340141235,0.0
262.9139072847682,-1.868060089096628,0.0075030704438350864,0.0
263.57615894039736,-1.8630792410146226,0.007539343984511842,0.0
264.2384105960265,-1.858074175699564,0.007576204924293628,0.0
264.9006622516556,-1.8530444873715533,0.007613663225302583,0.0
265.5629139072848,-1.8479897702506922,0.007651728849660844,0.0
266.2251655629139,-1.8429096185570837,0.007690411759490539,0.0
266.887417218543,-1.8378036265108288,0.0077297219169138055,0.0
267.5496688741722,-1.8326713883320294,0.007769669284052781,0.0
268.2119205298013,-1.8275124997845078,0.007810265828578823,0.0
268.87417218543044,-1.822326562593808,0.007851576285386724,0.0
269.5364238410596,-1.8171130678903562,0.007893638759978422,0.0
270.19867549668874,-1.8118714748828526,0.007936467934565285,0.0
270.86092715231786,-1.806601242779997,0.007980078491358686,0.0
271.52317880794703,-1.8013018307904878,0.008024485112570002,0.0
272.18543046357615,-1.7959726981230264,0.00806970248041059,0.0
272.8476821192053,-1.7906133039863112,0.008115745277091834,0.0
273.50993377483445,-1.785223107589042,0.008162628184825105,0.0
274.17218543046357,-1.7798015681399193,0.008210365885821766,0.0
274.8344370860927,-1.7743481448476421,0.008258973062293196,0.0
275.49668874172187,-1.7688623105312695,0.008308489876029205,0.0
276.158940397351,-1.7633434805550194,0.008359042873210697,0.0
276.8211920529801,-1.7577908871120584,0.008410668142570337,0.0
277.4834437086093,-1.7522037492686926,0.00846338993638798,0.0
278.1456953642384,-1.7465812860912295,0.008517232506943459,0.0
278.8079470198675,-1.740922716645975,0.008572220106516619,0.0
279.4701986754967,-1.7352272599992353,0.008628376987387311,0.0
280.1324503311258,-1.7294941352173177,0.008685727401835371,0.0
280.79470198675494,-1.7237225613665281,0.008744295602140646,0.0
281.4569536423841,-1.7179117575131726,0.008804105840582985,0.0
282.11920529801324,-1.7120609427235585,0.00886518236944222,0.0
282.78145695364236,-1.7061693379020302,0.008927551974534119,0.0
283.44370860927154,-1.7002361871220442,0.008991409515961234,0.0
284.10596026490066,-1.6942603939656333,0.009056897512026811,0.0
284.7682119205298,-1.6882407345969657,0.009124061162768928,0.0
285.43046357615896,-1.6821759851802103,0.009192945668225655,0.0
286.0927152317881,-1.6760649218795365,0.009263596228435048,0.0
286.7549668874172,-1.669906320859114,0.009336058043435186,0.0
287.4172185430464,-1.6636989582831103,0.00941037631326414,0.0
288.0794701986755,-1.657441610315696,0.009486596237959966,0.0
288.7417218543046,-1.6511330531210389,0.009564763017560741,0.0
289.4039735099338,-1.6447720628633085,0.00964492185210454,0.0
290.0662251655629,-1.6383574157066743,0.009727117941629417,0.0
290.72847682119203,-1.631887964575397,0.009811516768899093,0.0
291.3907284768212,-1.625362297579819,0.009898559991126746,0.0
292.05298013245033,-1.618778323925661,0.009988374217563439,0.0
292.71523178807945,-1.6121339211648673,0.010081061026503685,0.0
293.3774834437086,-1.605426966849383,0.010176721996241998,0.0
294.03973509933775,-1.5986553385311548,0.01027545870507287,0.0
294.70198675496687,-1.5918169137621268,0.010377372731290808,0.0
295.36423841059604,-1.584909570094244,0.010482565653190334,0.0
296.02649006622516,-1.5779311850794528,0.010591139049065933,0.0
296.6887417218543,-1.5708796362696982,0.010703194497212123,0.0
297.35099337748346,-1.5637528012169242,0.010818833575923413,0.0
298.0132450331126,-1.5565485782798711,0.010938187264018781,0.0
298.6754966887417,-1.549264882943843,0.01106215991367133,0.0
299.3377483443709,-1.5418980292372637,0.011191328238954539,0.0
300.0,-1.534443894204582,0.011325947466376003,0.0
300.6622516556291,-1.5268983548902453,0.01146627282244335,0.0
301.3245033112583,-1.5192572883387,0.011612559533664213,0.0
301.9867549668874,-1.511516571594396,0.011765062826546178,0.0
302.64900662251654,-1.5036720817017795,0.011924037927596878,0.0
303.3112582781457,-1.495719695705298,0.012089740063323943,0.0
303.97350993377484,-1.4876552906494007,0.012262424460234964,0.0
304.63576158940396,-1.4794747435785343,0.01244234634483757,0.0
305.29801324503313,-1.4711727369001482,0.01263138107190906,0.0
305.96026490066225,-1.4627416785778433,0.01283152528714484,0.0
306.6225165562914,-1.454174117416821,0.013043009940828488,0.0
307.28476821192055,-1.4454626025179813,0.013266065258543331,0.0
307.94701986754967,-1.436599682982227,0.01350092146587264,0.0
308.6092715231788,-1.4275792251363517,0.013748994903464515,0.0
309.27152317880797,-1.4183920523991147,0.014013390766391779,0.0
309.9337748344371,-1.4090238446467254,0.014295849798169644,0.0
310.5960264900662,-1.3994602195131935,0.0145980837854691,0.0
311.2582781456954,-1.3896867946325302,0.014921804514961149,0.0
311.9205298013245,-1.3796891876387483,0.015268723773316695,0.0
312.5827814569536,-1.3694530161658576,0.01564055334720674,0.0
313.2450331125828,-1.3589638973337659,0.016039497753908307,0.0
313.9072847682119,-1.3482020733666864,0.016476482207437436,0.0
314.56953642384104,-1.3371353689936958,0.016958875826247548,0.0
315.2317880794702,-1.3257299659682718,0.017491253133072416,0.0
315.89403973509934,-1.3139520460438938,0.018078188650645696,0.0
316.55629139072846,-1.3017676467564627,0.01872487886575107,0.0
317.21854304635764,-1.2891298083057516,0.019457781203262588,0.0
317.88079470198676,-1.2759714980660108,0.020294645930936748,0.0
318.5430463576159,-1.2622227484115731,0.021250529427222477,0.0
319.20529801324506,-1.2477880350602917,0.02237124132477901,0.0
319.8675496688742,-1.2325505343749792,0.023697265569986324,0.0
320.5298013245033,-1.2163400260259347,0.025316978924685703,0.0
321.1920529801325,-1.198933254422596,0.027326775685382828,0.0
321.8543046357616,-1.1800086990698013,0.029951257094378066,0.0
322.5165562913907,-1.1590479224912118,0.03357437072097491,0.0
323.1788079470199,-1.1351690230793285,0.038978141470723586,0.0
323.841059602649,-1.1065648629821856,0.04841219566701407,0.0
324.50331125827813,-1.068350865044506,0.07123485410305988,0.0
325.1655629139073,-0.9848727837752254,0.3022424004062105,0.0
325.82781456953643,1.9986124802965473,-0.006674260970969189,0.0
326.49006622516555,1.9941842558629954,-0.006699026362405857,0.0
327.1523178807947,1.9897395327843443,-0.006724092561485238,0.0
327.81456953642385,1.9852781085332791,-0.006749465978742334,0.0
328.47682119205297,1.9807997761752576,-0.006775151051965597,0.0
329.13907284768214,1.9763043287852136,-0.006801152379089661,0.0
329.80132450331126,1.9717915558418917,-0.006827482293170561,0.0
330.4635761589404,1.9672612342512923,-0.006854149030166428,0.0
331.12582781456956,1.962713138384201,-0.006881156254123039,0.0
331.7880794701987,1.9581470426114038,-0.006908507629086164,0.0
332.4503311258278,1.9535627211834752,-0.006936212080098013,0.0
333.112582781457,1.948959934273561,-0.006964285805297983,0.0
333.7748344370861,1.9443384299255153,-0.006992734226924438,0.0
334.4370860927152,1.9396979559681549,-0.007021562331693484,0.0
335.0993377483444,1.935038260230298,-0.00705077510632123,0.0
335.7615894039735,1.9303590908492878,-0.007080377756026967,0.0
336.42384105960264,1.9256602064272805,-0.007110390763530112,0.0
337.0860927152318,1.9209413249742209,-0.007140830123012936,0.0
337.74834437086093,1.91620214544566,-0.007171702926098912,0.0
338.41059602649005,1.9114423667971472,-0.007203016264411523,0.0
339.07284768211923,1.906661687984233,-0.007234777229574246,0.0
339.73509933774835,1.9018598079624687,-0.007266992913210555,0.0
340.3973509933775,1.8970364256874037,-0.007299670406943932,0.0
341.05960264900665,1.8921912401145882,-0.007332816802397857,0.0
341.72185430463577,1.8873239501995736,-0.007366439191195804,0.0
342.3841059602649,1.8824342574987456,-0.007400559275190666,0.0
343.04635761589407,1.8775218243425265,-0.007435221679886241,0.0
343.7086092715232,1.8725862655587364,-0.007470436802079282,0.0
344.3708609271523,1.86762719470875,-0.0075062132813458315,0.0
345.0331125827815,1.8626442253539426,-0.007542559757261935,0.0
345.6953642384106,1.85763697105569,-0.007579484869403625,0.0
346.3576158940397,1.8526050453753675,-0.007616997257346944,0.0
347.0198675496689,1.84754806187435,-0.007655105560667937,0.0
347.682119205298,1.842465634114014,-0.007693818418942638,0.0
348.34437086092714,1.8373573756557346,-0.00773314447174709,0.0
349.0066225165563,1.8322229100461198,-0.007773107669784527,0.0
349.66887417218544,1.8270618320803387,-0.007813783154259851,0.0
350.33112582781456,1.8218736209663209,-0.007855192139567245,0.0
350.9933774834437,1.816657747373739,-0.007897348894424928,0.0
351.65562913907286,1.8114136819722668,-0.007940267687551116,0.0
352.317880794702,1.8061408954315779,-0.007983962787664016,0.0
352.9801324503311,1.800838858421345,-0.008028448463481847,0.0
353.6423841059603,1.7955070416112413,-0.008073738983722828,0.0
354.3046357615894,1.7901449156709406,-0.008119848617105163,0.0
354.9668874172185,1.7847519512701155,-0.00816679163234707,0.0
355.6291390728477,1.7793276190784395,-0.00821458229816677,0.0
356.2913907284768,1.773871389765586,-0.008263234883282471,0.0
356.95364238410593,1.768382750554613,-0.008312820698964865,0.0
357.6158940397351,1.762861057289663,-0.008363460030753186,0.0
358.27814569536423,1.7573055284836543,-0.008415178504677134,0.0
358.94039735099335,1.7517153810881494,-0.00846799988083882,0.0
359.6026490066225,1.7460898320547118,-0.008521947919340363,0.0
360.26490066225165,1.7404280983349063,-0.008577046380283865,0.0
360.92715231788077,1.734729396880295,-0.008633319023771437,0.0
361.58940397350995,1.728992944642442,-0.008690789609905198,0.0
362.25165562913907,1.7232179585729113,-0.00874948189878725,0.0
362.9139072847682,1.717403655623266,-0.008809419650519706,0.0
363.57615894039736,1.711549252745069,-0.008870626625204684,0.0
364.2384105960265,1.7056539668898854,-0.008933126582944284,0.0
364.9006622516556,1.699717074072649,-0.008997068688261192,0.0
365.5629139072848,1.6937375685349367,-0.009062652954636015,0.0
366.2251655629139,1.6877141893852714,-0.009129928209107524,0.0
366.887417218543,1.6816456751064572,-0.009198942686595624,0.0
367.5496688741722,1.6755307641812998,-0.009269744622020229,0.0
368.2119205298013,1.6693681950926054,-0.009342382250301224,0.0
368.87417218543044,1.6631567063231785,-0.00941690380635852,0.0
369.5364238410596,1.6568950363558241,-0.009493357525112031,0.0
370.19867549668874,1.6505819236733485,-0.009571791641481643,0.0
370.86092715231786,1.644216106758557,-0.009652254390387265,0.0
371.52317880794703,1.637796324094254,-0.00973479400674881,0.0
372.18543046357615,1.6313213141632459,-0.009819458725486162,0.0
372.8476821192053,1.6247899357283817,-0.00990644244274722,0.0
373.50993377483445,1.618200748409627,-0.009996227048555009,0.0
374.17218543046357,1.6115514844212453,-0.010088950292169005,0.0
374.8344370860927,1.6048398428845663,-0.01018472775925142,0.0
375.49668874172187,1.5980635229209184,-0.01028367503546447,0.0
376.158940397351,1.591220223651633,-0.01038590770647035,0.0
376.8211920529801,1.584307644198039,-0.010491541357931275,0.0
377.4834437086093,1.5773234836814654,-0.010600691575509464,0.0
378.1456953642384,1.5702654412232433,-0.0107134739448671,0.0
378.8079470198675,1.5631312159447017,-0.010830004051666408,0.0
379.4701986754967,1.5559185069671695,-0.010950397481569604,0.0
380.1324503311258,1.5486250134119774,-0.011074769820238873,0.0
380.79470198675494,1.541248478076249,-0.011203412473620463,0.0
381.4569536423841,1.5337860015853568,-0.011337577573302253,0.0
382.11920529801324,1.5262331067843922,-0.011477725967464292,0.0
382.78145695364236,1.518585173051425,-0.011624143882881533,0.0
383.44370860927154,1.5108375797645275,-0.011777117546328928,0.0
384.10596026490066,1.502985706301772,-0.011936933184581392,0.0
384.7682119205298,1.4950249320412294,-0.012103877024413876,0.0
385.43046357615896,1.486950636360971,-0.012278235292601334,0.0
386.0927152317881,1.4787581986390697,-0.012460294215918677,0.0
386.7549668874172,1.4704429982535965,-0.012650340021140858,0.0
387.4172185430464,1.4619998572559068,-0.012849565484893495,0.0
388.0794701986755,1.4534206916925843,-0.01306099774056151,0.0
388.7417218543046,1.444697085466189,-0.013285097638820529,0.0
389.4039735099338,1.4358206771338402,-0.013522137503130173,0.0
390.0662251655629,1.4267831052526592,-0.013772389656949999,0.0
390.72847682119203,1.4175772462647553,-0.014037232691488837,0.0
391.3907284768212,1.4081933004299017,-0.014320288931216422,0.0
392.05298013245033,1.3986152304802215,-0.014623655361800242,0.0
392.71523178807945,1.3888268417545173,-0.014949357323464911,0.0
393.3774834437086,1.3788119395915917,-0.015299420156435053,0.0
394.03973509933775,1.3685543293302496,-0.015675869200935205,0.0
394.70198675496687,1.3580378163092934,-0.016080729797189983,0.0
395.36423841059604,1.3472459738408917,-0.016517876648359787,0.0
396.02649006622516,1.3361528111977723,-0.017001000135216493,0.0
396.6887417218543,1.3247206568967105,-0.017537047467241232,0.0
397.35099337748346,1.3129111830839657,-0.01813149669524441,0.0
398.0132450331126,1.3006860619058,-0.0187898258700363,0.0
398.6754966887417,1.2880043135070687,-0.019524885152110018,0.0
399.3377483443709,1.274799744066382,-0.020371337510032533,0.0
400.0,1.260993112505579,-0.021342472183831715,0.0
