t,y1,y2
0.0,2.0,0.0
0.004767985486298928,1.9999898338315567,-0.005108871238577408
0.008299459019358042,1.999970975214122,-0.0062102759405714796
0.014269592592499424,1.9999333519245852,-0.006719490563493626
0.020826324807921397,1.9998900553224437,-0.006813908579894786
0.030635572703501302,1.999824745092372,-0.006829778329863691
0.044144914281747966,1.9997347056026862,-0.006830925033657809
0.06707271528191712,1.9995818689002705,-0.006831070958290042
0.110777217140591,1.9992904796884037,-0.006831270668472558
0.20457235284273007,1.9986648808306902,-0.00683169992343872
0.40432876647170823,1.9973314326202165,-0.006832640474696412
0.7546274667244011,1.9949894169299895,-0.0068343852461711495
1.0025062656641603,1.9933293420109357,-0.006835688310839609
1.5949178046583885,1.9893523753791738,-0.006839049569503874
2.0050125313283207,1.9865914228782764,-0.006841577260271717
3.007518796992481,1.9798145055515843,-0.006848469379647337
3.8039393989186316,1.9744024713327863,-0.006854675297029209
4.010025062656641,1.9729979067076768,-0.006856388617358541
5.012531328320802,1.966140936834773,-0.006865381078578965
6.015037593984962,1.9592428391608754,-0.006875480968866352
7.017543859649122,1.9523028388309005,-0.006886709834838608
8.020050125313283,1.945320160989765,-0.0068990892231136376
8.124929030646806,1.944587158875759,-0.0069004516653267105
9.022556390977444,1.938294030518007,-0.006912676110667272
10.025062656641603,1.9312235757781877,-0.00692754575696875
11.027568922305765,1.924107861217547,-0.0069437222596339014
12.030075187969924,1.9169459509932745,-0.006961229236374746
13.032581453634085,1.9097369092625602,-0.0069800903049033036
13.738104225241525,1.904634719687721,-0.006994188514180469
14.035087719298245,1.9024798020071576,-0.0070003357657873145
15.037593984962406,1.8951736515522413,-0.007022099006142719
16.040100250626566,1.8878172987898378,-0.0070454474761159945
17.04260651629073,1.8804095533005267,-0.007070411460744802
18.045112781954888,1.8729492246648871,-0.007097021245066801
19.047619047619047,1.8654351224634982,-0.007125307114119652
20.050125313283207,1.8578660562769387,-0.007155299352941014
20.18462807701559,1.8568462948185958,-0.007159454772752815
21.05263157894737,1.8502408448308318,-0.007187118380455686
22.05513784461153,1.842558072586837,-0.007220952133292912
23.05764411027569,1.8348161366906137,-0.00725684936082816
24.06015037593985,1.8270134328265024,-0.007294856697235394
25.06265664160401,1.8191483566788436,-0.007335020776688586
26.06516290726817,1.8112193039319768,-0.0073773882333617044
27.06766917293233,1.803224670270243,-0.007422005701428717
27.629694956524787,1.7987134250591392,-0.007448020876942705
28.07017543859649,1.7951628676818785,-0.007468958195359203
29.072681704260653,1.7870321676031111,-0.007518599859823376
30.075187969924812,1.7788303053428483,-0.00757106934954013
31.07769423558897,1.7705549516953383,-0.007626444468163457
32.08020050125313,1.7622037774548285,-0.0076848030193473445
33.08270676691729,1.753774453415567,-0.0077462228067457835
34.08521303258146,1.7452646503718015,-0.007810781634012763
35.08771929824562,1.7366720391177803,-0.007878557304802275
35.77535317477082,1.7307291547611805,-0.007926945885066195
36.090225563909776,1.7279943060897134,-0.007949662733917662
37.092731829573935,1.7192289656414916,-0.008024703837666404
38.095238095238095,1.7103725357200559,-0.008103986198868911
39.097744360902254,1.7014213552354476,-0.008187653081248409
40.100250626566414,1.692371763097707,-0.008275847748528123
41.10275689223057,1.683220098216876,-0.008368713464431285
42.10526315789474,1.6739626995029944,-0.008466393492681119
43.1077694235589,1.664595905866104,-0.008569031097000855
43.921011393016855,1.6569145942609425,-0.008656032260351857
44.11027568922306,1.6551160736707686,-0.008676792341394828
45.11278195488722,1.645519544860363,-0.00879069834137208
46.11528822055138,1.6358005739695651,-0.008911472880735313
47.11779448621554,1.625952796802721,-0.009039438437394718
48.1203007518797,1.6159698491641752,-0.009174917489260477
49.12280701754386,1.6058453668582724,-0.009318232514242773
50.12531328320802,1.595572985689358,-0.009469705990251794
51.12781954887218,1.5851463414617761,-0.00962966039519772
52.06666961126289,1.575236228630734,-0.009787434644380543
52.13032581453634,1.5745590733292962,-0.009798423720727627
53.1328320802005,1.563804624289926,-0.009977934993289948
54.13533834586466,1.5528722751073947,-0.010170107287317855
55.13784461152882,1.541749707655138,-0.01037572127168015
56.14035087719298,1.5304246038065918,-0.010595557615245632
57.142857142857146,1.518884645435192,-0.010830396986883113
58.145363408521305,1.5071175144143742,-0.011081020055461384
59.147869674185465,1.495110892617574,-0.01134820748984925
59.15836366755832,1.49498389995648,-0.011351094713629084
60.150375939849624,1.4828515097158192,-0.01163589895496042
61.152882205513784,1.4703173783945664,-0.011949015699922442
62.15538847117794,1.4574830284658367,-0.012289623478542743
63.1578947368421,1.4443229896080174,-0.012659787714585547
64.16040100250626,1.4308117914994962,-0.013061573831815084
64.7385562881789,1.4228501483160758,-0.013308471369525544
65.16290726817043,1.4169232657352255,-0.01349846471120801
66.16541353383458,1.402618774694688,-0.013984316036592325
67.16791979949875,1.3878509361907132,-0.014523871399273823
67.52865259848919,1.3824145484140111,-0.01473156613162294
68.17042606516291,1.3725747913766677,-0.01512241390477723
69.17293233082707,1.3567299737107412,-0.015799349664446655
70.17543859649123,1.3402232227426611,-0.016570887051371906
71.17794486215539,1.3229595094857272,-0.01745252231733652
71.65399241376342,1.3144691871484693,-0.0179142032397735
72.18045112781955,1.3048416470058792,-0.018468018374710075
73.1829573934837,1.2857075644531957,-0.019689210802286444
74.18546365914787,1.2653231492834978,-0.021166688310212012
74.39765041470038,1.2608258616689358,-0.021516516321294112
75.18796992481202,1.2434226052234698,-0.022997868907491895
75.79065822493298,1.2293461364821303,-0.024349692838638592
76.19047619047619,1.2195589957141795,-0.02538075922493551
76.77460491980686,1.2044931155645557,-0.02714846912824036
77.19298245614036,1.193050580206125,-0.028657078529405952
77.89675370471576,1.1722348900592745,-0.03187156057537056
78.19548872180451,1.162668617358764,-0.033595443459762474
78.45782809717021,1.1538180181700417,-0.035367866795440066
79.16556485355018,1.1271869310040168,-0.042022594536195744
79.19799498746868,1.1258439721883935,-0.042420981260151105
79.70012927957922,1.103058661791738,-0.05063909147516872
79.96741149259373,1.0888448281039536,-0.05756443015673325
80.20050125313283,1.0745688888421634,-0.06666636814311463
80.21552791422822,1.0735675496904666,-0.06740830550870676
80.41554227126366,1.0589499739294175,-0.08031196014161228
80.57368232142964,1.044981321035077,-0.09749569034253187
80.69956758867636,1.0312587580987047,-0.1213282861581091
80.80073541727869,1.0172809716111777,-0.15602723879954256
80.88364602780742,1.002224861397461,-0.210210933495569
80.9511719783549,0.9853164534998184,-0.2990837589960044
81.00112419411559,0.9674103343233493,-0.43233327921684284
81.05107640987627,0.9393237855337729,-0.7331256867062668
81.07605251775661,0.9171346886424223,-1.0608849009079242
81.10214618792372,0.8810463615321336,-1.7762192501929268
81.11519302300728,0.8536144411875974,-2.467871569471579
81.13122860227168,0.8025967902551059,-4.0792901299971
81.14231808453886,0.745741338846074,-6.363063491709595
81.15340756680604,0.6510814580656527,-11.22432481148071
81.15965747270353,0.5650977699503004,-16.650463032594764
81.16635401901902,0.42021047840773057,-27.65449177538967
81.17152836511772,0.23792458654255222,-43.98062546442596
81.17445475610991,0.09059991171634227,-58.31036277915834
81.17673274288657,-0.05840709796870575,-73.2117502142839
81.17858266262962,-0.19769751529992627,-86.54981413770854
81.18153348960305,-0.47821433379727246,-110.86995533884169
81.18448431657649,-0.8430365207162752,-131.08828629364228
81.18743514354992,-1.2332631927804294,-127.38611678719273
81.19080387892929,-1.6039034177894547,-89.69924118136669
81.19417261430866,-1.829488639620653,-45.35324156451115
81.19847591218209,-1.9484404436003437,-14.853565445823248
81.20159950883938,-1.979057469298811,-6.0941647284115925
81.203007518797,-1.9860970793006893,-4.031303255314499
81.20482049842336,-1.9917106548430852,-2.3672638738297107
81.20804148800734,-1.9965422753148965,-0.909926087307545
81.21126247759132,-1.9984075706844429,-0.3430601637286886
81.21450272503112,-1.9991302759687088,-0.12774193961112237
81.21789006044288,-1.9993869878619936,-0.046552815045308074
81.22166900959542,-1.999473437535934,-0.013398821129787368
81.22609958877652,-1.9994918854524533,0.0008415976877760421
81.23133449383128,-1.9994763633907402,0.006541723681000074
81.237733011781,-1.9994406532851756,0.00855058771708993
81.24539034748321,-1.999391626718055,0.009098964739713939
81.25538899137376,-1.9993255694497607,0.009214895541661394
